SkillID	SkillLevel	LevelUpExp	LevelUpPlayerLevel	ExpAddOdds	Name	School
9335	6	63	21	1024	六合独尊	纯阳
9335	7	79	22	1024	六合独尊	纯阳
9335	8	90	23	1024	六合独尊	纯阳
9335	9	98	25	1024	六合独尊	纯阳
9335	10	111	27	1024	六合独尊	纯阳
9335	11	139	29	1024	六合独尊	纯阳
9335	12	143	31	1024	六合独尊	纯阳
9335	13	172	34	1024	六合独尊	纯阳
9335	14	180	37	1024	六合独尊	纯阳
9335	15	217	40	1024	六合独尊	纯阳
9335	16	219	43	1024	六合独尊	纯阳
9335	17	223	46	1024	六合独尊	纯阳
9335	18	227	49	1024	六合独尊	纯阳
9335	19	280	52	1024	六合独尊	纯阳
9335	20	340	55	1024	六合独尊	纯阳
9335	21	462	58	1024	六合独尊	纯阳
9335	22	507	61	1024	六合独尊	纯阳
9335	23	547	64	1024	六合独尊	纯阳
9335	24	551	67	1024	六合独尊	纯阳
9335	25	639	70	1024	六合独尊	纯阳
9335	26	1748	74	1024	六合独尊	纯阳
9335	27	1914	78	1024	六合独尊	纯阳
9335	28	2102	82	1024	六合独尊	纯阳
9335	29	2257	86	1024	六合独尊	纯阳
9335	30	2312	89	1024	六合独尊	纯阳
9335	31	9999	99	1024	六合独尊	纯阳
9341	1	38	16	1024	六合独尊	纯阳
9341	2	46	17	1024	六合独尊	纯阳
9341	3	55	18	1024	六合独尊	纯阳
9341	4	58	19	1024	六合独尊	纯阳
9341	5	58	20	1024	六合独尊	纯阳
9341	6	63	21	1024	六合独尊	纯阳
9341	7	79	22	1024	六合独尊	纯阳
9341	8	90	23	1024	六合独尊	纯阳
9341	9	98	25	1024	六合独尊	纯阳
9341	10	111	27	1024	六合独尊	纯阳
9341	11	139	29	1024	六合独尊	纯阳
9341	12	143	31	1024	六合独尊	纯阳
9341	13	172	34	1024	六合独尊	纯阳
9341	14	180	37	1024	六合独尊	纯阳
9341	15	217	40	1024	六合独尊	纯阳
9341	16	219	43	1024	六合独尊	纯阳
9341	17	223	46	1024	六合独尊	纯阳
9341	18	227	49	1024	六合独尊	纯阳
9341	19	280	52	1024	六合独尊	纯阳
9341	20	340	55	1024	六合独尊	纯阳
9341	21	462	58	1024	六合独尊	纯阳
9341	22	507	61	1024	六合独尊	纯阳
9341	23	547	64	1024	六合独尊	纯阳
9341	24	551	67	1024	六合独尊	纯阳
9341	25	639	70	1024	六合独尊	纯阳
9341	26	1748	74	1024	六合独尊	纯阳
9341	27	1914	78	1024	六合独尊	纯阳
9341	28	2102	82	1024	六合独尊	纯阳
9341	29	2257	86	1024	六合独尊	纯阳
9341	30	2312	89	1024	六合独尊	纯阳
9341	31	9999	99	1024	六合独尊	纯阳
9440	1	120	16	1024	战八方	天策
9440	2	156	18	1024	战八方	天策
9440	3	169	21	1024	战八方	天策
9440	4	183	25	1024	战八方	天策
9440	5	196	30	1024	战八方	天策
9440	6	210	36	1024	战八方	天策
9440	7	225	38	1024	战八方	天策
9440	8	240	40	1024	战八方	天策
9440	9	254	42	1024	战八方	天策
9440	10	271	44	1024	战八方	天策
9440	11	299	46	1024	战八方	天策
9440	12	338	48	1024	战八方	天策
9440	13	376	50	1024	战八方	天策
9440	14	413	52	1024	战八方	天策
9440	15	451	54	1024	战八方	天策
9440	16	484	56	1024	战八方	天策
9440	17	516	58	1024	战八方	天策
9440	18	547	60	1024	战八方	天策
9440	19	595	62	1024	战八方	天策
9440	20	674	64	1024	战八方	天策
9440	21	755	66	1024	战八方	天策
9440	22	836	68	1024	战八方	天策
9440	23	918	70	1024	战八方	天策
9440	24	2745	72	1024	战八方	天策
9440	25	2949	76	1024	战八方	天策
9440	26	2862	80	1024	战八方	天策
9440	27	3004	84	1024	战八方	天策
9440	28	3174	88	1024	战八方	天策
9440	29	9999	99	1024	战八方	天策
9441	1	120	16	1024	战八方	天策
9441	2	156	18	1024	战八方	天策
9441	3	169	21	1024	战八方	天策
9441	4	183	25	1024	战八方	天策
9441	5	196	30	1024	战八方	天策
9441	6	210	36	1024	战八方	天策
9441	7	225	38	1024	战八方	天策
9441	8	240	40	1024	战八方	天策
9441	9	254	42	1024	战八方	天策
9441	10	271	44	1024	战八方	天策
9441	11	299	46	1024	战八方	天策
9441	12	338	48	1024	战八方	天策
9441	13	376	50	1024	战八方	天策
9441	14	413	52	1024	战八方	天策
9441	15	451	54	1024	战八方	天策
9441	16	484	56	1024	战八方	天策
9441	17	516	58	1024	战八方	天策
9441	18	547	60	1024	战八方	天策
9441	19	595	62	1024	战八方	天策
9441	20	674	64	1024	战八方	天策
9441	21	755	66	1024	战八方	天策
9441	22	836	68	1024	战八方	天策
9441	23	918	70	1024	战八方	天策
9441	24	2745	72	1024	战八方	天策
9441	25	2949	76	1024	战八方	天策
9441	26	2862	80	1024	战八方	天策
9441	27	3004	84	1024	战八方	天策
9441	28	3174	88	1024	战八方	天策
9441	29	9999	99	1024	战八方	天策
13044	1	80	5	1024	盾刀	苍云
13044	2	85	15	1024	盾刀	苍云
13044	3	123	18	1024	盾刀	苍云
13044	4	165	20	1024	盾刀	苍云
13044	5	188	22	1024	盾刀	苍云
13044	6	219	25	1024	盾刀	苍云
13044	7	237	28	1024	盾刀	苍云
13044	8	239	31	1024	盾刀	苍云
13044	9	241	33	1024	盾刀	苍云
13044	10	243	35	1024	盾刀	苍云
13044	11	246	38	1024	盾刀	苍云
13044	12	246	40	1024	盾刀	苍云
13044	13	248	42	1024	盾刀	苍云
13044	14	250	44	1024	盾刀	苍云
13044	15	252	47	1024	盾刀	苍云
13044	16	252	49	1024	盾刀	苍云
13044	17	467	52	1024	盾刀	苍云
13044	18	498	54	1024	盾刀	苍云
13044	19	529	56	1024	盾刀	苍云
13044	20	578	59	1024	盾刀	苍云
13044	21	643	63	1024	盾刀	苍云
13044	22	677	65	1024	盾刀	苍云
13044	23	710	67	1024	盾刀	苍云
13044	24	759	70	1024	盾刀	苍云
13044	25	2300	73	1024	盾刀	苍云
13044	26	2374	75	1024	盾刀	苍云
13044	27	2396	77	1024	盾刀	苍云
13044	28	2457	79	1024	盾刀	苍云
13044	29	2470	81	1024	盾刀	苍云
13044	30	2548	83	1024	盾刀	苍云
13044	31	7551	85	1024	盾刀	苍云
13044	32	7792	87	1024	盾刀	苍云
13044	33	9999	99	1024	盾刀	苍云
13045	1	246	28	1024	盾压	苍云
13045	2	248	58	1024	盾压	苍云
13045	3	250	59	1024	盾压	苍云
13045	4	252	60	1024	盾压	苍云
13045	5	482	61	1024	盾压	苍云
13045	6	529	62	1024	盾压	苍云
13045	7	594	63	1024	盾压	苍云
13045	8	661	64	1024	盾压	苍云
13045	9	692	66	1024	盾压	苍云
13045	10	726	68	1024	盾压	苍云
13045	11	759	70	1024	盾压	苍云
13045	12	2262	72	1024	盾压	苍云
13045	13	2336	74	1024	盾压	苍云
13045	14	2428	76	1024	盾压	苍云
13045	15	2432	77	1024	盾压	苍云
13045	16	2457	79	1024	盾压	苍云
13045	17	2470	80	1024	盾压	苍云
13045	18	2486	82	1024	盾压	苍云
13045	19	2548	83	1024	盾压	苍云
13045	20	2568	84	1024	盾压	苍云
13045	21	2586	86	1024	盾压	苍云
13045	22	3943	88	1024	盾压	苍云
13045	23	7973	89	1024	盾压	苍云
13045	24	9999	99	1024	盾压	苍云
13046	1	232	27	1024	盾猛	苍云
13046	2	239	30	1024	盾猛	苍云
13046	3	241	33	1024	盾猛	苍云
13046	4	243	36	1024	盾猛	苍云
13046	5	246	40	1024	盾猛	苍云
13046	6	248	43	1024	盾猛	苍云
13046	7	250	46	1024	盾猛	苍云
13046	8	252	48	1024	盾猛	苍云
13046	9	255	51	1024	盾猛	苍云
13046	10	498	54	1024	盾猛	苍云
13046	11	545	57	1024	盾猛	苍云
13046	12	594	60	1024	盾猛	苍云
13046	13	661	64	1024	盾猛	苍云
13046	14	710	67	1024	盾猛	苍云
13046	15	744	69	1024	盾猛	苍云
13046	16	2227	71	1024	盾猛	苍云
13046	17	2300	73	1024	盾猛	苍云
13046	18	2374	75	1024	盾猛	苍云
13046	19	2428	77	1024	盾猛	苍云
13046	20	2470	80	1024	盾猛	苍云
13046	21	2486	82	1024	盾猛	苍云
13046	22	2568	84	1024	盾猛	苍云
13046	23	2586	86	1024	盾猛	苍云
13046	24	3943	88	1024	盾猛	苍云
13046	25	9999	99	1024	盾猛	苍云
13047	1	80	12	1024	盾击	苍云
13047	2	103	50	1024	盾击	苍云
13047	3	141	51	1024	盾击	苍云
13047	4	176	53	1024	盾击	苍云
13047	5	186	54	1024	盾击	苍云
13047	6	212	57	1024	盾击	苍云
13047	7	232	58	1024	盾击	苍云
13047	8	239	59	1024	盾击	苍云
13047	9	241	60	1024	盾击	苍云
13047	10	243	62	1024	盾击	苍云
13047	11	250	64	1024	盾击	苍云
13047	12	255	66	1024	盾击	苍云
13047	13	482	67	1024	盾击	苍云
13047	14	563	68	1024	盾击	苍云
13047	15	628	69	1024	盾击	苍云
13047	16	9999	99	1024	盾击	苍云
13048	1	80	15	1024	盾舞	苍云
13048	2	103	17	1024	盾舞	苍云
13048	3	165	20	1024	盾舞	苍云
13048	4	201	23	1024	盾舞	苍云
13048	5	226	26	1024	盾舞	苍云
13048	6	239	29	1024	盾舞	苍云
13048	7	241	32	1024	盾舞	苍云
13048	8	243	36	1024	盾舞	苍云
13048	9	246	40	1024	盾舞	苍云
13048	10	250	45	1024	盾舞	苍云
13048	11	255	50	1024	盾舞	苍云
13048	12	400	55	1024	盾舞	苍云
13048	13	514	59	1024	盾舞	苍云
13048	14	578	63	1024	盾舞	苍云
13048	15	643	65	1024	盾舞	苍云
13048	16	9999	99	1024	盾舞	苍云
13050	1	103	17	1024	盾飞	苍云
13050	2	141	19	1024	盾飞	苍云
13050	3	188	22	1024	盾飞	苍云
13050	4	219	25	1024	盾飞	苍云
13050	5	237	28	1024	盾飞	苍云
13050	6	239	31	1024	盾飞	苍云
13050	7	243	35	1024	盾飞	苍云
13050	8	246	39	1024	盾飞	苍云
13050	9	248	42	1024	盾飞	苍云
13050	10	250	46	1024	盾飞	苍云
13050	11	467	52	1024	盾飞	苍云
13050	12	545	57	1024	盾飞	苍云
13050	13	628	62	1024	盾飞	苍云
13050	14	692	66	1024	盾飞	苍云
13050	15	9999	99	1024	盾飞	苍云
13052	1	85	16	1024	劫刀	苍云
13052	2	123	18	1024	劫刀	苍云
13052	3	165	20	1024	劫刀	苍云
13052	4	186	22	1024	劫刀	苍云
13052	5	188	24	1024	劫刀	苍云
13052	6	212	26	1024	劫刀	苍云
13052	7	226	29	1024	劫刀	苍云
13052	8	239	32	1024	劫刀	苍云
13052	9	241	35	1024	劫刀	苍云
13052	10	243	38	1024	劫刀	苍云
13052	11	246	41	1024	劫刀	苍云
13052	12	250	45	1024	劫刀	苍云
13052	13	252	48	1024	劫刀	苍云
13052	14	467	52	1024	劫刀	苍云
13052	15	529	56	1024	劫刀	苍云
13052	16	594	60	1024	劫刀	苍云
13052	17	643	63	1024	劫刀	苍云
13052	18	692	66	1024	劫刀	苍云
13052	19	744	69	1024	劫刀	苍云
13052	20	2262	72	1024	劫刀	苍云
13052	21	2336	74	1024	劫刀	苍云
13052	22	2428	76	1024	劫刀	苍云
13052	23	2432	78	1024	劫刀	苍云
13052	24	2486	80	1024	劫刀	苍云
13052	25	2508	82	1024	劫刀	苍云
13052	26	2568	84	1024	劫刀	苍云
13052	27	2586	86	1024	劫刀	苍云
13052	28	9999	99	1024	劫刀	苍云
13053	1	186	35	1024	闪刀	苍云
13053	2	241	37	1024	闪刀	苍云
13053	3	243	41	1024	闪刀	苍云
13053	4	250	44	1024	闪刀	苍云
13053	5	252	47	1024	闪刀	苍云
13053	6	255	51	1024	闪刀	苍云
13053	7	514	55	1024	闪刀	苍云
13053	8	563	58	1024	闪刀	苍云
13053	9	612	61	1024	闪刀	苍云
13053	10	677	65	1024	闪刀	苍云
13053	11	726	68	1024	闪刀	苍云
13053	12	759	70	1024	闪刀	苍云
13053	13	2300	73	1024	闪刀	苍云
13053	14	2396	76	1024	闪刀	苍云
13053	15	2432	78	1024	闪刀	苍云
13053	16	2457	81	1024	闪刀	苍云
13053	17	2508	83	1024	闪刀	苍云
13053	18	9999	99	1024	闪刀	苍云
13054	1	123	20	1024	斩刀	苍云
13054	2	176	21	1024	斩刀	苍云
13054	3	186	24	1024	斩刀	苍云
13054	4	212	26	1024	斩刀	苍云
13054	5	226	29	1024	斩刀	苍云
13054	6	239	31	1024	斩刀	苍云
13054	7	239	34	1024	斩刀	苍云
13054	8	241	37	1024	斩刀	苍云
13054	9	243	41	1024	斩刀	苍云
13054	10	250	44	1024	斩刀	苍云
13054	11	252	48	1024	斩刀	苍云
13054	12	255	51	1024	斩刀	苍云
13054	13	514	55	1024	斩刀	苍云
13054	14	578	59	1024	斩刀	苍云
13054	15	628	62	1024	斩刀	苍云
13054	16	677	65	1024	斩刀	苍云
13054	17	744	69	1024	斩刀	苍云
13054	18	2262	72	1024	斩刀	苍云
13054	19	2336	74	1024	斩刀	苍云
13054	20	2396	78	1024	斩刀	苍云
13054	21	2508	81	1024	斩刀	苍云
13054	22	9999	99	1024	斩刀	苍云
13055	1	85	23	1024	绝刀	苍云
13055	2	141	24	1024	绝刀	苍云
13055	3	176	25	1024	绝刀	苍云
13055	4	201	26	1024	绝刀	苍云
13055	5	219	27	1024	绝刀	苍云
13055	6	232	28	1024	绝刀	苍云
13055	7	239	30	1024	绝刀	苍云
13055	8	241	33	1024	绝刀	苍云
13055	9	243	36	1024	绝刀	苍云
13055	10	246	39	1024	绝刀	苍云
13055	11	248	43	1024	绝刀	苍云
13055	12	252	47	1024	绝刀	苍云
13055	13	255	50	1024	绝刀	苍云
13055	14	498	54	1024	绝刀	苍云
13055	15	563	58	1024	绝刀	苍云
13055	16	612	61	1024	绝刀	苍云
13055	17	661	64	1024	绝刀	苍云
13055	18	726	68	1024	绝刀	苍云
13055	19	2227	71	1024	绝刀	苍云
13055	20	9999	99	1024	绝刀	苍云
13068	1	248	24	1024	盾毅	苍云
13068	2	252	50	1024	盾毅	苍云
13068	3	482	55	1024	盾毅	苍云
13068	4	545	61	1024	盾毅	苍云
13068	5	612	64	1024	盾毅	苍云
13068	6	710	67	1024	盾毅	苍云
13068	7	2227	71	1024	盾毅	苍云
13068	8	2374	75	1024	盾毅	苍云
13068	9	2548	79	1024	盾毅	苍云
13068	10	9999	99	1024	盾毅	苍云
13430	1	48	15	1024	蛇影	五毒
13430	2	61	16	1024	蛇影	五毒
13430	3	74	17	1024	蛇影	五毒
13430	4	88	18	1024	蛇影	五毒
13430	5	101	19	1024	蛇影	五毒
13430	6	119	20	1024	蛇影	五毒
13430	7	127	21	1024	蛇影	五毒
13430	8	127	22	1024	蛇影	五毒
13430	9	135	23	1024	蛇影	五毒
13430	10	145	24	1024	蛇影	五毒
13430	11	158	25	1024	蛇影	五毒
13430	12	162	26	1024	蛇影	五毒
13430	13	170	28	1024	蛇影	五毒
13430	14	172	30	1024	蛇影	五毒
13430	15	217	32	1024	蛇影	五毒
13430	16	217	34	1024	蛇影	五毒
13430	17	219	36	1024	蛇影	五毒
13430	18	221	38	1024	蛇影	五毒
13430	19	221	40	1024	蛇影	五毒
13430	20	450	44	1024	蛇影	五毒
13430	21	454	48	1024	蛇影	五毒
13430	22	840	52	1024	蛇影	五毒
13430	23	953	56	1024	蛇影	五毒
13430	24	1069	60	1024	蛇影	五毒
13430	25	1190	64	1024	蛇影	五毒
13430	26	1307	68	1024	蛇影	五毒
13430	27	4072	72	1024	蛇影	五毒
13430	28	4378	76	1024	蛇影	五毒
13430	29	4474	80	1024	蛇影	五毒
13430	30	4655	84	1024	蛇影	五毒
13430	31	4732	88	1024	蛇影	五毒
13430	32	9999	99	1024	蛇影	五毒
13983	1	48	25	1024	蛊惑众生	五毒
13983	2	175	35	1024	蛊惑众生	五毒
13983	3	462	55	1024	蛊惑众生	五毒
13983	4	2137	75	1024	蛊惑众生	五毒
13983	5	9999	99	1024	蛊惑众生	五毒
14064	1	85	5	1024	宫	长歌
14064	2	101	15	1024	宫	长歌
14064	3	118	19	1024	宫	长歌
14064	4	135	20	1024	宫	长歌
14064	5	152	23	1024	宫	长歌
14064	6	179	28	1024	宫	长歌
14064	7	202	31	1024	宫	长歌
14064	8	225	34	1024	宫	长歌
14064	9	240	36	1024	宫	长歌
14064	10	263	39	1024	宫	长歌
14064	11	284	42	1024	宫	长歌
14064	12	303	45	1024	宫	长歌
14064	13	322	48	1024	宫	长歌
14064	14	345	51	1024	宫	长歌
14064	15	380	54	1024	宫	长歌
14064	16	416	57	1024	宫	长歌
14064	17	453	60	1024	宫	长歌
14064	18	489	63	1024	宫	长歌
14064	19	526	66	1024	宫	长歌
14064	20	1647	72	1024	宫	长歌
14064	21	1724	76	1024	宫	长歌
14064	22	1753	79	1024	宫	长歌
14064	23	1781	83	1024	宫	长歌
14064	24	1860	86	1024	宫	长歌
14064	25	9999	99	1024	宫	长歌
14065	1	93	16	1024	商	长歌
14065	2	109	18	1024	商	长歌
14065	3	135	21	1024	商	长歌
14065	4	157	24	1024	商	长歌
14065	5	171	27	1024	商	长歌
14065	6	195	30	1024	商	长歌
14065	7	218	33	1024	商	长歌
14065	8	248	37	1024	商	长歌
14065	9	270	40	1024	商	长歌
14065	10	297	44	1024	商	长歌
14065	11	316	47	1024	商	长歌
14065	12	334	50	1024	商	长歌
14065	13	369	53	1024	商	长歌
14065	14	404	56	1024	商	长歌
14065	15	440	59	1024	商	长歌
14065	16	477	62	1024	商	长歌
14065	17	514	65	1024	商	长歌
14065	18	550	68	1024	商	长歌
14065	19	1620	71	1024	商	长歌
14065	20	1712	75	1024	商	长歌
14065	21	1725	78	1024	商	长歌
14065	22	1738	81	1024	商	长歌
14065	23	1802	84	1024	商	长歌
14065	24	1882	87	1024	商	长歌
14065	25	9999	99	1024	商	长歌
14066	1	126	21	1024	角	长歌
14066	2	144	22	1024	角	长歌
14066	3	157	23	1024	角	长歌
14066	4	167	24	1024	角	长歌
14066	5	187	25	1024	角	长歌
14066	6	210	26	1024	角	长歌
14066	7	233	35	1024	角	长歌
14066	8	256	38	1024	角	长歌
14066	9	277	41	1024	角	长歌
14066	10	303	45	1024	角	长歌
14066	11	322	48	1024	角	长歌
14066	12	345	51	1024	角	长歌
14066	13	392	55	1024	角	长歌
14066	14	428	58	1024	角	长歌
14066	15	465	61	1024	角	长歌
14066	16	501	64	1024	角	长歌
14066	17	538	67	1024	角	长歌
14066	18	1594	70	1024	角	长歌
14066	19	1647	72	1024	角	长歌
14066	20	1717	75	1024	角	长歌
14066	21	1754	77	1024	角	长歌
14066	22	1781	80	1024	角	长歌
14066	23	1797	83	1024	角	长歌
14066	24	1860	86	1024	角	长歌
14066	25	9999	99	1024	角	长歌
14067	1	93	16	1024	徵	长歌
14067	2	109	18	1024	徵	长歌
14067	3	126	20	1024	徵	长歌
14067	4	152	23	1024	徵	长歌
14067	5	167	26	1024	徵	长歌
14067	6	179	28	1024	徵	长歌
14067	7	202	31	1024	徵	长歌
14067	8	225	34	1024	徵	长歌
14067	9	248	37	1024	徵	长歌
14067	10	270	40	1024	徵	长歌
14067	11	290	43	1024	徵	长歌
14067	12	309	46	1024	徵	长歌
14067	13	328	49	1024	徵	长歌
14067	14	369	53	1024	徵	长歌
14067	15	404	56	1024	徵	长歌
14067	16	440	59	1024	徵	长歌
14067	17	477	62	1024	徵	长歌
14067	18	514	65	1024	徵	长歌
14067	19	563	69	1024	徵	长歌
14067	20	1759	73	1024	徵	长歌
14067	21	1769	76	1024	徵	长歌
14067	22	1839	79	1024	徵	长歌
14067	23	1853	82	1024	徵	长歌
14067	24	3348	85	1024	徵	长歌
14067	25	9999	99	1024	徵	长歌
14068	1	85	15	1024	羽	长歌
14068	2	101	17	1024	羽	长歌
14068	3	118	19	1024	羽	长歌
14068	4	144	22	1024	羽	长歌
14068	5	162	25	1024	羽	长歌
14068	6	187	29	1024	羽	长歌
14068	7	218	33	1024	羽	长歌
14068	8	240	36	1024	羽	长歌
14068	9	263	39	1024	羽	长歌
14068	10	284	42	1024	羽	长歌
14068	11	297	44	1024	羽	长歌
14068	12	316	47	1024	羽	长歌
14068	13	334	50	1024	羽	长歌
14068	14	380	54	1024	羽	长歌
14068	15	416	57	1024	羽	长歌
14068	16	465	61	1024	羽	长歌
14068	17	501	64	1024	羽	长歌
14068	18	538	67	1024	羽	长歌
14068	19	563	69	1024	羽	长歌
14068	20	1700	74	1024	羽	长歌
14068	21	1725	78	1024	羽	长歌
14068	22	1738	81	1024	羽	长歌
14068	23	1802	84	1024	羽	长歌
14068	24	1882	87	1024	羽	长歌
14068	25	9999	99	1024	羽	长歌
14070	1	162	25	1024	阳春白雪	长歌
14070	2	171	27	1024	阳春白雪	长歌
14070	3	195	30	1024	阳春白雪	长歌
14070	4	210	32	1024	阳春白雪	长歌
14070	5	233	35	1024	阳春白雪	长歌
14070	6	256	38	1024	阳春白雪	长歌
14070	7	277	41	1024	阳春白雪	长歌
14070	8	290	43	1024	阳春白雪	长歌
14070	9	309	46	1024	阳春白雪	长歌
14070	10	328	49	1024	阳春白雪	长歌
14070	11	714	52	1024	阳春白雪	长歌
14070	12	392	55	1024	阳春白雪	长歌
14070	13	428	58	1024	阳春白雪	长歌
14070	14	453	60	1024	阳春白雪	长歌
14070	15	489	63	1024	阳春白雪	长歌
14070	16	526	66	1024	阳春白雪	长歌
14070	17	550	68	1024	阳春白雪	长歌
14070	18	1594	70	1024	阳春白雪	长歌
14070	19	1620	71	1024	阳春白雪	长歌
14070	20	1700	74	1024	阳春白雪	长歌
14070	21	1717	77	1024	阳春白雪	长歌
14070	22	1759	80	1024	阳春白雪	长歌
14070	23	1797	82	1024	阳春白雪	长歌
14070	24	1839	85	1024	阳春白雪	长歌
14070	25	9999	99	1024	阳春白雪	长歌
14071	1	162	37	1024	梅花三弄	长歌
14071	2	171	39	1024	梅花三弄	长歌
14071	3	195	41	1024	梅花三弄	长歌
14071	4	210	43	1024	梅花三弄	长歌
14071	5	233	45	1024	梅花三弄	长歌
14071	6	256	47	1024	梅花三弄	长歌
14071	7	277	49	1024	梅花三弄	长歌
14071	8	290	51	1024	梅花三弄	长歌
14071	9	309	53	1024	梅花三弄	长歌
14071	10	328	55	1024	梅花三弄	长歌
14071	11	354	57	1024	梅花三弄	长歌
14071	12	392	59	1024	梅花三弄	长歌
14071	13	428	61	1024	梅花三弄	长歌
14071	14	453	63	1024	梅花三弄	长歌
14071	15	489	65	1024	梅花三弄	长歌
14071	16	526	67	1024	梅花三弄	长歌
14071	17	550	69	1024	梅花三弄	长歌
14071	18	1594	71	1024	梅花三弄	长歌
14071	19	1620	73	1024	梅花三弄	长歌
14071	20	1700	75	1024	梅花三弄	长歌
14071	21	1717	77	1024	梅花三弄	长歌
14071	22	1759	79	1024	梅花三弄	长歌
14071	23	1797	81	1024	梅花三弄	长歌
14071	24	1839	83	1024	梅花三弄	长歌
14071	25	9999	99	1024	梅花三弄	长歌
14137	1	85	5	1024	宫	长歌
14137	2	101	17	1024	宫	长歌
14137	3	118	19	1024	宫	长歌
14137	4	135	21	1024	宫	长歌
14137	5	152	23	1024	宫	长歌
14137	6	179	28	1024	宫	长歌
14137	7	202	31	1024	宫	长歌
14137	8	225	34	1024	宫	长歌
14137	9	240	36	1024	宫	长歌
14137	10	263	39	1024	宫	长歌
14137	11	284	42	1024	宫	长歌
14137	12	303	45	1024	宫	长歌
14137	13	322	48	1024	宫	长歌
14137	14	345	51	1024	宫	长歌
14137	15	380	54	1024	宫	长歌
14137	16	416	57	1024	宫	长歌
14137	17	453	60	1024	宫	长歌
14137	18	489	63	1024	宫	长歌
14137	19	526	66	1024	宫	长歌
14137	20	1647	72	1024	宫	长歌
14137	21	1769	76	1024	宫	长歌
14137	22	1781	79	1024	宫	长歌
14137	23	1853	83	1024	宫	长歌
14137	24	1860	86	1024	宫	长歌
14137	25	9999	99	1024	宫	长歌
14138	1	93	16	1024	商	长歌
14138	2	109	18	1024	商	长歌
14138	3	135	21	1024	商	长歌
14138	4	157	24	1024	商	长歌
14138	5	171	27	1024	商	长歌
14138	6	195	30	1024	商	长歌
14138	7	218	33	1024	商	长歌
14138	8	248	37	1024	商	长歌
14138	9	270	40	1024	商	长歌
14138	10	297	44	1024	商	长歌
14138	11	316	47	1024	商	长歌
14138	12	334	50	1024	商	长歌
14138	13	369	53	1024	商	长歌
14138	14	404	56	1024	商	长歌
14138	15	440	59	1024	商	长歌
14138	16	477	62	1024	商	长歌
14138	17	514	65	1024	商	长歌
14138	18	550	68	1024	商	长歌
14138	19	1620	71	1024	商	长歌
14138	20	1712	75	1024	商	长歌
14138	21	1738	78	1024	商	长歌
14138	22	1802	81	1024	商	长歌
14138	23	1825	84	1024	商	长歌
14138	24	1882	87	1024	商	长歌
14138	25	9999	99	1024	商	长歌
14139	1	126	20	1024	角	长歌
14139	2	144	21	1024	角	长歌
14139	3	157	22	1024	角	长歌
14139	4	167	23	1024	角	长歌
14139	5	187	24	1024	角	长歌
14139	6	210	34	1024	角	长歌
14139	7	233	35	1024	角	长歌
14139	8	256	38	1024	角	长歌
14139	9	277	41	1024	角	长歌
14139	10	303	45	1024	角	长歌
14139	11	322	48	1024	角	长歌
14139	12	345	51	1024	角	长歌
14139	13	392	55	1024	角	长歌
14139	14	428	58	1024	角	长歌
14139	15	465	61	1024	角	长歌
14139	16	501	64	1024	角	长歌
14139	17	538	67	1024	角	长歌
14139	18	1594	70	1024	角	长歌
14139	19	1647	72	1024	角	长歌
14139	20	1717	75	1024	角	长歌
14139	21	1742	77	1024	角	长歌
14139	22	1781	80	1024	角	长歌
14139	23	1797	83	1024	角	长歌
14139	24	1860	86	1024	角	长歌
14139	25	9999	99	1024	角	长歌
14140	1	93	16	1024	徵	长歌
14140	2	109	18	1024	徵	长歌
14140	3	126	20	1024	徵	长歌
14140	4	152	23	1024	徵	长歌
14140	5	167	26	1024	徵	长歌
14140	6	179	28	1024	徵	长歌
14140	7	202	31	1024	徵	长歌
14140	8	225	34	1024	徵	长歌
14140	9	248	37	1024	徵	长歌
14140	10	270	40	1024	徵	长歌
14140	11	290	43	1024	徵	长歌
14140	12	309	46	1024	徵	长歌
14140	13	328	49	1024	徵	长歌
14140	14	369	53	1024	徵	长歌
14140	15	404	56	1024	徵	长歌
14140	16	440	59	1024	徵	长歌
14140	17	477	62	1024	徵	长歌
14140	18	514	65	1024	徵	长歌
14140	19	563	69	1024	徵	长歌
14140	20	1759	73	1024	徵	长歌
14140	21	1769	76	1024	徵	长歌
14140	22	1853	79	1024	徵	长歌
14140	23	1839	82	1024	徵	长歌
14140	24	3348	85	1024	徵	长歌
14140	25	9999	99	1024	徵	长歌
14141	1	85	16	1024	羽	长歌
14141	2	101	17	1024	羽	长歌
14141	3	118	19	1024	羽	长歌
14141	4	144	22	1024	羽	长歌
14141	5	162	25	1024	羽	长歌
14141	6	187	29	1024	羽	长歌
14141	7	218	33	1024	羽	长歌
14141	8	240	36	1024	羽	长歌
14141	9	263	39	1024	羽	长歌
14141	10	284	42	1024	羽	长歌
14141	11	297	44	1024	羽	长歌
14141	12	316	47	1024	羽	长歌
14141	13	334	50	1024	羽	长歌
14141	14	380	54	1024	羽	长歌
14141	15	416	57	1024	羽	长歌
14141	16	465	61	1024	羽	长歌
14141	17	501	64	1024	羽	长歌
14141	18	538	67	1024	羽	长歌
14141	19	563	69	1024	羽	长歌
14141	20	1700	74	1024	羽	长歌
14141	21	1738	78	1024	羽	长歌
14141	22	1802	81	1024	羽	长歌
14141	23	1825	84	1024	羽	长歌
14141	24	1882	87	1024	羽	长歌
14141	25	9999	99	1024	羽	长歌
14230	1	162	25	1024	阳春白雪	长歌
