ID	Name	FromAchievementID	FromOtherItemID	Quality	CanChatShow	Desc	bIsEffect	szImagePath	bOutOfPrint	nVersion	nGainWayType
428	蓉锦		33387	3		<text>text="蜀道难求，借问芙蓉。剑鸣铮铮，锦绣重重。剑网3城市争霸赛专属称号。" font=100 </text>			1	5	10
429	湘兮		33388	3		<text>text="潇湘千里隔旧人，高台纵雨拭剑锋。剑网3城市争霸赛专属称号。" font=100 </text>			1	5	10
430	逸仙	6803		4		<text>text="逍遥御风，追云逐浪。闲卧海巅，笑听涛卷。" font=100 </text>			1	5	1
431	夜刃	7286		4		<text>text="长夜寂寂，暗锋出鞘。隐踪追魂，千里无声。" font=100 </text>			1	5	1
432	何不归		34171	4		<text>text="微君之故，胡为乎中露" font=100 </text>			1	5	7
433	七枚·小戎			4		<text>text="蓬莱小公子方子游座下七枚之一，戎者“車”也，一車十子寒，逍遥独行，百无禁忌。" font=100 </text>				5	10
434	回归隐侠			2	1	<text>text="江湖纷扰，知己几何。别回相逢，风雨同舟。" font=100 </text>			1	5	10
435	一剑定星辰		34402	4		<text>text="浩渺星海，幻意万千。无妄无我，自在剑中。" font=100 </text>				5	3
436	剑荡千江		34405	4		<text>text="一剑引动千江月，千江有水到黄泉。\\\n"font=100</text><text>text="第十五届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	5	4
437	护国	5991		3		<text>text="江湖儿女，先国后己。赴难捐躯，视死如归。" font=100 </text>				5	1
438	偃战	6198		3		<text>text="朔风凛凛，扬刀破虏，偃战止戈，境绝狼烟。" font=100 </text>				5	1
439	逆涛	6559		3		<text>text="猎猎寒威，昆山北来，浪浪天风，恣著疏狂。" font=100 </text>				5	1
440	遏浪	6561		3		<text>text="怒涛翻涌，天威镇波，长风浩荡，势压狂澜。" font=100 </text>				5	1
441	天衍	6773		3		<text>text="静参天道，不以物累，虚静至极，慧出本性。" font=100 </text>				5	1
442	洞天	6775		3		<text>text="小有清虚，大有空明。幽栖牝谷，福地洞天。" font=100 </text>				5	1
443	肃慎	6777		3		<text>text="楛矢石砮，长尺有咫。德之致远，使永监焉。" font=100 </text>				5	1
444	泥兰	6783		3		<text>text="浮霞落月，温玉清泉。灵木神果，泥兰洞天。" font=100 </text>				5	1
445	思远	7095		3		<text>text="雾霭轻拂，海生明月。良人何处，天水一方。" font=100 </text>				5	1
446	灵犀		34406	1		<text>text="初识爱宠，心有灵犀，江湖路远，与子偕游。" font=100 </text>				5	10
447	十方		34407	2		<text>text="步履十方，天阔地广，奇珍异兽，多为我友。" font=100 </text>				5	10
448	百兽		34408	3		<text>text="鸢飞戾天，鱼跃于渊，龙行虎步，百兽之主。" font=100 </text>				5	10
449	千禽		34409	4		<text>text="清愁难解，呼友唤宠，千禽一舞，歌尽春风。" font=100 </text>				5	10
450	万物		34410	4		<text>text="上穷碧落，下极黄泉，访求万物，遍觅奇宠。" font=100 </text>				5	10
451	焰莲隐客		34613	4		<text>text="佛前青灯，焰透莲华；众生皆苦，轮回不度。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163407.Tga	1		9
452	夜昙帝华		34614	4		<text>text="幽昙向夜，凉风幻梦；仙降驾鹤，知是灵来。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163408.Tga	1		9
453	归墟	7477		3		<text>text="渤海以东，无穷之极，幽壑空谷，名曰归墟。" font=100 </text>				5	1
454	有缘人		34695	4		<text>text="这个江湖在呼唤你。" font=100 </text>			1	5	7
455	风月同天		34752	4		<text>text="千里山川，气运波谲。江湖共风，天涯同月。" font=100 </text>			1	5	7
456	英侠		34753	3		<text>text="《剑网3》第五届大师赛海选赛纪念称号。" font=100 </text>			1	5	4
457	八方	7495		3		<text>text="江湖有酒，侠行八方。饮罢星辰，不见归路。" font=100 </text>				5	1
458	巴陵塑才		34828	4		<text>text="江湖大美，才俊多娇。互敬互爱，共谱风流。\\\n"font=100</text><text>text="此称号赠予关注过剑网3有爱同人作品的所有侠士。" font=100 </text>			1		8
459	光明无象		34890	4		<text>text="光明圣火朝西庭，生死无象寄往生。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163693.tga	1		9
460	索魂雀翎		34891	4		<text>text="一箭穿林啸西风，索魂夺命瞬息中。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163694.tga	1		9
461	神弈国手		34892	4		<text>text="纵横经纬黑白子，国手名士智无双。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163695.tga	1		9
462	曼华隐锋		34893	4		<text>text="飞链夺命舐血刃，曼华十里无归人。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163696.tga	1		9
463	步引霜雷		34894	4		<text>text="刀饮霜风乱层云，步踏风雷震河川。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163697.tga	1		9
464	妙音琼枝		34895	4		<text>text="泠泠妙音咏南风，凤来琼枝昭诸贤。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163698.tga	1		9
465	乾坤无极		34896	4		<text>text="乾坤阴阳一太极，太极本初道无极。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163699.tga	1		9
466	百战烽城		34897	4		<text>text="烽火连城边声紧，百战刃碎何惜身。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163700.tga	1		9
467	醉饮八方		34898	4		<text>text="四海五湖皆作酒，醉眼笑看浊世人。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163701.tga	1		9
468	妙法昙华		34899	4		<text>text="无上妙法一心中，静卧昙华浮世迁。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163702.tga	1		9
469	倾舞动霄		34900	4		<text>text="风华绝姿世无双，一舞倾城动九霄。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163703.tga	1		9
470	凌虚碎刃		34901	4		<text>text="凭栏观花意藏心，寒冢十载聆剑鸣。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163704.tga	1		9
471	迷仙蝶梦		34902	4		<text>text="芳菲萦香迷群仙，翩蝶引梦入何乡" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163705.tga	1		9
472	业火战殇		34903	4		<text>text="浮屠业火几重罪，堕道毁身意难催。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163706.tga	1		9
473	天海仙风		34904	4		<text>text="飘摇天海吟清歌，灵降蓬山颂仙风。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/163707.tga	1		9
474	逆行者		34963	5		<text>text="风雨飘摇，血泪连城，医者仁心，逆向前行。\\\n"font=100</text><text>text="舍身忘死，重振山河，侠之大者，为国为民。\\\n" font=100 </text><text>text="庚子年抗疫侠士纪念称号。" font=100 </text>			1		9
475	名动长安		35178	4		<text>text="援琴鸣剑，江湖闻名。玉笔清辉，惊动长安。\\\n"font=100</text><text>text="参加剑网3十一周年同人嘉年华点赞活动，作品被点赞获得。\\\n" font=100 </text>			1		9
476	名士乡绅	7633		4		<text>text="昔年江湖快意恩仇，今朝山居农耕渔樵。" font=100 </text>				5	1
477	高门大户	7634		4		<text>text="朝夕勤作百尺楼，遥望山河满目中。" font=100 </text>				5	1
478	归园田居	7657		4		<text>text="少无适俗韵，性本爱山丘。" font=100 </text>				5	1
479	护花使者	7669		4		<text>text="爱花，护花，吾之责矣。" font=100 </text>				5	1
480	百花	7658		4		<text>text="惟盼春来，百花齐放。" font=100 </text>				5	1
481	百年	7660		2		<text>text="百合百合，百年好合。" font=100 </text>				5	1
482	荣华	7661		2		<text>text="花繁叶茂，兴盛荣华。" font=100 </text>				5	1
483	养生	7697		2		<text>text="人到中年不得已，保温杯里泡枸杞。" font=100 </text>			1	5	1
484	别来山海	7834		3		<text>text="别来山海，一襟孤怀。相诀永矣，何复相念？" font=100 </text>				5	1
485	登峰造极		35837	4		<text>text="成就第二十一阶奖励称号。" font=100 </text>				6	10
486	六道称雄		35838	4		<text>text="成就第二十二阶奖励称号。" font=100 </text>				6	10
487	飒沓星河		35841	4		<text>text="虎步飒沓如疾风，剑气凌云指星河。\\\n"font=100</text><text>text="第十六届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
488	一个人的江湖		35854	4		<text>text="身在江湖外，魂在江湖中。一人一剑走，侠气乾坤留。" font=100 </text>	1	ui/Image/item_pic/164967.tga		6	2
489	弹指去来		36068	4		<text>text="烽烟无定，生魂无归。青史永寂，弹指去来。" font=100 </text>				6	3
490	喵呜		36069	4		<text>text="“声啸四溟，万兽皆俯。”东海大侠王吒保留下来的敖龙岛灵兽—小驺吾蓬蓬的爪印，似乎能窥见它长大后威风凛凛的模样。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/250187.tga		6	2
491	沥血	8460		4		<text>text="荏苒十年，岁月如箭。沥血百战，所向披靡。" font=100 </text>				6	1
492	立心	8461		4		<text>text="天地不仁，万物刍狗。承学继命，天地立心。" font=100 </text>				6	1
493	参星		36141	5		<text>text="穆乎其风，否极泰来。北斗紫宸，天载其元。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/250267.tga	1		8
494	漫越山海		36186	4		<text>text="回望往昔，漫越山海，栉沐风雨。莫问前路，砥砺再行，不负年华。\\\n"font=100</text><text>text="《剑网3》十一周年参与调研的玩家专属称号。" font=100 </text>			1	6	7
495	华胥梦		36269	4		<text>text="愿年年，人似旧游。" font=100 </text>			1	6	7
496	尘世梦		36469	4		<text>text="江河翻覆，共赴劫波。尘世多情，恍若一梦。" font=100 </text>			1	6	7
497	丰年	8715		2		<text>text="丰年足腊，宰鸡烹羊。" font=100 </text>				6	1
498	十信	8694		3		<text>text="由凡入圣，信为先导。始自信心，终自愿心。" font=100 </text>				6	1
499	玉川	8684		3		<text>text="碧落玉川，彩霞秋夜。西子一会，吴钩霜雪。" font=100 </text>				6	1
500	坐拥宝厦	8988		4		<text>text="琼楼高筑，复道行空。坐拥宝厦，往来名侠。" font=100 </text>				6	1
501	绝顶卧雪		38118	4		<text>text="剑荡妖氛绝不平，醉卧凌霄缈层云。\\\n"font=100</text><text>text="第十七届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
502	太白	8835		3		<text>text="启明之星，辉耀东方。亮烈之仁，拨乱破轨。" font=100 </text>				6	1
503	贪狼	8836		3		<text>text="乱道之星，襟怀凛冽。亮烈之诡，风烟莫测。" font=100 </text>				6	1
504	遗世	8852		4		<text>text="方外诸家，遗世独立。远涉重洋，通上古经。" font=100 </text>				6	1
505	紫宫绛河			4		<text>text="月榭云楼接绛河，雾星明灭照玉色。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/252562.tga	1		9
506	北斗星曜			4		<text>text="意倾斗杓挹琼浆，银汉昭回夜气凉。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/252563.tga	1		9
507	声动江湖		38692	4		<text>text="声动江湖，名满大唐。" font=100 </text>			1	6	9
508	公士		38752	4		<text>text="第一届武林争霸赛参与侠士纪念称号。" font=100 </text>			1	6	9
509	簪袅		38753	4		<text>text="第一届武林争霸赛六十四强纪念称号。" font=100 </text>			1	6	9
510	不更		38754	4		<text>text="第一届武林争霸赛三十二强纪念称号。" font=100 </text>			1	6	9
511	少良造		38755	4		<text>text="第一届武林争霸赛十六强纪念称号。" font=100 </text>			1	6	9
512	大良造		38756	4		<text>text="第一届武林争霸赛八强纪念称号。" font=100 </text>			1	6	9
513	驷车		38757	4		<text>text="第一届武林争霸赛四强纪念称号。" font=100 </text>			1	6	9
514	大庶长		38758	4		<text>text="第一届武林争霸赛季军纪念称号。" font=100 </text>			1	6	9
515	关内侯		38759	4		<text>text="第一届武林争霸赛亚军纪念称号。" font=100 </text>			1	6	9
516	彻侯		38760	4		<text>text="第一届武林争霸赛冠军纪念称号。" font=100 </text>			1	6	9
517	侠之大者		38764	5		<text>text="不失义，不离道，济百姓，报家国。" font=100 </text>			1	6	8
518	长明		38944	3		<text>text="阴云蔽日，未露晨曦；鉴心知意，有星长明。" font=100 </text>			1	6	
519	飞熊			4		<text>text="飞熊入梦，圣主得贤。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253540.tga	1		9
520	凶虎			4		<text>text="虎王百兽，莫敢不尊。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253541.tga	1		9
521	萌猫			4		<text>text="猫醉薄荷，似水无形。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253542.tga	1		9
522	汝有梦想乎			4		<text>text="汝有梦想乎？示吾。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253543.tga	1		9
523	魅影			4		<text>text="幽冥魅影，亦或有情。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253544.tga	1		9
524	无惧			4		<text>text="止戈为武，风雪无惧。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253545.tga	1		9
525	小飞熊			4		<text>text="小飞熊怒吼，山林抖三抖。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253555.tga	1		9
526	小凶虎			4		<text>text="小虎王百兽，怕是震不住。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253556.tga	1		9
527	小萌猫			4		<text>text="小猫喵呜叫，主人来报到。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/253557.tga	1		9
528	泣鬼神	9305		4		<text>text="帝王喜怒，天地无猜。仙人抒怀，惊泣鬼神。" font=100 </text>				6	1
529	逝水	9306		3		<text>text="红尘多艰，举盏消愁；空悲逝水，一去难还。" font=100 </text>				6	1
530	相惜意		39238	4		<text>text="此生幸甚，与君相知。" font=100 </text>			1	6	7
531	阔豪		40225	4		<text>text="大唐国土，一步百金。国土步尽，而金不穷。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/254854.tga		6	3
532	剑试千峰		40266	4		<text>text="弹剑回影吹残雨，醉眼凌云试千峰。\\\n"font=100</text><text>text="第十八届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
533	青云独步		40409	4		<text>text="成就第二十三阶奖励称号。" font=100 </text>				6	10
534	逢考必过		40474	4		<text>text="愿你放平心态，轻松上阵，有笔头千字，胸中万卷，致君尧舜，鹏程万里。" font=100 </text>			1	6	7
535	无上正等正觉		40526	4		<text>text="圆融圆通，无滞无碍。真如唯一，至高无上。\\\n"font=100</text><text>text="修罗挑战活动每期全区服第一名团队获得。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255272.tga	1	6	7
536	正等正觉		40527	4		<text>text="真如自性，不增不减。上求妙音，下净浊世。\\\n"font=100</text><text>text="修罗挑战活动每期全区服第二名-第五名团队获得。" font=100 </text>			1	6	7
537	正觉		40528	4		<text>text="一切所见，虚若空花。一切所觉，悟而不迷。\\\n"font=100</text><text>text="修罗挑战活动每期全区服第六名-第二十名团队获得。" font=100 </text>			1	6	7
538	生死不二		40529	4		<text>text="生谛不生，死谛不死。菩提烦恼，生死一如。\\\n"font=100</text><text>text="修罗挑战活动参与奖励" font=100 </text>			1	6	7
539	无上正等正觉		40589	4		<text>text="圆融圆通，无滞无碍。真如唯一，至高无上。\\\n"font=100</text><text>text="修罗挑战活动每期全区服第一名团队获得。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255272.tga	1		7
540	无上正等正觉		40590	4		<text>text="圆融圆通，无滞无碍。真如唯一，至高无上。\\\n"font=100</text><text>text="修罗挑战活动每期全区服第一名团队获得。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255272.tga	1		7
541	鹤衣		40592	4		<text>text="空谷鹤衣，渊乎妙矣。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255346.tga	1		9
542	鹿鸣		40593	4		<text>text="呦呦鹿鸣，琴瑟和君。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255347.tga	1		9
543	山涧		40594	4		<text>text="鸟鸣鹿走，山涧无争。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255348.tga	1		9
544	蜀天		40595	4		<text>text="芙蓉映水，竹韵蜀天。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255349.tga	1		9
545	刀灵		40596	4		<text>text="雪域貂宝，付命刀灵。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255350.tga	1		9
546	流照		40597	4		<text>text="圣火耀耀，日月流照。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255351.tga	1		9
547	焜煌		40598	4		<text>text="天降司晨，往路焜煌。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255352.tga	1		9
548	游龙		40599	4		<text>text="龙游曲沼，万邪趋避。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255353.tga	1		9
549	万象		40600	4		<text>text="万象非象，天道无情。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255354.tga	1		9
550	鸿鲤		40601	4		<text>text="飞鸿锦鲤，好运当头。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255355.tga	1		9
551	妙莲		40602	4		<text>text="妙莲初坐，笑问禅机。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255356.tga	1		9
552	海月		40603	4		<text>text="翻海之月，仙影无寻。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255357.tga	1		9
553	梦蝶		40604	4		<text>text="梦蝶之惑，虚实之间。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255358.tga	1		9
554	寒血		40605	4		<text>text="孤路行者，寒血英魂。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255359.tga	1		9
555	戎马		40606	4		<text>text="万国戎马，故园安在。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255360.tga	1		9
556	炎狱		40607	4		<text>text="山河战场，悲泓炎狱。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui/Image/item_pic/255361.tga	1		9
557	观命	9040		4		<text>text="卜乾坤之变化，以观天命。" font=100 </text>			1	6	1
558	未来之星		40708	4		<text>text="“剑网3竞技大师赛”线下比赛超新星排名第1名专属称号。" font=100 </text>			1	6	4
559	出类拔萃		40709	4		<text>text="“剑网3竞技大师赛”线下比赛超新星排名第2名专属称号。" font=100 </text>			1	6	4
560	初露锋芒		40710	4		<text>text="“剑网3竞技大师赛”线下比赛超新星排名第3名专属称号。" font=100 </text>			1	6	4
561	后起新秀		40711	4		<text>text="“剑网3竞技大师赛”线下比赛超新星排名第4-6名专属称号。" font=100 </text>			1	6	4
562	不负韶华		40818	4		<text>text="志远行侠少年时，不负韶华不负天。\\\n"font=100</text><text>text="《剑网3》十二周年参与调研的玩家专属称号。" font=100 </text>			1	6	8
563	执笔从戎		40902	4		<text>text="第二届武林争霸赛参与侠士纪念称号。" font=100 </text>			1	6	8
564	乐卿		40903	4		<text>text="第二届武林争霸赛六十四强纪念称号。" font=100 </text>			1	6	8
565	千夫		40904	4		<text>text="第二届武林争霸赛三十二强纪念称号。" font=100 </text>			1	6	8
566	秉铎		40905	4		<text>text="第二届武林争霸赛十六强纪念称号。" font=100 </text>			1	6	8
567	官首		40906	4		<text>text="第二届武林争霸赛八强纪念称号。" font=100 </text>			1	6	8
568	元戎士		40907	4		<text>text="第二届武林争霸赛四强纪念称号。" font=100 </text>			1	6	8
569	良士		40908	4		<text>text="第二届武林争霸赛季军纪念称号。" font=100 </text>			1	6	8
570	闲舆卫		40909	4		<text>text="第二届武林争霸赛亚军纪念称号。" font=100 </text>			1	6	8
571	造士		40910	4		<text>text="第二届武林争霸赛冠军纪念称号。" font=100 </text>			1	6	8
572	长乐		40957	4		<text>text="年年无虞，岁岁长乐。" font=100 </text>			1	6	8
573	识药		41165	4		<text>text="《剑网3》药宗出世行侠医活动专属称号。" font=100 </text>			1	6	8
574	票姚		41541	4		<text>text="白刃凛冽如霜雪，一尺纵横剑倚天。英雄不伏卑宫里，喧喧铁马踏九关。" font=100 </text>			1	6	8
575	淳朴	9498		4		<text>text="恭陈诚心，蚕灵不昧。淳致实朴，富庶永康。" font=100 </text>				6	1
576	衔光		42091	5		<text>text="同游山川，回首蓦然；千里江河，与君携伴。" font=100 </text>			1	6	8
577	奉天	9716		4		<text>text="除奸去恶，奉天证道。" font=100 </text>				6	1
578	药痴	9723		4		<text>text="试百草之药，痴奇疾之根。" font=100 </text>			1	6	1
579	气冲牛斗		42165	4		<text>text="凌云干霄真遂性，身意豪形贯牛斗。\\\n"font=100</text><text>text="第十九届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
580	盖世英侠		42166	4		<text>text="问剑心期亘千古，神功盖世名英侠。\\\n"font=100</text><text>text="第十九届名剑大会为达到十五段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
581	药香		42168	4		<text>text="我愿天地炉，多衔扁鹊身。遍行君臣药，先从冻馁均。自然六合内，少闻贫病人。" font=100 </text>			1	6	7
582	同去同归		43658	4		<text>text="“江湖浩荡，有缘相逢。师徒一心，同去同归。”\\\n"font=100</text><text>text="赠所有师徒缘起，赠所有传承同心。" font=100 </text>			1	6	8
583	灵蕊		43667	4		<text>text="寸草余晖，枝绽灵蕊" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\258647.tga	1	6	9
584	神钩	9794		3		<text>text="抬竿满篓，百钩不空。倘握巨缁，敢钓溟鲲。" font=100 </text>				6	1
585	闲竿	9798		2		<text>text="绿湾杨柳，垂纶逐波。苔矶痴坐，闲竿明月。" font=100 </text>				6	1
586	秋水	10000		4		<text>text="秋潭深浄，镜涵远虚。冯夷频顾，遗我骊珠。" font=100 </text>				6	1
587	知凝		44078	4		<text>text="凛松数九寒，白头知冰凝。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\259109.tga	1	6	9
588	游茵		44080	4		<text>text="遥催杏林还乡梦，远道功名储山青。" font=100 </text><text>text="\\\n获得该称号后可同步解锁同名特效，特效可在“角色-挂饰秘鉴”面板查看。" font=100 </text>	1	ui\Image\item_pic\259111.tga	1	6	9
589	时涯		44322	4		<text>text="催时厉马下，踏破擒天涯。" font=100 </text>			1	6	7
590	空闻灵语		45533	5		<text>text="空山脉脉，落月溶曲。不见人迹，但闻蝉语。" font=100 </text>				6	2
591	倚天拔地		45535	4		<text>text="倚天惊乾宇，拔地撼坤灵。\\\n"font=100</text><text>text="第二十届名剑大会为达到十三段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
592	龙腾九霄		45536	4		<text>text="雄威摄鲲龙，便乘上九霄。\\\n"font=100</text><text>text="第二十届名剑大会为达到十五段的侠士准备的荣誉奖励。" font=100 </text>			1	6	4
593	铁血大将军		45538	4	1	<text>text="铁手肃钤律，摧锋定中原。" font=100 </text>	1	ui\Image\item_pic\260595.tga		6	4
594	铃兰	10189		2		<text>text="似兰故淡雅，非铃而护花。" font=100 </text>				6	1
595	江湖无限		45857	4		<text>text="同忾万军从，寒锋驱剑虹。清算高台志，任我笑傲中。" font=100 </text>				6	7
