ShopTemplateID	ShopName	ConfigFile	CanRepair	ScriptName	RequireForceID	PlayerRemoteDataID	CustomShop	comment	SystemShop
680	威望·395-475品恶人谷明教装备	Prestige\Lv395-435_ER_MJ.tab	1					装备	
681	威望·395-475品恶人谷七秀装备	Prestige\Lv395-435_ER_QX.tab	1					装备	
682	威望·395-475品恶人谷少林装备	Prestige\Lv395-435_ER_SL.tab	1					装备	
683	威望·395-475品恶人谷五毒装备	Prestige\Lv395-435_ER_WD.tab	1					装备	
684	威望·395-475品恶人谷万花装备	Prestige\Lv395-435_ER_WH.tab	1					装备	
685	威望·395-475品恶人谷纯阳装备	Prestige\Lv395-435_ER_CY.tab	1					装备	
686	威望·395-475品恶人谷藏剑装备	Prestige\Lv395-435_ER_CJ.tab	1					装备	
687	威望·395-475品浩气盟万花装备	Prestige\Lv395-435_HQ_WH.tab	1					装备	
688	威望·395-475品浩气盟五毒装备	Prestige\Lv395-435_HQ_WD.tab	1					装备	
689	威望·395-475品浩气盟唐门装备	Prestige\Lv395-435_HQ_TM.tab	1					装备	
690	威望·395-475品浩气盟天策装备	Prestige\Lv395-435_HQ_TC.tab	1					装备	
691	威望·395-475品浩气盟少林装备	Prestige\Lv395-435_HQ_SL.tab	1					装备	
692	威望·395-475品浩气盟七秀装备	Prestige\Lv395-435_HQ_QX.tab	1					装备	
693	威望·395-475品浩气盟明教装备	Prestige\Lv395-435_HQ_MJ.tab	1					装备	
694	威望·395-475品浩气盟丐帮装备	Prestige\Lv395-435_HQ_GB.tab	1					装备	
695	威望·395-475品浩气盟纯阳装备	Prestige\Lv395-435_HQ_CY.tab	1					装备	
696	威望·395-475品浩气盟藏剑装备	Prestige\Lv395-435_HQ_CJ.tab	1					装备	
697	江湖贡献·370品下装	Contribution\Lv395_Blue_Lower.tab	1					装备	
698	江湖贡献·370品上装	Contribution\Lv395_Blue_Upper.tab	1					装备	
700	灵丹妙药	Scene\ZhanLuan_FengHuaGu_Med.tab	0	scripts/Map/逐鹿中原/shop/通用维修商店.lua				其他	
701	武器	Scene\ZhanLuan_FengHuaGu_Weapon.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				装备	
702	杂货	Scene\ZhanLuan_FengHuaGu_Goods.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				其他	
703	侠行·310品纯阳装备	Justice\Lv310_Justice_CY.tab	1					装备	
704	侠行·310品丐帮装备	Justice\Lv310_Justice_GB.tab	1					装备	
705	侠行·310品明教装备	Justice\Lv310_Justice_MJ.tab	1					装备	
706	侠行·310品七秀装备	Justice\Lv310_Justice_QX.tab	1					装备	
707	侠行·310品少林装备	Justice\Lv310_Justice_SL.tab	1					装备	
708	侠行·310品唐门装备	Justice\Lv310_Justice_TM.tab	1					装备	
709	侠行·310品五毒装备	Justice\Lv310_Justice_WD.tab	1					装备	
710	侠行·310品万花装备	Justice\Lv310_Justice_WH.tab	1					装备	
711	侠行·310品天策装备	Justice\Lv310_Justice_TC.tab	1					装备	
712	侠行·310品藏剑装备	Justice\Lv310_Justice_CJ.tab	1					装备	
761	糖葫芦	Festival\ChildDay_Goods.tab						其他	
762	声望-屠狼会·装备	Popularity\90th_LuoYang_ZhanLuan.tab	1		111			装备	
763	声望-屠狼会·物资	Popularity\90th_LuoYang_ZhanLuan_Goods.tab						其他	
764	声望-凌烟阁·装备	Popularity\90th_TianCe_ZhanLuan.tab	1		109			装备	
765	声望-大唐兵部·装备	Popularity\90th_ZhanBaoJunXie.tab	1		107			装备	
766	声望-李唐皇室·装备	Popularity\90th_DaMingGong.tab	1		108			装备	
767	声望-潼关守备军·物资	Popularity\90th_FengHuaGu_ZhanLuan_Goods.tab		scripts/Map/逐鹿中原/shop/通用维修商店.lua	110			其他	
768	声望-潼关守备军·装备	Popularity\90th_FengHuaGu_ZhanLuan.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua	110			装备	
769	声望-李唐皇室·物资	Popularity\90th_DaMingGong_Goods.tab			108			其他	
770	声望-义军·物资	Popularity\90th_HuaQingGong_Goods.tab			104			其他	
771	声望-琅琊颜氏·装备	Popularity\90th_HuqQingGongHuiYi.tab	1		105			装备	
772	声望-琅琊颜氏·物资	Popularity\90th_HuqQingGongHuiYi_Goods.tab						其他	
773	声望-凌烟阁·物资	Popularity\90th_TianCe_ZhanLuan_Goods.tab						其他	
774	声望-朔方军·物资	Popularity\90th_YiXianTian_Goods.tab		scripts/Map/逐鹿中原/shop/通用维修商店.lua				其他	
775	声望-大唐兵部·物资	Popularity\90th_ZhanBaoJunXie_Goods.tab			107			其他	
776	声望-丐帮·物资	Popularity\90th_GaiBang_Goods.tab			19			其他	
777	声望-丐帮·装备	Popularity\90th_GaiBang.tab	1		19			装备	
778	玄龙石	Special\90th_XuanLongShi.tab						其他	
779	丐帮·书籍	Force\GaiBang_Book.tab			19			其他	
780	侠行·家具物资	Justice\TreasureBox.tab		scripts/Map/逐鹿中原/shop/通用维修商店.lua				家具	1
782	帮会·丐帮甲字书库	Sociaty\Library_GaiBang_1.tab						其他	
783	丐帮-任务·鱼干	Force\GaiBang_Mission_Fish.tab						其他	
784	江湖贡献·395品饰品	Contribution\Lv395_Trinket.tab	1					装备	
785	侠行·420品装备	Justice\Lv420_Data0723.tab	1					装备	
786	长安城·布料	Scene\ChangAnInner_Clothes1.tab						其他	
787	长安城·服装	Scene\ChangAnInner_Clothes2.tab						其他	
788	长安城·水果	Scene\ChangAnInner_Fruits.tab						其他	
789	江湖贡献·395品装备	Contribution\Lv395_All.tab	1					装备	
790	侠行·445品装备	Justice\Lv445_Data0909.tab	1					装备	
791	声望-靖世军义·装备	Popularity\90th_Jing-Yi_Armor.tab	1		116			装备	
792	声望-靖世军忠·装备	Popularity\90th_Jing-Zhong_Armor.tab	1		114			装备	
793	声望-西域商会·装备	Popularity\90th_XiYuShangHui_Armor.tab	1		115			装备	
794	洗炼石	Usual\XiLianShi.tab						其他	
795	声望-大燕长安府·物资	Popularity\90th_DaYaChangAnFu.tab			113			其他	
796	帮会·藏剑书库-珍藏	Sociaty\Library_CangJian_3.tab						其他	
797	帮会·纯阳书库-珍藏	Sociaty\Library_ChunYang_3.tab						其他	
798	帮会·丐帮书库-珍藏	Sociaty\Library_GaiBang_3.tab						其他	
799	帮会·明教书库-珍藏	Sociaty\Library_MingJiao_3.tab						其他	
800	帮会·七秀书库-珍藏	Sociaty\Library_QiXiu_3.tab						其他	
801	帮会·少林书库-珍藏	Sociaty\Library_ShaoLin_3.tab						其他	
802	帮会·唐门书库-珍藏	Sociaty\Library_TangMen_3.tab						其他	
803	帮会·天策书库-珍藏	Sociaty\Library_TianCe_3.tab						其他	
804	帮会·万花书库-珍藏	Sociaty\Library_WanHua_3.tab						其他	
805	帮会·五毒书库-珍藏	Sociaty\Library_WuDu_3.tab						其他	
806	服装店	Festival\Yure_131031.tab	1					其他	
808	声望-军器监·装备	Popularity\90th_JunQiJian_Amor.tab	1		118			装备	
809	声望-英灵殿·装备	Popularity\90th_YingLingDian_Amor.tab	1		119			装备	
810	侠行·485品装备	Justice\Lv485_Data1121.tab	1					装备	
811	珠联璧合·铉	Special\90th_Date1121_ZhuLianBiHe.tab	1					装备	
812	名剑大会·中立逾越之石	Arena\Lv480_ZL_UpStone.tab	1					其他	
813	名剑大会·阵营逾越之石	Arena\Lv480_ZY_UpStone.tab	1					其他	
814	威望·逾越之石	Prestige\Lv475_UpStone.tab	1					其他	
815	江湖贡献·425品装备	Contribution\Lv425_Amor.tab	1					装备	
816	侠行·435品万花装备	Justice\Lv435_Justice_WH.tab	1					装备	
817	侠行·435品五毒装备	Justice\Lv435_Justice_WD.tab	1					装备	
818	侠行·435品唐门装备	Justice\Lv435_Justice_TM.tab	1					装备	
819	侠行·435品天策装备	Justice\Lv435_Justice_TC.tab	1					装备	
820	侠行·435品少林装备	Justice\Lv435_Justice_SL.tab	1					装备	
821	侠行·435品七秀装备	Justice\Lv435_Justice_QX.tab	1					装备	
822	侠行·435品明教装备	Justice\Lv435_Justice_MJ.tab	1					装备	
823	侠行·435品丐帮装备	Justice\Lv435_Justice_GB.tab	1					装备	
824	侠行·435品纯阳装备	Justice\Lv435_Justice_CY.tab	1					装备	
825	侠行·435品藏剑装备	Justice\Lv435_Justice_CJ.tab	1					装备	
826	出售货物	Special\90th_TradeBuy01.tab						其他	
827	收购货物	Special\90th_TradeSell01.tab						其他	
828	靖世军·魂	Festival\Yure_140305.tab	1					其他	
831	声望·刹那千年	Popularity\90th_ChaNaQianNian_Armor.tab	1		121			其他	
832	本地特产	Special\90th_Trade_BaiLongKou.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
833	本地特产	Special\90th_Trade_BaLinXian.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
834	本地特产	Special\90th_Trade_ErHai.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
835	本地特产	Special\90th_Trade_FengHuaGu.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
836	本地特产	Special\90th_Trade_HeiLongZhao.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
837	本地特产	Special\90th_Trade_JinShuiZhen.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
838	本地特产	Special\90th_Trade_KunLun.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
839	本地特产	Special\90th_Trade_LongMen.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
840	本地特产	Special\90th_Trade_LuoDao.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
841	本地特产	Special\90th_Trade_MaWeiYi.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
842	本地特产	Special\90th_Trade_NanPinShan.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
843	本地特产	Special\90th_Trade_QuTangXia.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
844	本地特产	Special\90th_Trade_RongTianLing.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
845	本地特产	Special\90th_Trade_WuLiangShan.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua				阵营日常	
846	杂货商·载具物资	Sociaty\TongSpecial.tab		scripts\Map\逐鹿中原\shop\帮会资金_载具.lua				其他	
847	威望·475-515品恶人谷万花装备	Prestige\Lv480-515_ER_WH.tab	1					装备	
848	威望·475-515品恶人谷五毒装备	Prestige\Lv480-515_ER_WD.tab	1					装备	
849	威望·475-515品恶人谷唐门装备	Prestige\Lv480-515_ER_TM.tab	1					装备	
850	威望·475-515品恶人谷天策装备	Prestige\Lv480-515_ER_TC.tab	1					装备	
851	威望·475-515品恶人谷少林装备	Prestige\Lv480-515_ER_SL.tab	1					装备	
852	威望·475-515品恶人谷七秀装备	Prestige\Lv480-515_ER_QX.tab	1					装备	
853	威望·475-515品恶人谷明教装备	Prestige\Lv480-515_ER_MJ.tab	1					装备	
854	威望·475-515品恶人谷丐帮装备	Prestige\Lv480-515_ER_GB.tab	1					装备	
855	威望·475-515品恶人谷纯阳装备	Prestige\Lv480-515_ER_CY.tab	1					装备	
856	威望·475-515品恶人谷藏剑装备	Prestige\Lv480-515_ER_CJ.tab	1					装备	
857	威望·475-515品浩气盟藏剑装备	Prestige\Lv480-515_HQ_CJ.tab	1					装备	
858	威望·475-515品浩气盟纯阳装备	Prestige\Lv480-515_HQ_CY.tab	1					装备	
859	威望·475-515品浩气盟丐帮装备	Prestige\Lv480-515_HQ_GB.tab	1					装备	
860	威望·475-515品浩气盟明教装备	Prestige\Lv480-515_HQ_MJ.tab	1					装备	
861	威望·475-515品浩气盟七秀装备	Prestige\Lv480-515_HQ_QX.tab	1					装备	
862	威望·475-515品浩气盟少林装备	Prestige\Lv480-515_HQ_SL.tab	1					装备	
863	威望·475-515品浩气盟天策装备	Prestige\Lv480-515_HQ_TC.tab	1					装备	
864	威望·475-515品浩气盟唐门装备	Prestige\Lv480-515_HQ_TM.tab	1					装备	
865	威望·475-515品浩气盟五毒装备	Prestige\Lv480-515_HQ_WD.tab	1					装备	
866	威望·475-515品浩气盟万花装备	Prestige\Lv480-515_HQ_WH.tab	1					装备	
867	江湖贡献·465品装备	Contribution\Lv465_Amor.tab	1					装备	
868	声望-隐元天部·装备	Popularity\90th_YinYuanTianBu.tab	1		124			装备	
869	声望-墨氏门徒·装备	Popularity\90th_MoShiMenTu.tab	1		123			装备	
870	声望-太初陵社·装备	Popularity\90th_TaiChu.tab	1		125			装备	
871	侠行·525品装备	Justice\Lv515_Data421.tab	1					装备	
872	名剑大会·480-515品中立明教装备	Arena\Lv515_ZL_MJ.tab	1					装备	
873	名剑大会·480-515品中立七秀装备	Arena\Lv515_ZL_QX.tab	1					装备	
874	名剑大会·480-515品阵营万花装备	Arena\Lv515_ZY_WH.tab	1					装备	
875	名剑大会·480-515品阵营五毒装备	Arena\Lv515_ZY_WD.tab	1					装备	
876	名剑大会·480-515品阵营唐门装备	Arena\Lv515_ZY_TM.tab	1					装备	
877	名剑大会·480-515品阵营天策装备	Arena\Lv515_ZY_TC.tab	1					装备	
878	名剑大会·480-515品阵营少林装备	Arena\Lv515_ZY_SL.tab	1					装备	
879	名剑大会·480-515品阵营七秀装备	Arena\Lv515_ZY_QX.tab	1					装备	
880	名剑大会·480-515品阵营明教装备	Arena\Lv515_ZY_MJ.tab	1					装备	
881	名剑大会·480-515品阵营丐帮装备	Arena\Lv515_ZY_GB.tab	1					装备	
882	名剑大会·480-515品阵营纯阳装备	Arena\Lv515_ZY_CY.tab	1					装备	
883	名剑大会·480-515品阵营藏剑装备	Arena\Lv515_ZY_CJ.tab	1					装备	
884	名剑大会·480-515品中立五毒装备	Arena\Lv515_ZL_WD.tab	1					装备	
885	名剑大会·480-515品中立丐帮装备	Arena\Lv515_ZL_GB.tab	1					装备	
886	名剑大会·480-515品中立藏剑装备	Arena\Lv515_ZL_CJ.tab	1					装备	
887	名剑大会·480-515品中立万花装备	Arena\Lv515_ZL_WH.tab	1					装备	
888	名剑大会·480-515品中立唐门装备	Arena\Lv515_ZL_TM.tab	1					装备	
889	名剑大会·480-515品中立天策装备	Arena\Lv515_ZL_TC.tab	1					装备	
890	名剑大会·480-515品中立少林装备	Arena\Lv515_ZL_SL.tab	1					装备	
891	名剑大会·480-515品中立纯阳装备	Arena\Lv515_ZL_CY.tab	1					装备	
892	精美画纸	Festival\BeautyGril_JingMeiHuaZhi.tab						其他	
893	声望-隐元天部·物资	Popularity\90th_YinYuanTianBu_Goods.tab						其他	
894	声望-太初陵社·物资	Popularity\90th_TaiChu_Goods.tab			125			其他	
895	江湖贡献·395品上装	Contribution\Lv395_Upper.tab						装备	
896	江湖贡献·395品下装	Contribution\Lv395_Lower.tab						装备	
897	珠联璧合·戮	Special\90th_Date421_ZhuLianBiHe.tab	1					装备	
898	战旗·帮会资金	Sociaty\Flag_4_Fund.tab						其他	
899	战旗·帮会资金	Sociaty\Flag_3_Fund.tab						其他	
900	战旗·帮会资金	Sociaty\Flag_2_Fund.tab						其他	
901	战旗·帮会资金	Sociaty\Flag_1_Fund.tab						其他	
902	城防物资	Special\90th_Trade_Act.tab		scripts/Map/前线支援/shop/城防物资商店.lua				其他	
903	载具·金币	Sociaty\TongSpecialGold.tab		scripts/Map/逐鹿中原/shop/个人金币_载具.lua				其他	
904	生活技艺·淬炼材料	Craft\Recasting.tab						生活技能	
905	声望-春明门·装备	Popularity\90th_ChunMingMen.tab	1		126			装备	
906	重阳-货币·奇货	Festival\ChongYang_Currency_Goods.tab						其他	1
907	重阳-货币·佳品	Festival\ChongYang_Currency_Armor.tab						其他	
908	苍雪龙城·奇货	Festival\CangYunYuRe_Currency_Goods.tab						其他	
909	苍雪龙城·佳品	Festival\CangYunYuRe_Currency_Armor.tab						其他	
910	苍云·书籍	Force\CangYun_Book.tab						其他	
911	苍云·任务·糖葫芦	Force\CangYun_Mission_Hulu.tab						其他	
912	苍云·任务·汾酒	Force\CangYun_Mission_Wine.tab						其他	
913	苍云·任务·黑釉瓷碗	Force\CangYun_Mission_Bowl.tab						其他	
914	声望·苍云·装备	Popularity\90th_CangYun_Armor.tab	1		127			装备	
915	声望·苍云·物资	Popularity\90th_CangYun_Goods.tab	1		127			其他	
916	兑换牌·395-435品苍云装备	Currency\Lv395-435_PZ_XJCY.tab	1					装备	
917	侠行·435品苍云装备	Justice\Lv435_Justice_XJCY.tab	1					装备	
918	名剑·终级套装	Arena\Arena_Equip1.tab	1					装备	1
919	名剑·高级套装	Arena\Arena_Equip2.tab	1					装备	1
920	侠行·入门散件	Justice\Justice_4.tab	1					装备	1
921	兑换牌·苍云	Currency\PZ_XJCY.tab	1					装备	
922	侠行·高级套装	Justice\Justice_1.tab	1					装备	1
923	侠行·藏剑	Justice\Justice_CJ.tab	1					装备	
924	侠行·纯阳	Justice\Justice_CY.tab	1					装备	
925	侠行·丐帮	Justice\Justice_GB.tab	1					装备	
926	侠行·明教	Justice\Justice_MJ.tab	1					装备	
927	侠行·七秀	Justice\Justice_QX.tab	1					装备	
928	侠行·少林	Justice\Justice_SL.tab	1					装备	
929	侠行·天策	Justice\Justice_TC.tab	1					装备	
930	侠行·唐门	Justice\Justice_TM.tab	1					装备	
931	侠行·五毒	Justice\Justice_WD.tab	1					装备	
932	侠行·万花	Justice\Justice_WH.tab	1					装备	
933	侠行·苍云	Justice\Justice_XJCY.tab	1					装备	
934	恶人谷·高级套装	Prestige\Prestige_ZJ_2_ER.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
935	浩气盟·高级套装	Prestige\Prestige_ZJ_2_HQ.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
936	帮会·藏剑书库	Sociaty\Library_CangJian.tab						其他	
937	帮会·纯阳书库	Sociaty\Library_ChunYang.tab						其他	
938	帮会·丐帮书库	Sociaty\Library_GaiBang.tab						其他	
939	帮会书库·修为	Sociaty\Library_JiangHu.tab						其他	
940	帮会·明教书库	Sociaty\Library_MingJiao.tab						其他	
941	帮会·七秀书库	Sociaty\Library_QiXiu.tab						其他	
942	帮会·少林书库	Sociaty\Library_ShaoLin.tab						其他	
943	帮会·唐门书库	Sociaty\Library_TangMen.tab						其他	
944	帮会·天策书库	Sociaty\Library_TianCe.tab						其他	
945	帮会·万花书库	Sociaty\Library_WanHua.tab						其他	
946	帮会·五毒书库	Sociaty\Library_WuDu.tab						其他	
947	兑换牌商人	Currency\Currency_PZ.tab	1					装备	
948	兑换牌·藏剑	Currency\PZ_CJ.tab	1					装备	
949	兑换牌·纯阳	Currency\PZ_CY.tab	1					装备	
950	兑换牌·明教	Currency\PZ_MJ.tab	1					装备	
951	兑换牌·七秀	Currency\PZ_QX.tab	1					装备	
952	兑换牌·少林	Currency\PZ_SL.tab	1					装备	
953	兑换牌·天策	Currency\PZ_TC.tab	1					装备	
954	兑换牌·唐门	Currency\PZ_TM.tab	1					装备	
955	兑换牌·五毒	Currency\PZ_WD.tab	1					装备	
956	兑换牌·万花	Currency\PZ_WH.tab	1					装备	
957	兑换牌·丐帮	Currency\PZ_GB.tab	1					装备	
958	名剑大会·255品中立苍云装备	Arena\Lv255_ZL_XJCY.tab	1					装备	
959	名剑大会·270品中立苍云装备	Arena\Lv270_ZL_XJCY.tab	1					装备	
960	名剑大会·270品阵营苍云装备	Arena\Lv270_ZY_XJCY.tab	1					装备	
961	名剑大会·295品中立苍云装备	Arena\Lv295_ZL_XJCY.tab	1					装备	
962	名剑大会·295品阵营苍云装备	Arena\Lv295_ZY_XJCY.tab	1					装备	
963	名剑大会·325品中立苍云装备	Arena\Lv325_ZL_XJCY.tab	1					装备	
964	名剑大会·325品阵营苍云装备	Arena\Lv325_ZY_XJCY.tab	1					装备	
965	名剑大会·400品中立苍云装备	Arena\Lv400_ZL_XJCY.tab	1					装备	
966	名剑大会·400品阵营苍云装备	Arena\Lv400_ZY_XJCY.tab	1					装备	
967	名剑大会·435品中立苍云装备	Arena\Lv435_ZL_XJCY.tab	1					装备	
968	名剑大会·435品阵营苍云装备	Arena\Lv435_ZY_XJCY.tab	1					装备	
969	威望·165品恶人谷苍云装备	Prestige\Lv165_ER_XJCY.tab	1					装备	
970	威望·165品浩气盟苍云装备	Prestige\Lv165_HQ_XJCY.tab	1					装备	
971	威望·205品恶人谷苍云装备	Prestige\Lv205_ER_XJCY.tab	1					装备	
972	威望·205品浩气盟苍云装备	Prestige\Lv205_HQ_XJCY.tab	1					装备	
973	威望·280恶人谷苍云装备	Prestige\Lv280_ER_XJCY.tab	1					装备	
974	威望·280浩气盟苍云装备	Prestige\Lv280_HQ_XJCY.tab	1					装备	
975	威望·395-475品恶人谷苍云装备	Prestige\Lv395-435_ER_XJCY.tab	1					装备	
976	威望·395-475品浩气盟苍云装备	Prestige\Lv395-435_HQ_XJCY.tab	1					装备	
977	威望-兑换·230-255品恶人谷苍云装备	Prestige\Transfer_Lv230-255_ER_XJCY.tab	1					装备	
978	威望-兑换·230-255品浩气盟苍云装备	Prestige\Transfer_Lv230-255_HQ_XJCY.tab	1					装备	
979	名剑大会·480-515品阵营苍云装备	Arena\Lv515_ZL_XJCY.tab	1					装备	
980	名剑大会·480-515品阵营苍云装备	Arena\Lv515_ZY_XJCY.tab	1					装备	
982	声望·龙城飞将·装备	Popularity\90th_TaiYuanCheng1_Armor.tab	1		139			装备	
983	声望·烽火北望·装备	Popularity\90th_TaiYuanCheng2_Armor.tab	1		140			装备	
984	声望·灵武先锋军·装备	Popularity\90th_TaiYuan1_Armor.tab	1		132			装备	
985	声望·太原义士·装备	Popularity\90th_TaiYuan2_Armor.tab	1		133			装备	
986	声望·武林盟·装备	Popularity\90th_TaiYuan3_Armor.tab	1		134			装备	
987	声望·建宁铁卫·装备	Popularity\90th_TaiYuan4_Armor.tab	1		135			装备	
988	声望·河东商会·装备	Popularity\90th_TaiYuan5_Armor.tab	1		137			装备	
989	声望·太原联军·装备	Popularity\90th_TaiYuan6_Armor.tab	1		138			装备	
990	苍云任务·一颗糖果	Force\CangYun_Mission_Candy.tab						其他	
991	声望·龙城飞将·物资	Popularity\90th_TaiYuanCheng1_Goods.tab			139			其他	
992	声望·烽火北望·物资	Popularity\90th_TaiYuanCheng2_Goods.tab			140			其他	
993	声望·太原联军·物资	Popularity\90th_TaiYuan6_Goods.tab						其他	
994	声望·河东商会·物资	Popularity\90th_TaiYuan5_Goods.tab						其他	
995	声望·灵武先锋军·物资	Popularity\90th_TaiYuan1_Goods.tab			132			其他	
996	声望·太原义士·物资	Popularity\90th_TaiYuan2_Goods.tab			133			其他	
997	声望·建宁铁卫·物资	Popularity\90th_TaiYuan4_Goods.tab						其他	
998	声望·武林盟·物资	Popularity\90th_TaiYuan3_Goods.tab			134			其他	
999	珠联璧合·苍	Special\90th_Weapon_ZhuLianBiHe.tab	1					装备	
1000	帮会·苍云书库	Sociaty\Library_CangYun.tab						其他	
1001	恶人谷·终级套装	Prestige\Prestige_ZJ_1_ER.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
1002	浩气盟·终级套装	Prestige\Prestige_ZJ_1_HQ.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				装备	1
1003	声望·隐元会·物资	Popularity\70th_YinYuanHui_Goods.tab			48			其他	
1004	声望·天道轩·物资	Popularity\70th_ChangGeMen_Goods.tab			45			其他	
1005	声望·东篱寨·物资	Popularity\70th_DongLiZhai_Goods.tab			44			其他	
1006	声望·南洋商会·物资	Popularity\70th_NanYangShangHui_Goods.tab			43			其他	
1007	声望·明教·物资	Popularity\80th_MingJiao_Goods.tab			20			其他	
1008	声望·唐门·物资	Popularity\80th_TangMen_Goods.tab			17			其他	
1009	声望·五毒·物资	Popularity\80th_WuDu_Goods.tab			16			其他	
1010	声望·靖世军义·物资	Popularity\90th_Jing-Yi_Goods.tab			116			其他	
1011	声望·靖世军忠·物资	Popularity\90th_Jing-Zhong_Goods.tab			114			其他	
1012	声望·西域商会·物资	Popularity\90th_XiYuShangHui_Goods.tab			115			其他	
1013	声望·英灵殿·物资	Popularity\90th_YingLingDian_Goods.tab			119			其他	
1014	玉贤的宝贝	Festival\YunYingHuoDong_FengZhi.tab						其他	
1015	花朝节-货币·佳品	Festival\HuaZhaoJie_Currency_Goods.tab						其他	
1016	太原·坐骑	City\TaiYuan_Horse.tab						其他	
1017	珠联璧合·侠	Special\90th_Weapon_420ZhuLianBiHe.tab	1					装备	
1018	端午节·钓鱼·佳品	Festival\DuanWu_Fishing_Goods.tab						其他	1
1019	儿童节-佳品	Festival\LiuYi_Gold.tab						其他	1
1020	声望·江南叶商行-装备	Popularity\90th_JiangNanYeShangHang_Goods.tab	1		141			其他	
1024	阵营物资	Special\95th_GongFang.tab	1					其他	
1025	帮会·长歌书库	Sociaty\Library_ChangGe.tab	0					其他	
1026	千岛湖·书籍	Scene\QianDaoHu_Book.tab	0					其他	
1027	长歌门·书籍	Force\ChangGeMen_Book.tab	0					其他	
1028	阵营载具	Special\95th_HeiGeBiZaiJu.tab	1					其他	
1029	阵营载具	Special\95th_GongFangZaiJu.tab	1					其他	
1030	巴蜀风云·神兵利器	Special\80th_XiaoChengWu.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				装备	
1034	长歌门·任务·酒	Scene\ChangGeMen_Wine.tab						其他	
1035	五台山·奇货	Scene\WuTaiShan_CaiDan.tab						其他	
1037	声望·隐贤居·物资	Popularity\95th_YinXianJu_Goods.tab						其他	
1038	声望·觅音明心园·物资	Popularity\95th_NiYinMingXinYuan_Goods.tab						其他	
1039	声望·商会玉带楼·物资	Popularity\95th_YuDaiLou_Goods.tab			154			其他	
1040	声望·源氏狩魂组·物资	Popularity\95th_ShouHunZu_Goods.tab			155			其他	
1041	声望·白云会·物资	Popularity\95th_BaiYunHui_Goods.tab						其他	
1042	声望·名僧会·物资	Popularity\95th_MingSengHui_Goods.tab						其他	
1043	声望·长歌·物资	Popularity\95th_ChangGeMen_Goods.tab			128			其他	
1044	兑换牌·长歌	Currency\PZ_CGM.tab	1					装备	
1045	侠行·长歌装备	Justice\Justice_CGM.tab	1					装备	
1046	声望·商会玉带楼·装备	Popularity\95th_YuDaiLou_Armor.tab	1		154			装备	
1047	声望·源氏狩魂组·装备	Popularity\95th_ShouHunZu_Armor.tab	1		155			装备	
1048	声望·恶人谷细柳堂·装备	Popularity\95th_KongShanTang_Armor.tab	1		148			装备	
1049	声望·觅宝会漠西部·装备	Popularity\95th_MoXiBu_Armor.tab	1		147			装备	
1050	声望·阴山集市·装备	Popularity\95th_YinShanHeiShi_Armor.tab	1		146			装备	
1051	声望·浩气盟新雨阁·装备	Popularity\95th_XinYuTang_Armor.tab	1		149			装备	
1052	声望·长歌·装备	Popularity\95th_ChangGeMen_Armor.tab	1		128			装备	
1053	声望·回纥商队·装备	Popularity\95th_HuiHuShangDui_Armor.tab	1		142			装备	
1054	声望·黑水城·装备	Popularity\95th_HeiShuiCheng_Armor.tab	1		143			装备	
1055	声望·淮南商行·装备	Popularity\95th_HuaiNanShangHang_Armor.tab	1		144			装备	
1056	声望·无遮会·装备	Popularity\95th_WuZheHui_Armor.tab	1		145			装备	
1057	声望·隐贤居·装备	Popularity\95th_YinXianJu_Armor.tab	1		150			装备	
1058	声望·名僧会·装备	Popularity\95th_MingSengHui_Armor.tab	1		152			装备	
1059	声望·白云会·装备	Popularity\95th_BaiYunHui_Armor.tab	1		151			装备	
1060	声望·觅音明心园·装备	Popularity\95th_NiYinMingXinYuan_Armor.tab	1		153			装备	
