ID	Class	OrderIndex
55861	重制版\三星望月	11
55862	小怪	9
55863		30
55864	柳哲	6
55865	重置	2
55866		220
55867	重置	7
55868	重置	8
55869	无心岭	22
55870	无心岭	23
55871	重制版\三星望月\剧情表现	2
55872	柳时清	1
55873	柳时清	2
55874	重置	3
55875	柳愚	8
55876	重制版	7
55877		270
55878	柳鸾旗	16
55879	重制版\落星湖\战斗	0
55880	重制版\水月宫	2
55881	重制版\三星望月\剧情表现	5
55882	柳鸾旗	17
55883	重制版\三星望月	12
55884	重制版\三星望月	13
55885	重制版\三星望月	14
55886		271
55887		272
55888		0
55889		1
55890	重制版\三星望月	15
55891		273
55892	重制版\逍遥林\剧情表现	1
55893	重制版\逍遥林\剧情表现	0
55894	重制版\花海	3
55895		274
55896	藏剑山庄	5
55897	重制版\逍遥林	6
55898	藏剑山庄	6
55899	重制版\花海\剧情表现	1
55900	重制版\花海\剧情表现	2
55901	重制版\花海\剧情表现	3
55902	重制版\花海\剧情表现	4
55903		2
55904	小怪	10
55905	小怪	11
55906	柳时清	3
55907	小怪	12
55908	重制版\落星湖\剧情表现	0
55909	柳鸾旗	18
55910	功能NPC\地图内交通	1
55911	功能NPC\杂货商	0
55912	柳鸾旗	19
55913	重制版\聋哑村	1
55914	重制版\落星湖	4
55915	小怪	13
55916	小怪	14
55917	小怪	15
55918	小怪	0
55919	小怪	16
55920	小怪	17
55921		31
55922	小怪	18
55923		13
55924	柳鸾旗	20
55925	重制版\仙迹岩\剧情表现	0
55926	柳鸾旗	21
55927	重置	4
55928	柳鸾旗	22
55929	藏剑山庄	7
55930	小怪	19
55931	小怪	20
55932	小怪	21
55933	伊玛目	14
55934	小怪	22
55935	小怪	23
55936	中转站	0
55937		275
55938	柳愚	9
55939	重制版\三星望月\剧情表现	6
55940	中转站	1
55941	中转站	2
55942	柳鸾旗	23
55943	柳鸾旗	24
55944	中转站	3
55945	柳鸾旗	25
55946		221
55947	重置	5
55948		222
55949	中转站	4
55950	重置	6
55951	中转站	5
55952	重置	7
55953		0
55954	满陇东村	9
55955	中转站	6
55956	史朝英	9
55957	周边	1
55958	周边	2
55959	周边	3
55960	周边	4
55961	周边	5
55962	周边	6
55963	周边	7
55964	万花掌门相关	1
55965	万花掌门相关	2
55966	万花掌门相关	3
55967		3
55968		4
55969		5
55970		183
55971		6
55972	柳秀岳	0
55973	虎跑山庄	20
55974	虎跑山庄	21
55975		223
55976		224
55977		225
55978	虎跑山庄	22
55979	虎跑山庄	23
55980	风雷刀谷预热\总控	1
55981	风雷刀谷预热\总控	2
55982	风雷刀谷预热\总控	3
55983	风雷刀谷预热\总控	4
55984	风雷刀谷预热\总控	0
55985	小怪	24
55986	风雷刀谷预热\敌对	1
55987	风雷刀谷预热\敌对	0
55988	风雷刀谷预热\友善	2
55989	拭剑园预热\友善	0
55990	名剑大会	11
55991	名剑大会	12
55992	烟霞山	10
55993	烟霞山	11
55994		7
55995		8
55996	功能NPC	4
55997	柳时清	4
55998	柳时清	5
55999	柳时清	6
56000	周边	8
56001	周边	9
56002	虎跑山庄	1
56003	重置	8
56004	虎跑山庄	25
56005	周边	10
56006	虎跑山庄	0
56007	风雷刀谷预热\友善	0
56008	风雷刀谷预热\友善	1
56009	功能NPC	5
56010	虎跑山庄	26
56011	虎跑山庄	27
56012	虎跑山庄	28
56013	柳秀岳	1
56014	解语	6
56015	柳秀岳	2
56016	柳秀岳	3
56017	柳秀岳	4
56018	柳秀岳	5
56019	柳秀岳	6
56020	柳秀岳	7
56021	柳秀岳	8
56022	柳秀岳	9
56023	柳秀岳	10
56024	柳秀岳	11
56025	柳秀岳	12
56026	风雷刀谷预热\表现	2
56027	拭剑园预热\友善	1
56028	周边	0
56029	周边	1
56030	拭剑园预热\敌对	1
56031	拭剑园预热\敌对	2
56032	周边	2
56033	周边	3
56034	周边	4
56035	周边	11
56036	风雷刀谷预热\表现\江湖宾客	0
56037	风雷刀谷预热\表现	0
56038	拭剑园预热\敌对	0
56039	风雷刀谷预热\表现	3
56040	风雷刀谷预热\敌对	2
56041	门口	0
56042	门口	1
56043	门口	2
56044	九溪十八涧	6
56045	柳秀岳	13
56046	门口	3
56047	门口	4
56048	柳秀岳	14
56049	风雷刀谷预热\表现	4
56050	龙井茶园	8
56051	九溪十八涧	12
56052	风雷刀谷预热\表现	5
56053	风雷刀谷预热\表现	6
56054	风雷刀谷预热\表现	7
56055	拭剑园预热\敌对	3
56056	柳秀岳	15
56057	万花掌门相关	0
56058	风雷刀谷预热\表现\江湖宾客	2
56059	风雷刀谷预热\表现\江湖宾客	1
56060	龙井茶园	9
56061	周边	0
56062	周边	1
56063	周边	2
56064	风雷刀谷预热\总控	5
56065	风雷刀谷预热\友善	3
56066	周边	3
56067	周边	4
56068	周边	5
56069	周边	6
56070	龙井茶园	10
56071	周边	7
56072	中转站	7
56073		250
56074	周边	12
56075	周边\鹿(56074)	0
56076		0
56077	龙井茶园	1
56078	重制版\大雄宝殿	1
56079	灵隐寺	20
56080	周边	13
56081	龙井茶园	11
56082	重制版\少林寺后院\敌对	0
56083	周边	8
56084	周边	9
56085	周边	10
56086	周边	11
56087	周边	12
56088	灵隐寺	22
56089	灵隐寺	23
56090	周边	13
56091	周边	14
56092	周边	15
56093	周边	16
56095	周边	14
56096	周边	15
56097	重制版\少林寺前院	7
56098		251
56099	周边	17
56100	周边	18
56101		252
56102		253
56103	野外场景	0
56104	野外场景	1
56105	野外场景	2
56106	野外场景	3
56107	野外场景	4
56108	野外场景	5
56109	史朝英	10
56110	柳愚	10
56111	史朝英	11
56112	藏剑山庄	8
56113	龙井茶园	12
56114	南河村	43
56115		12
56116		254
56117	柳时清	7
56118	柳时清	8
56119	柳时清	9
56120	重制版\少林寺后院\敌对	1
56121		255
56122	柳时清	10
56123	柳时清	11
56124	柳时清	12
56125		5
56126	功能NPC\交通	3
56127	功能NPC\交通	9
56128	功能NPC\杂货商	1
56129	功能NPC\交通	5
56130	重制版\习武场	2
56131		5
56132	周边	19
56133		256
56134	重制版\证道院\剧情	1
56135	重制版\少林寺后院\剧情	2
56136	重制版\习武场	9
56137	重制版\习武场	8
56138	重制版\习武场	10
56139	风雷刀谷预热\表现	10
56140	藏剑山庄	10
56141	风雷刀谷预热\表现\江湖宾客	3
56142	风雷刀谷预热\表现\江湖宾客	4
56143	风雷刀谷预热\表现\江湖宾客	5
56144	藏剑山庄	11
56145	风雷刀谷预热\表现\江湖宾客	6
56146	小怪	25
56147	重制版\塔林\剧情	3
56148	功能NPC\杂货商	3
56149	史朝英	12
56150		110
56151	望咸宫	36
56152	中立功能	20
56153	柳时清	13
56154	功能NPC\交通	12
56155		21
56156		20
56157		19
56158		111
56159		112
56160		113
56161	功能NPC\杂货商	2
56162	功能NPC\交通	11
56163		18
56164		33
56165	功能NPC\交通	0
56166	功能NPC\交通	15
56167	功能NPC\交通	7
56168	功能NPC\交通	8
56169	功能NPC\交通	6
56170	功能NPC\交通	10
56171	柳秀岳	16
56172		221
56173	重制版\少林寺旧址\剧情	0
56174	重制版\藏经阁	12
56175		6
56176		0
56177		1
56178	重制版\塔林	7
56179		114
56180		115
56181	重制版\塔林	8
56182		34
56183		35
56184	功能NPC\交通	2
56185		2
56186		192
56187		16
56188		17
56189		18
56190	重制版\灵霄峡\剧情	4
56191	重制版\灵霄峡\剧情	10
56192	重制版\灵霄峡\剧情	5
56193	重制版\塔林\剧情	1
56194		116
56195		117
56196		118
56197	欧冶子别院	10
56198		119
56199	唐家堡	13
56200		24
56201	功能NPC\交通	4
56202	重制版\大雄宝殿\剧情	3
56203		36
56204	重制版\塔林\剧情	2
56205	重制版\灵霄峡\剧情	0
56206	周边	16
56207	周边	17
56208	周边	18
56209		19
56210	重制版	8
56211	重制版	11
56212		20
56213		21
56214		22
56215		23
56216		24
56217		25
56218		25
56219	重置	9
56220	唐家堡	14
56221	欧冶子别院	11
56222	欧冶子别院	12
56223	重置	10
56224	重制版\大雄宝殿\剧情	0
56225	重制版\大雄宝殿\剧情	6
56226	重制版\大雄宝殿\剧情	7
56227	重制版\大雄宝殿\剧情	1
56228	重制版\大雄宝殿\剧情	8
56229	重制版\大雄宝殿\剧情	5
56230	重制版\大雄宝殿\剧情	4
56231	欧冶子别院	13
56232	欧冶子别院	14
56233	欧冶子别院	15
56234	重制版\藏经阁\剧情	0
56235		26
56236	空空寺	74
56237	唐家集	19
56238	唐家集	21
56239	重制版\灵霄峡\剧情	9
56240	重制版\灵霄峡\剧情	8
56241		114
56242	唐家集	22
56243	重制版\灵霄峡\剧情	6
56244	重制版\灵霄峡\剧情	7
56245	重制版\灵霄峡\剧情	3
56246	欧冶子别院	16
56247	重制版\灵霄峡\敌对	2
56248	欧冶子别院	17
56249	重制版\塔林	10
56250		3
56251	空空寺	75
56252	唐家集	23
56253		37
56254		5
56255		4
56256		3
56257		22
56258		8
56259		7
56260		6
56261		9
56262		12
56263		11
56264		10
56265		23
56266		16
56267		15
56268		17
56269		14
56270	小怪	0
56271		13
56272	周边	0
56273	周边	1
56274	周边	2
56275	周边	3
56276	周边	4
56277	周边	5
56278	周边	6
56279	周边	7
56280	周边	8
56281	周边	9
56282	周边	10
56283	周边	11
56284	周边	12
56285	周边	13
56286	周边	14
56287	周边	15
56288	周边	16
56289	周边	17
56290	周边	18
56291	野外场景	0
56292	野外场景	1
56293	野外场景	2
56294	野外场景	3
56295	野外场景	4
56296	野外场景	5
56297	周边	19
56298		21
56299		20
56300		19
56301		18
56302		24
56303		25
56304	重制版\藏经阁\敌对	6
56305	解语	0
56306	解语	1
56307	史朝英	8
56308	柳愚	7
56309	柳时清	4
56310	柳时清	5
56311	小怪	24
56312	史朝英	12
56313	小怪	0
56314	小怪	1
56315	史朝英	0
56316	柳愚	0
56317	解语	2
56318	解语	3
56319	小怪	2
56320	小怪	3
56321	柳时清	13
56322	周边	16
56323	解语	4
56324	柳愚	1
56325	柳愚	2
56326	小怪	4
56327	小怪	5
56328	柳愚	3
56329	柳愚	4
56330	周边	17
56331	周边	18
56332	小怪	6
56333	小怪	7
56334	解语	5
56335	小怪	8
56336	柳哲	6
56337	柳愚	5
56338	柳愚	6
56339	柳时清	1
56340	柳时清	2
56341	柳愚	8
56342	史朝英	1
56343	柳哲	0
56344	小怪	9
56345	小怪	10
56346	柳时清	3
56347	小怪	11
56348	柳哲	1
56349	柳哲	2
56350	小怪	12
56351	小怪	13
56352	柳哲	3
56353	柳哲	4
56354	小怪	14
56355	小怪	15
56356	小怪	16
56357	小怪	17
56358	柳哲	5
56359	史朝英	2
56360	小怪	18
56361	小怪	19
56362	史朝英	3
56363	史朝英	4
56364	小怪	20
56365	小怪	21
56366	小怪	22
56367	史朝英	5
56368	史朝英	6
56369	中转站	0
56370	柳愚	9
56371	史朝英	7
56372	柳时清	0
56373	中转站	1
56374	中转站	2
56375	中转站	3
56376	中转站	4
56377	中转站	5
56378	中转站	6
56379	柳时清	6
56380	周边	8
56381	史朝英	9
56382	周边	9
56383	周边	10
56384	周边	1
56385	周边	2
56386	解语	6
56387	周边	11
56388	周边	3
56389	周边	4
56390	门口	0
56391	门口	1
56392	周边	5
56393	周边	6
56394	门口	2
56395	门口	3
56396	周边	7
56397	小怪	23
56398	门口	4
56399	中转站	7
56400	周边	12
56401	周边\鹿(56074)	0
56402	周边	13
56403	周边	14
56404	周边	15
56405	史朝英	10
56406	柳愚	10
56407	史朝英	11
56408	柳时清	7
56409	柳时清	8
56410	柳时清	9
56411	柳时清	10
56412	柳时清	11
56413	柳时清	12
56414	重置	0
56415		27
56416		115
56417		116
56418		12
56419	重置	1
56420		117
56421	重置	2
56422	重制版\忆盈楼\敌对	2
56423		11
56424		118
56425		38
56426		193
56427	重制版\少林寺后院\剧情	1
56428	重制版\忆盈楼\敌对	3
56429	望咸宫	37
56430	黑山谷	11
56431	黑山谷	12
56432		4
56433	重制版\二十四桥\剧情	5
56434	黑山谷	13
56435	黑山谷	14
56436	黑山谷	15
56437	望咸宫	38
56438	天坑	5
56439	天坑	6
56440	天坑	7
56441	柳秀岳	17
56442	柳秀岳	18
56443	望咸宫	39
56444	天坑	8
56445	天坑	9
56446	天坑	10
56447	功能NPC\杂货商	5
56448	重制版\二十四桥	5
56449	天坑	11
56450	功能NPC\交通	4
56451	天坑	12
56452		195
56453		198
56454	望咸宫	40
56455	望咸宫	41
56456	金水镇	5
56457	金水镇	6
56458	霸刀掌门相关	0
56459		276
56460		277
56461		278
56462	功能NPC\交通	5
56463	金水镇\交易行仓库信使	0
56464	金水镇\杂货商	0
56465	金水镇\杂货商	1
56466	金水镇\杂货商	2
56467		279
56468	霸刀掌门相关	1
56469	金水镇\交易行仓库信使	1
56470	金水镇\交易行仓库信使	2
56471	金水镇\交易行仓库信使	3
56472	柳秀岳	19
56473	金水镇\商人	0
56474	金水镇\商人	1
56475	金水镇\商人	2
56476	繁花客	0
56477	酒海小龟	0
56478	繁花客	1
56479	繁花客	2
56480	金水镇\商人	3
56481	金水镇\商人	4
56482	金水镇	7
56483	酒海小龟	1
56484	酒海小龟	2
56485	隐藏任务\青萝岛	0
56486	金水镇	8
56487	金水镇	9
56488	天坑	13
56489	天坑	14
56490	酒海小龟	3
56491	酒海小龟	4
56492	酒海小龟	5
56493	隐藏任务\红衣乱	2
56494	酒海小龟	6
56495	重制版\听香坊\剧情	4
56496	重制版\听香坊\剧情	5
56497	重制版\听香坊\剧情	6
56498	重制版\听香坊\剧情	7
56499	重制版\听香坊\剧情	8
56500	重制版\听香坊\剧情	9
56501	酒海小龟	7
56502	酒海小龟	8
56503	北行镖	1
56504	北行镖	0
56505	北行镖	2
56506	北行镖\剧情五	2
56507	北行镖	3
56508		280
56509	北行镖	4
56510	北行镖	5
56511	北行镖	6
56512	北行镖	7
56513	北行镖\剧情五	1
56514	北行镖\剧情五	0
56515	问道坡	6
56516	金水镇\路人表现	0
56517	金水镇\路人表现	1
56518	金水镇\路人表现	2
56519	金水镇\路人表现	3
56520	金水镇\路人表现	4
56521	金水镇\路人表现	5
56522		26
56523		27
56524		26
56525		27
56526	黑戈壁分流矿车	0
56527	黑戈壁分流矿车	1
56528	黑戈壁分流矿车	2
56529	黑戈壁分流矿车	3
56532	PQAI	19
56533	PQAI	20
56534	黑戈壁分流矿车	4
56535	PQ标记	19
56536	PQ标记	20
56537	问道坡	7
56538	繁花客	3
56539	问道坡	8
56540	问道坡	9
56541	周边	20
56542	金水镇\接引人	0
56543	金水镇\接引人	1
56544	望咸宫	42
56545		59
56546		60
56547		61
56548		62
56549		63
56550	望咸宫	43
56551	解语	0
56552	解语	1
56553	柳时清	4
56554	柳时清	5
56555	小怪	24
56556	史朝英	12
56557	史朝英	8
56558	柳愚	7
56559	史朝英	0
56560	柳愚	0
56561	小怪	0
56562	小怪	1
56563	柳时清	6
56564	周边	8
56565	柳时清	13
56566	周边	16
56567	小怪	2
56568	小怪	3
56569	柳愚	1
56570	柳愚	2
56571	小怪	4
56572	小怪	5
56573	周边	9
56574	周边	10
56575	柳愚	3
56576	柳愚	4
56577	小怪	6
56578	小怪	7
56579	小怪	8
56580	柳哲	6
56581	周边	17
56582	周边	18
56583	柳愚	5
56584	柳愚	6
56585	柳时清	1
56586	解语	6
56587	周边	11
56588	柳时清	2
56589	柳愚	8
56590	门口	0
56591	门口	1
56592	小怪	9
56593	小怪	10
56594	史朝英	1
56595	柳哲	0
56596	门口	2
56597	门口	3
56598	柳时清	3
56599	小怪	11
56600	柳哲	1
56601	柳哲	2
56602	门口	4
56603	中转站	7
56604	小怪	12
56605	小怪	13
56606	小怪	14
56607	小怪	15
56608	周边	12
56609	周边\鹿(56074)	0
56610	柳哲	3
56611	柳哲	4
56612	小怪	16
56613	小怪	17
56614	周边	13
56615	周边	14
56616	小怪	18
56617	小怪	19
56618	柳哲	5
56619	史朝英	2
56620	周边	15
56621	史朝英	10
56622	小怪	20
56623	小怪	21
56624	小怪	22
56625	柳愚	10
56626	史朝英	11
56627	史朝英	3
56628	史朝英	4
56629	中转站	0
56630	柳愚	9
56631	柳时清	7
56632	柳时清	8
56633	中转站	1
56634	中转站	2
56635	史朝英	5
56636	史朝英	6
56637	柳时清	9
56638	柳时清	10
56639	中转站	3
56640	中转站	4
56641	史朝英	7
56642	柳时清	0
56643	中转站	5
56644	中转站	6
56645	史朝英	9
56646	柳时清	11
56647	柳时清	12
56648	周边	1
56649	周边	2
56650	周边	3
56651	周边	4
56652	周边	5
56653	周边	6
56654	周边	7
56655	小怪	23
56656	解语	2
56657	解语	3
56658	解语	4
56659	解语	5
56660		222
56661	柳哲	7
56662	柳哲	8
56663	柳哲	9
56664		223
56665	柳哲	10
56666		224
56667	柳时清	14
56668	柳时清	15
56669	柳时清	16
56670	柳时清	17
56671	柳时清	18
56672	史朝英	13
56673	史朝英	14
56674	史朝英	15
56675	史朝英	16
56676	史朝英	17
56677	望咸宫	44
56678		64
56679	繁花客	4
56680	柳秀岳	20
56681	繁花客	5
56682	重制版\听香坊\剧情	10
56683	繁花客	6
56684	重制版\听香坊\剧情	11
56685	重制版\听香坊\剧情	12
56686	重制版\听香坊\剧情	13
56687	重制版\听香坊\剧情	14
56688	重制版\听香坊\剧情	15
56689	隐藏任务\红衣乱\剧情	0
56690	神机山	12
56691	周边	19
56692	隐藏任务\少女心\剧情	0
56693	隐藏任务\桃花村\剧情	0
56694	黑戈壁分流矿车	5
56695	隐藏任务\红衣乱\剧情	1
56696		261
56697		28
56698		28
56699	小怪	25
56700	小怪	26
56701	神机山	13
56702	北行镖	8
56703		262
56704	神机山	14
56705	神机山	15
56706	北行镖	9
56707	黑戈壁分流矿车	6
56708	黑戈壁分流矿车	7
56709	重制版\湖盐寨\剧情	1
56710	重制版\内坊\剧情	1
56711	重制版\内坊\剧情	2
56712		263
56714		264
56715		9
56716	解语	7
56717	解语	8
56718		10
56719	解语	9
56720	解语	10
56721	解语	11
56722	柳愚	11
56723	柳愚	12
56724	柳愚	13
56725	柳愚	14
56726	柳愚	15
56727		11
56728	柳秀岳	21
56729	重制版\甲鱼村\剧情	15
56730	重制版\甲鱼村\剧情	16
56731	重制版\甲鱼村\剧情	17
56732	酒海小龟	9
56733	酒海小龟	10
56734	神机山	16
56735	繁花客	7
56736	繁花客	8
56737	重制版\甲鱼村	4
56738	重制版\甲鱼村	5
56739	繁花客	9
56740	北行镖	10
56741	柳秀岳	22
56742	神机山	17
56743	金水镇	10
56744	金水镇	11
56745	北行镖	11
56746	北行镖	12
56747	北行镖	13
56748	北行镖	14
56749	北行镖\剧场三	1
56750		265
56751		266
56752	北行镖	15
56753	神机山	18
56754	小怪\霸刀山庄表现小怪	0
56755	小怪\霸刀山庄表现小怪	1
56756	小怪\霸刀山庄表现小怪	2
56757	小怪\霸刀山庄表现小怪	3
56758	小怪\霸刀山庄表现小怪	4
56759	运营活动伞	6
56760	北行镖\剧场三	2
56761	北行镖\剧场三	0
56762	北行镖\剧场三	3
56763	北行镖\剧场三	4
56764	北行镖\剧场三	5
56765	北行镖\剧场三	6
56766	北行镖\剧场三	7
56767	柳秀岳	23
56771	北行镖\剧场三	8
56772	北行镖\剧情四	0
56773	北行镖\剧情四	1
56774	北行镖\剧情四	2
56775	北行镖\剧情五	3
56776	北行镖\剧情五	4
56777	解语	7
56778	柳愚	11
56779	重制版\听香坊\剧情	16
56780	神机山	19
56781	神机山	20
56782	神机山	21
56783	小怪	0
56784	小怪	1
56785	小怪	2
56786	神机山	22
56787	HD相关	0
56788	HD相关	1
56789	HD相关	2
56790	重制版\湖盐寨\剧情	2
56791	隐藏任务\红衣乱\敌对	0
56792	重制版\湖盐寨\剧情	3
56793	隐藏任务\红衣乱\剧情	2
56794	小怪	27
56795	小怪	3
56796	小怪	4
56797	鱼头功能实现及表现	6
56798	鱼头功能实现及表现	7
56799	柳秀岳	24
56800	扶风郡	68
56801	重制版\湖盐寨	9
56802		119
56803	小怪	5
56804	小怪	6
56805	苍云掌门相关	0
56806	望咸宫	45
56807	望咸宫	46
56808	周边	5
56809	周边	6
56810	周边	7
56811	周边	8
56812	周边	9
56813	周边	10
56814	周边	11
56815	周边	12
56816	周边	13
56817	周边	14
56818	周边	15
56819	周边	16
56820	功能NPC	4
56821	功能NPC	5
56822	周边	17
56823	霸刀掌门相关	2
56824	小怪	7
56825	霸刀掌门相关	3
56826	柳秀岳	1
56827	柳秀岳	2
56828	伊玛目	11
56829	伊玛目	12
56830	柳鸾旗	0
56831	柳鸾旗	1
56832	小怪	3
56833	小怪	4
56834	柳秀岳	16
56835	柳秀岳	3
56836	柳秀岳	4
56837	伊玛目	13
56838	柳鸾旗	14
56839	柳秀岳	17
56840	柳秀岳	18
56841	伊玛目	0
56842	伊玛目	1
56843	柳秀岳	24
56844	小怪	5
56845	柳秀岳	5
56846	柳秀岳	6
56847	柳秀岳	20
56848	柳秀岳	21
56849	柳鸾旗	15
56850	柳鸾旗	16
56851	伊玛目	2
56852	伊玛目	3
56853	柳秀岳	7
56854	柳秀岳	8
56855	小怪	6
56856	周边	5
56857	柳秀岳	19
56858	柳鸾旗	17
56859	柳鸾旗	18
56860	伊玛目	4
56861	伊玛目	5
56862	柳秀岳	22
56863	柳秀岳	23
56864	周边	6
56865	周边	7
56866	柳鸾旗	19
56867	柳鸾旗	20
56868	伊玛目	6
56869	伊玛目	7
56871	柳鸾旗	21
56872	柳鸾旗	22
56873	柳秀岳	9
56874	柳秀岳	10
56875	伊玛目	14
56876	柳鸾旗	23
56878	伊玛目	8
56879	伊玛目	9
56880	周边	8
56881	周边	9
56882	伊玛目	10
56884	柳鸾旗	24
56885	柳鸾旗	25
56886	周边	10
56887	周边	11
56888	小怪	0
56889	小怪	1
56890	柳秀岳	11
56891	柳秀岳	12
56892	小怪	2
56893	周边	12
56894	周边	13
56895	柳秀岳	0
56896	周边	0
56897	周边	1
56898	周边	14
56899	周边	15
56900	周边	2
56901	周边	3
56902	周边	16
56903	周边	17
56904	周边	4
56905	柳秀岳	13
56906	小怪	7
56907	柳鸾旗	2
56908	柳鸾旗	3
56909	柳秀岳	14
56910	柳秀岳	15
56911	柳鸾旗	4
56912	柳鸾旗	5
56913	柳鸾旗	6
56914	柳鸾旗	7
56915	柳鸾旗	8
56916	柳鸾旗	9
56917	柳鸾旗	10
56918	柳鸾旗	11
56919	柳鸾旗	12
56920	柳鸾旗	13
56921	重制版\总舵\表现	0
56922	月弄痕	0
56923	通用npc	0
56924	伊玛目	16
56925	伊玛目	0
56926	伊玛目	1
56927	柳鸾旗	0
56928	柳鸾旗	1
56929	柳秀岳	1
56930	柳秀岳	2
56931	伊玛目	11
56932	伊玛目	12
56933	小怪	3
56934	小怪	4
56935	柳秀岳	17
56936	柳秀岳	18
56937	柳秀岳	16
56938	柳鸾旗	2
56939	柳鸾旗	3
56940	伊玛目	2
56941	伊玛目	3
56942	伊玛目	13
56943	柳鸾旗	14
56944	柳秀岳	20
56945	柳秀岳	21
56946	柳秀岳	25
56947	小怪	5
56948	柳鸾旗	4
56949	柳鸾旗	5
56950	伊玛目	4
56951	伊玛目	5
56952	柳鸾旗	15
56953	柳鸾旗	16
56954	伊玛目	6
56955	伊玛目	7
56956	小怪	6
56957	周边	5
56958	柳鸾旗	6
56959	柳鸾旗	7
56960	柳秀岳	19
56961	柳秀岳	22
56962	柳秀岳	23
56963	柳鸾旗	17
56964	柳鸾旗	18
56965	周边	6
56966	周边	7
56967	柳鸾旗	26
56968	伊玛目	8
56969	伊玛目	9
56970	柳鸾旗	8
56971	柳鸾旗	9
56972	周边	8
56973	周边	9
56974	柳鸾旗	19
56975	柳鸾旗	20
56976	伊玛目	10
56977	周边	10
56978	周边	11
56979	柳秀岳	24
56980	周边	12
56981	周边	13
56982	柳鸾旗	21
56983	柳鸾旗	22
56984	柳鸾旗	10
56985	柳鸾旗	11
56986	周边	14
56987	周边	15
56988	伊玛目	15
56989	伊玛目	14
56990	柳鸾旗	23
56991	周边	16
56992	周边	17
56993	柳鸾旗	12
56994	柳鸾旗	13
56995	小怪	0
56996	小怪	1
56997	小怪	2
56998	柳鸾旗	24
56999	柳鸾旗	25
57000	小怪	7
57001	柳秀岳	0
57002	柳秀岳	3
57003	柳秀岳	4
57004	柳秀岳	5
57005	柳秀岳	6
57006	柳秀岳	7
57007	柳秀岳	8
57008	柳秀岳	9
57009	柳秀岳	10
57010	柳秀岳	11
57011	柳秀岳	12
57012	周边	0
57013	周边	1
57014	周边	2
57015	周边	3
57016	周边	4
57017	柳秀岳	13
57018	柳秀岳	14
57019	柳秀岳	15
57020	伊玛目	17
57021	重制版\总舵	7
57022	伊玛目	16
57023	伊玛目	17
57024	伊玛目	18
57025	柳鸾旗	27
57026	柳鸾旗	28
57027	柳鸾旗	29
57028	柳秀岳	26
57029	柳秀岳	27
57030	柳秀岳	28
57031	小怪	8
57032	小怪	9
57033	小怪	10
57034	小怪	11
57035		191
57036		194
57037		196
57038		197
57039	小怪	12
57040	小怪	13
57041		199
57042		198
57043	月弄痕	1
57044		200
57045	药师观	11
57046	药师观	12
57047		201
57048	柳秀岳	25
57049	区域提示	7
57050	望咸宫	47
57051	功能NPC\交通	4
57052	望咸宫	48
57053	功能NPC\交通	5
57054	柳秀岳	26
57055	药师观	13
57056	药师观	14
57057	药师观	15
57058		202
57059		203
57060	药师观	16
57061	药师观	17
57062	药师观	18
57063	药师观	19
57064	药师观	20
57065		204
57066	2017龙舟大战	1
57067	2017龙舟大战	2
57068	2017龙舟大战	3
57069	2017龙舟大战	4
57070	2017龙舟大战	5
57071	2017龙舟大战	6
57072		205
57073	小怪\霸刀山庄表现小怪	5
57074	小怪\霸刀山庄表现小怪	6
57075	小怪\霸刀山庄表现小怪	7
57076		206
57077	落雁峰	19
57078	少林掌门相关	0
57079	少林掌门相关	1
57080	纯阳掌门相关	0
57081	纯阳掌门相关	1
57082	纯阳掌门相关	2
57083	纯阳掌门相关	3
57084	cq 天策府	62
57085	cq 天策府	63
57086	cq 天策府	64
57087	cq 天策府	65
57088	cq 天策府	66
57089	cq 天策府	67
57090	cq 天策府	68
57091	2017龙舟大战	7
57092	纯阳掌门相关	4
57093	充值促销帐篷	3
57094	2017龙舟大战	8
57095		127
57096		128
57097		129
57098		130
57099	柳时清	0
57100	柳哲	0
57101	柳时清	1
57102	2017龙舟大战	9
57103	柳时清	2
57104	柳哲	1
57105	2017龙舟大战	10
57106	2017龙舟大战	12
57107	重置	32
57108	2017龙舟大战	13
57109	2017龙舟大战	11
57110	独孤修	0
57111	独孤修	1
57112	柳时清	3
57113	论剑峰	30
57114	风雨镇\风雨镇表现	14
57115	药师观	21
57116	药师观	22
57117	药师观	23
57118	cq  狼牙先锋营	61
57119		199
57120	独孤修	2
57121	狼牙辎重营	29
57122	狼牙辎重营	30
57123		200
57124	独孤修	3
57125	药师观	24
57126	重置	33
57127	柳时清	4
57128	重制版\大雄宝殿\剧情	2
57129	柳哲	2
57130	柳哲	3
57131	重制版\表现	0
57132	重制版\表现	19
57133	重制版\表现	20
57134	重制版\表现	21
57135	重制版\表现	22
57136	柳哲	4
57137	柳哲	5
57138	重制版\表现	23
57139	重制版\表现	24
57140	重制版\表现	25
57141	重制版\表现	26
57142	重制版\表现	27
57143	重制版\表现	28
57144	重制版\表现	29
57145	重制版\表现	30
57146	重制版\藏经阁	19
57147	重制版\藏经阁	20
57148	重制版\藏经阁	22
57149	重制版\藏经阁	23
57150	重制版\藏经阁	24
57151	重制版\藏经阁	9
57152	重制版\藏经阁	5
57153	重制版\藏经阁	21
57154	重制版\藏经阁	10
57155	重制版\表现	10
57156	重制版\表现	31
57157	重制版\表现	1
57158	重制版\表现	33
57159	重制版\塔林	4
57160	重制版\塔林	5
57161	重制版\习武场\敌对	3
57162	重制版\习武场\敌对	4
57163	重制版\习武场\敌对	0
