ID	TriggerVal	ShiftID	ShiftType	Point	Exp	Note	Prefix	Postfix	IsSplendid	AnnounceType
4470	50			25		劳苦功高			0	0
4471	1			20		添雪戏狮			0	0
4472	1			20		绝壁攀援			0	0
4473	1			25		身手不凡			0	0
4474	1			25		一百层！			0	0
4475	1			25		破夜光明			0	0
4476	1	5102	2	25		完美护送！英雄			0	0
4477	1	2661	2			纯阳绝尘画像			0	0
4478	4			20		苍云寒霜炎华耀			0	0
4479	1	4478	2			苍云铁麟画像			0	0
4480	1	4478	2			苍云炎华画像			0	0
4481	1	4478	2			苍云霜暮画像			0	0
4482	1	4478	2			苍云劫天画像			0	0
4483	30			20		义士！苍云			0	0
4484	1			25		直取敌将！苍云			0	0
4485	1	3362	2			苍云			0	0
4486	1			20		饱食·苍云			0	0
4487	1			25		日行一善			0	0
4489	1			15		有缘人·未羊			0	0
4490	10			20		爱心满满·羊			0	0
4491	1			15		礼尚往来			0	0
4492	1			15		礼之于人			0	0
4493	200000			200		千金散尽还复来			0	3
4494	1	4495	1	40		不渝一生			0	3
4495	99			200		一生一代一双人			0	3
4496	1			30		生死不渝			0	0
4497	1			25		聚散随缘			0	0
4498	-1					挑战			0	0
4499	-1					111			0	0
4503	3	5089	2	30		全胜！10人挑战夜守孤城			0	0
4504	1	4503	2			田布戈！10人挑战			0	0
4505	1	4503	2			朝曦门防御战！10人挑战			0	0
4506	1	4503	2			火龙摧城！10人挑战			0	0
4507	4	5089	2	30		全胜！10人挑战逐虎驱狼			0	0
4508	1	4507	2			三骑将！10人挑战			0	0
4509	1	4507	2			安雨！10人挑战			0	0
4510	1	4507	2			白陶！10人挑战			0	0
4511	1	4507	2			史思明！10人挑战			0	0
4512	3	5091	2	30		全胜！25人挑战夜守孤城			0	0
4513	1	4512	2			田布戈！25人挑战			0	0
4514	1	4512	2			朝曦门防御战！25人挑战			0	0
4515	1	4512	2			火龙摧城！25人挑战			0	0
4516	4	5091	2	30		全胜！25人挑战逐虎驱狼			0	0
4517	1	4516	2			三骑将！25人挑战			0	0
4518	1	4516	2			安雨！25人挑战			0	0
4519	1	4516	2			白陶！25人挑战			0	0
4520	1	4516	2			史思明！25人挑战			0	0
4521	1	5097	2	25		无伤田布戈！10人挑战			0	0
4522	1	5097	2	25		无伤朝曦门！10人挑战			0	0
4523	1	5097	2	25		无伤火龙摧城！10人挑战			0	0
4524	1	5097	2	25		无伤三骑将！10人挑战			0	0
4525	1	5097	2	25		无伤安雨！10人挑战			0	0
4526	1	5097	2	25		无伤白陶！10人挑战			0	0
4527	1	5097	2	25		无伤史思明！10人挑战			0	0
4528	1	5099	2	30		无伤田布戈！25人挑战			0	0
4529	1	5099	2	30		无伤朝曦门！25人挑战			0	0
4530	1	5099	2	30		无伤火龙摧城！25人挑战			0	0
4531	1	5099	2	30		无伤三骑将！25人挑战			0	0
4532	1	5099	2	30		无伤安雨！25人挑战			0	0
4533	1	5099	2	30		无伤白陶！25人挑战			0	0
4534	1	5099	2	30		无伤史思明！25人挑战			0	0
4535	1					史思明！25人挑战			0	0
4536	1	5105	2	25		炮火中的舞步！10人挑战			0	0
4537	1	5105	2	25		其利断金！10人挑战			0	0
4538	1	5105	2	25		一个都不能少！10人挑战			0	0
4539	1	5105	2	25		百发百中！10人挑战			0	0
4540	1	5105	2	25		拒绝油腻！10人挑战			0	0
4541	1	5105	2	25		众志成城！10人挑战			0	0
4542	1	5105	2	25		激将法！10人挑战			0	0
4543	1	5105	2	25		阴阳调和！10人挑战			0	0
4544	1	5105	2	25		血魂两虚！10人挑战			0	0
4545	1	5105	2	25		避风港！10人挑战			0	0
4546	1	5105	2	25		精通音律！10人挑战			0	0
4547	1	5105	2	25		生死两极！10人挑战			0	0
4548	1	5105	2	25		大杀四方！10人挑战			0	0
4549	1	5105	2	25		血挑连营！10人挑战			0	0
4550	1	5107	2	30		炮火中的舞步！25人挑战			0	0
4551	1	5107	2	30		其利断金！25人挑战			0	0
4552	1	5107	2	30		一个都不能少！25人挑战			0	0
4553	1	5107	2	30		百发百中！25人挑战			0	0
4554	-1			30		拒绝油腻!（25人挑战）			0	0
4555	1	5107	2	30		众志成城！25人挑战			0	0
4556	1	5107	2	30		激将法！25人挑战			0	0
4557	1	5107	2	30		阴阳调和！25人挑战			0	0
4558	1	5107	2	30		血魂两虚！25人挑战			0	0
4559	1	5107	2	30		避风港！25人挑战			0	0
4560	1	5107	2	30		精通音律！25人挑战			0	0
4561	1	5107	2	30		生死两极！25人挑战			0	0
4562	1	5107	2	40		大杀四方！25人挑战			0	1
4563	1	5107	2	40		血挑连营！25人挑战			0	1
4564	-1					29			0	0
4565	-1					30			0	0
4566	1			40		10人挑战模式夜守孤城！五甲			0	3
4567	1			40		10人挑战模式逐虎驱狼！五甲			0	3
4568	1			40		25人挑战模式田布戈！五甲			0	3
4569	1			40		25人挑战模式朝曦门防御战！五甲			0	3
4570	1			40		25人挑战模式火龙摧城！五甲			0	3
4571	1			40		25人挑战模式三骑将！五甲			0	3
4572	1			40		25人挑战模式安雨！五甲			0	3
4573	1			40		25人挑战模式白陶！五甲			0	3
4574	1			40		25人挑战模式史思明！五甲			0	3
4575	1	2661	2			天策金戈画像			0	0
4576	1			20		谁想静静			0	0
4577	1			20		梅龙擂主			0	0
4578	1			20		一诺千金			0	0
4579	1			20		横行无忌			0	0
4580	1			20		长驱直入			0	0
4581	1			20		小鳄鱼历险记			0	0
4582	1			20		洞庭飘香			0	0
4583	38			20		侠义！大唐			0	0
4584	41000			20		诛尽贼小			0	0
4585	1					成就一阶奖励			0	0
4586	1					成就二阶奖励			0	0
4587	1					成就三阶奖励			0	0
4588	1					成就四阶奖励			0	0
4589	1					成就五阶奖励			0	0
4590	1					成就六阶奖励			0	0
4591	1					成就七阶奖励			0	0
4592	1					成就八阶奖励			0	0
4593	1					成就九阶奖励			0	0
4594	1					成就十阶奖励			0	0
4595	1					成就十一阶奖励			0	0
4596	1					成就十二阶奖励			0	0
4597	1					成就十三阶奖励			0	0
4598	1					成就十四阶奖励			0	0
4599	1					成就十五阶奖励			0	0
4600	1					成就十六阶奖励			0	0
4601	1					成就十七阶奖励			0	0
4602	1					成就十八阶奖励			0	0
4603	1					成就十九阶奖励			0	0
4604	1					成就二十阶奖励			0	0
4605	1			40		三山四海			0	3
4606	1			40		三尺青锋			0	3
4607	1			40		阴阳两界			0	3
4608	1			40		黑白路			0	3
4609	1			40		少年行			0	3
4610	1			40		茶馆奇缘			0	3
4611	1			40		生死判			0	3
4612	1			10		宝图现真容			0	0
4613	1			10		伊人日志			0	0
4614	1			20		一臭万年			0	0
4615	1			20		穿山透地			0	0
4616	1			20		商周古客			0	0
4617	1			20		马踏天下			0	0
4618	1			20		信马由缰			0	0
4619	1			20		小小员外			0	0
4620	1			20		坚果披风			0	0
4621	1			30		穹苍龙现			0	0
4622	1	5094	2	20		无伤！璨翠海厅			0	0
4623	1	5102	2	15		大鱼之餐			0	0
4624	1	5102	2	15		不尊号令			0	0
4625	1	5102	2	15		尘龙回避			0	0
4626	1	5102	2	15		算无遗策			0	0
4627	1	5095	2	25		无伤！璨翠海厅挑战模式			0	0
4628	1	5103	2	20		大鱼之餐！挑战			0	0
4629	1	5103	2	20		不尊号令！挑战			0	0
4630	1	5103	2	20		尘龙回避！挑战			0	0
4631	1	5103	2	20		算无遗策！挑战			0	0
4632	3	5086	2	15		全胜！璨翠海厅			0	0
4633	1	4632	2			宇文画			0	0
4634	1	4632	2			饕餮厅			0	0
4635	1	4632	2			血仆.宫溟			0	0
4636	3	5087	2	20		全胜！璨翠海厅挑战模式			0	0
4637	1	4636	2			宇文画			0	0
4638	1	4636	2			饕餮厅			0	0
4639	1	4636	2			血仆.宫溟			0	0
4640	1	4641	1	10		寻龙勘脉			0	0
4641	50			25		洞窥天机			0	0
4642	30			20		毒手催画			0	0
4643	1			40		璨翠海厅！五甲			0	3
4644	1			40		挑战璨翠海厅！五甲			0	3
4645	1	2661	2			藏剑俊少画像			0	0
4646	1			30		江南叶商行贵客	298		0	0
4647	1			40		缘定三生			0	3
4648	1	4649	1	40		爱在心头			0	3
4649	99			200		携手一生			0	3
4650	1			30		一心相知			0	0
4651	1	4655	2	25		学成！音·宫			0	0
4652	1	4655	2	25		学成！音·羽			0	0
4653	1	4655	2	25		学成！阳春白雪			0	0
4654	1	4655	2	25		学成！梅花三弄			0	0
4655	6			35		高手！长歌	322		0	0
4656	1			40		衮衣华发尽麒麟			0	3
4657	1	4660	2			看舞			0	0
4658	1	4660	2			崖剑			0	0
4659	1	4660	2			高力士			0	0
4660	3	7309	2	20		全胜！天泣林			0	0
4661	1	4664	2			看舞（英雄）			0	0
4662	1	4664	2			崖剑（英雄）			0	0
4663	1	4664	2			高力士（英雄）			0	0
4664	3			25		全胜！英雄天泣林			0	0
4665	1	4668	2			秦秀			0	0
4666	1	4668	2			莫蕾			0	0
4667	1	4668	2			植尸将			0	0
4668	3	7309	2	20		全胜！阴山圣泉			0	0
4669	1	4672	2			秦秀（英雄）			0	0
4670	1	4672	2			莫蕾（英雄）			0	0
4671	1	4672	2			植尸将（英雄）			0	0
4672	3			25		全胜！英雄阴山圣泉			0	0
4673	1	4676	2			凤息颜			0	0
4674	1	4676	2			赵宫商			0	0
4675	1	4676	2			月侍弓			0	0
4676	3	7309	2	20		全胜！微山书院			0	0
4677	1	4680	2			凤息颜（英雄）			0	0
4678	1	4680	2			赵宫商（英雄）			0	0
4679	1	4680	2			月侍弓（英雄）			0	0
4680	3			25		全胜！英雄微山书院			0	0
4681	1	4684	2			平花秀夜			0	0
4682	1	4684	2			剑姬阵			0	0
4683	1	4684	2			李倓			0	0
4684	3	7309	2	20		全胜！引仙水榭			0	0
4685	1	4688	2			平花秀夜（英雄）			0	0
4686	1	4688	2			剑姬阵（英雄）			0	0
4687	1	4688	2			李倓（英雄）			0	0
4688	3			25		全胜！英雄引仙水榭			0	0
4689	1	4692	2			悟影			0	0
4690	1	4692	2			双剑意			0	0
4691	1	4692	2			幻·剑圣			0	0
4692	3	7309	2	20		全胜！梵空禅院			0	0
4693	1	4696	2			悟影（英雄）			0	0
4694	1	4696	2			双剑意（英雄）			0	0
4695	1	4696	2			幻·剑圣（英雄）			0	0
4696	3			25		全胜！英雄梵空禅院			0	0
4697	1	7308	2	25		无伤！英雄天泣林			0	0
4698	1	7308	2	25		无伤！英雄阴山圣泉			0	0
4699	1	7308	2	25		无伤！英雄微山书院			0	0
4700	1	7308	2	25		无伤！英雄引仙水榭			0	0
4701	1	7308	2	25		无伤！英雄梵空禅院			0	0
4702	1			20		翩如游龙			0	0
4703	1			20		枯叶驭火			0	0
4704	1			20		破冰有术			0	0
4705	1			20		突击！白尘障壁！			0	0
4706	1			20		追踪高手			0	0
4707	1			20		真气爆体			0	0
4708	1			20		踏水无痕			0	0
4709	1			20		真气散尽			0	0
4710	1			20		消除殆尽			0	0
4711	1			20		不中！花落无痕！			0	0
4712	1			20		速胜！剑姬阵！			0	0
4713	1			20		相煎何太急！			0	0
4714	1			20		同甘共苦			0	0
4715	1			20		得心应手			0	0
4716	1			20		知己知彼			0	0
4717	1			20		不中！剑爆			0	0
4718	1			20		剑各一方			0	0
4719	1			20		严密防范			0	0
4720	1			25		翩如游龙！英雄			0	0
4721	1			25		枯叶驭火！英雄			0	0
4722	1			25		破冰有术！英雄			0	0
4723	1			25		突击！白尘障壁！英雄			0	0
4724	1			25		追踪高手！英雄			0	0
4725	1			25		真气爆体！英雄			0	0
4726	1			25		踏水无痕！英雄			0	0
4727	1			25		真气散尽！英雄			0	0
4728	1			25		消除殆尽！英雄			0	0
4729	1			25		不中！花落无痕！英雄			0	0
4730	1			25		速胜！剑姬阵！英雄			0	0
4731	1			25		相煎何太急！英雄			0	0
4732	1			25		同甘共苦！英雄			0	0
4733	1			25		得心应手！英雄			0	0
4734	1			25		知己知彼！英雄			0	0
4735	1			25		不中！剑爆！英雄			0	0
4736	1			25		剑各一方！英雄			0	0
4737	1			25		严密防范！英雄			0	0
4738	1	4741	2			韩非池			0	0
4739	1	4741	2			莫雨			0	0
4740	1	4741	2			李白			0	0
4741	3			25		全胜！花月别院			0	0
4742	1	4745	2			韩非池（英雄）			0	0
4743	1	4745	2			莫雨（英雄）			0	0
4744	1	4745	2			李白（英雄）			0	0
4745	3			30		全胜！英雄花月别院			0	0
4746	1	4749	2			韩非池（10人挑战）			0	0
4747	1	4749	2			莫雨（10人挑战）			0	0
4748	1	4749	2			李白（10人挑战）			0	0
4749	3			25		全胜！10人挑战花月别院			0	0
4750	1	4753	2			韩非池（25人挑战）			0	0
4751	1	4753	2			莫雨（25人挑战）			0	0
4752	1	4753	2			李白（25人挑战）			0	0
4753	3			30		全胜！25人挑战花月别院			0	0
4754	1	4758	2			屈焰阳			0	0
4755	1	4758	2			森九岚			0	0
4756	1	4758	2			李玚			0	0
4757	1	4758	2			仲虚念			0	0
4758	5			25		全胜！仙侣庭园			0	0
4759	1	4763	2			屈焰阳（英雄）			0	0
4760	1	4763	2			森九岚（英雄）			0	0
4761	1	4763	2			李玚（英雄）			0	0
4762	1	4763	2			仲虚念（英雄）			0	0
4763	5			30		全胜！英雄仙侣庭园			0	0
4764	1	4768	2			屈焰阳（10人挑战）			0	0
4765	1	4768	2			森九岚（10人挑战）			0	0
4766	1	4768	2			李玚（10人挑战）			0	0
4767	1	4768	2			仲虚念（10人挑战）			0	0
4768	5			25		全胜！10人挑战仙侣庭园			0	0
4769	1	4773	2			屈焰阳（25人挑战）			0	0
4770	1	4773	2			森九岚（25人挑战）			0	0
4771	1	4773	2			李玚（25人挑战）			0	0
4772	1	4773	2			仲虚念（25人挑战）			0	0
4773	5			30		全胜！25人挑战仙侣庭园			0	0
4774	1	7310	2	25		无伤韩非池！花月别院			0	0
4775	1	7310	2	25		无伤莫雨！花月别院			0	0
4776	1	7310	2	25		无伤李白！花月别院			0	0
4777	1	7311	2	30		无伤韩非池！英雄花月别院			0	0
4778	1	7311	2	30		无伤莫雨！英雄花月别院			0	0
4779	1	7311	2	30		无伤李白！英雄花月别院			0	0
4780	1	7312	2	25		无伤韩非池！10人挑战			0	0
4781	1	7312	2	25		无伤莫雨！10人挑战			0	0
4782	1	7312	2	25		无伤李白！10人挑战			0	0
4783	1	7313	2	30		无伤韩非池！25人挑战			0	0
4784	1	7313	2	30		无伤莫雨！25人挑战			0	0
4785	1	7313	2	30		无伤李白！25人挑战			0	0
4786	1	7310	2	25		无伤李璘！仙侣庭园			0	0
4787	1	7310	2	25		无伤仲虚念！仙侣庭园			0	0
4788	1	7310	2	25		无伤森九岚！仙侣庭园			0	0
4789	1	7310	2	25		无伤李玚！仙侣庭园			0	0
4790	1	7311	2	30		无伤李璘！英雄仙侣庭园			0	0
4791	1	7311	2	30		无伤仲虚念！英雄仙侣庭园			0	0
4792	1	7311	2	30		无伤森九岚！英雄仙侣庭园			0	0
4793	1	7311	2	30		无伤李玚！英雄仙侣庭园			0	0
4794	1	7312	2	25		无伤李璘！10人挑战			0	0
4795	1	7312	2	25		无伤仲虚念！10人挑战			0	0
4796	1	7312	2	25		无伤森九岚！10人挑战			0	0
4797	1	7312	2	25		无伤李玚！10人挑战			0	0
4798	1	7313	2	30		无伤李璘！25人挑战			0	0
4799	1	7313	2	30		无伤仲虚念！25人挑战			0	0
4800	1	7313	2	30		无伤森九岚！25人挑战			0	0
4801	1	7313	2	30		无伤李玚！25人挑战			0	0
4802	1			25		灵魂洗礼！			0	0
4803	1			25		完美配合！			0	0
4804	1			25		音律和弦			0	0
4805	1			25		音波干涉			0	0
4806	1			25		幻魔问心			0	0
4807	1			25		救人水火			0	0
4808	1			25		破阵有法			0	0
4809	1			25		必破八荒！			0	0
4810	1			25		舍身！片刻安宁			0	0
4811	1			25		动如脱兔			0	0
4812	1			25		艺高人胆大			0	0
4813	1			25		祸不单行			0	0
4814	1			25		枯木逢春			0	0
4815	1			25		化险为夷			0	0
4816	1			25		能量消耗			0	0
4817	1			25		步步杀机			0	0
4818	1			25		罗袜生尘			0	0
4819	1			25		退避三舍			0	0
4820	1			30		灵魂洗礼！英雄			0	0
4821	1			30		无瑕剑璧！英雄			0	0
4822	1			30		完美配合！英雄			0	0
4823	1			30		心有剑意身若无！英雄			0	0
4824	1			30		音律和弦！英雄			0	0
4825	1			30		音波干涉！英雄			0	0
4826	1			30		幻魔问心！英雄			0	0
4827	1			30		听音辨声！英雄			0	0
4828	1			30		救人水火！英雄			0	0
4829	1			30		破阵有法！英雄			0	0
4830	1			30		必破八荒！英雄			0	0
4831	1			30		舍身！片刻安宁！英雄			0	0
4832	1			30		时间静止！英雄			0	0
4833	1			30		动如脱兔！英雄			0	0
4834	1			30		艺高人胆大！英雄			0	0
4835	1			30		祸不单行！英雄			0	0
4836	1			30		枯木逢春！英雄			0	0
4837	1			30		化险为夷！英雄			0	0
4838	1			30		能量消耗！英雄			0	0
4839	1			30		步步杀机！英雄			0	0
4840	1			30		罗袜生尘！英雄			0	0
4841	1			30		退避三舍！英雄			0	0
4842	1			25		灵魂洗礼！10人挑战			0	0
4843	1			25		无瑕剑璧！10人挑战			0	0
4844	1			25		完美配合！10人挑战			0	0
4845	1			25		音律和弦！10人挑战			0	0
4846	1			25		音波干涉！10人挑战			0	0
4847	1			25		幻魔问心！10人挑战			0	0
4848	1			25		听音辨声！10人挑战			0	0
4849	1			25		救人水火！10人挑战			0	0
4850	1			25		灭门惨案！10人挑战			0	0
4851	1			25		破阵有法！10人挑战			0	0
4852	1			25		必破八荒！10人挑战			0	0
4853	1			25		飞花难及！10人挑战			0	0
4854	1			25		舍身！片刻安宁！10人挑战			0	0
4855	1			25		动如脱兔！10人挑战			0	0
4856	1			25		艺高人胆大！10人挑战			0	0
4857	1			25		祸不单行！10人挑战			0	0
4858	1			25		枯木逢春！10人挑战			0	0
4859	1			25		化险为夷！10人挑战			0	0
4860	1			25		能量消耗！10人挑战			0	0
4861	1			25		步步杀机！10人挑战			0	0
4862	1			25		罗袜生尘！10人挑战			0	0
4863	1			25		退避三舍！10人挑战			0	0
4864	1			30		灵魂洗礼！25人挑战			0	0
4865	1			30		无瑕剑璧！25人挑战			0	0
4866	1			30		完美配合！25人挑战			0	0
4867	1			30		心有剑意身若无！25人挑战			0	0
4868	1			30		音律和弦！25人挑战			0	0
4869	1			30		音波干涉！25人挑战			0	0
4870	1			30		幻魔问心！25人挑战			0	0
4871	1			30		听音辨声！25人挑战			0	0
4872	1			30		救人水火！25人挑战			0	0
4873	1			30		灭门惨案！25人挑战			0	0
4874	1			30		破阵有法！25人挑战			0	0
4875	1			30		必破八荒！25人挑战			0	0
4876	1			30		飞花难及！25人挑战			0	0
4877	1			30		舍身！片刻安宁！25人挑战			0	0
4878	1			30		时间静止！25人挑战			0	0
4879	1			30		动如脱兔！25人挑战			0	0
4880	1			30		艺高人胆大！25人挑战			0	0
4881	1			30		祸不单行！25人挑战			0	0
4882	1			30		枯木逢春！25人挑战			0	0
4883	1			30		化险为夷！25人挑战			0	0
4884	1			30		能量消耗！25人挑战			0	0
4885	1			30		步步杀机！25人挑战			0	0
4886	1			30		罗袜生尘！25人挑战			0	0
4887	1			30		退避三舍！25人挑战			0	0
4888	1			20		死后阴德			0	0
4889	1			40		天泣林！五甲			0	3
4890	1			40		阴山圣泉！五甲			0	3
4891	1			40		微山书院！五甲			0	3
4892	1			40		引仙水榭！五甲			0	3
4893	1			40		梵空禅院！五甲			0	3
4894	1			40		英雄天泣林！五甲			0	3
4895	1			40		英雄阴山圣泉！五甲			0	3
4896	1			40		英雄微山书院！五甲			0	3
4897	1			40		英雄引仙水榭！五甲			0	3
4898	1			40		英雄梵空禅院！五甲			0	3
4899	1			40		全胜花月别院！五甲			0	3
4900	1			40		全胜仙侣庭园！五甲			0	3
4901	1			40		10人挑战花月别院！五甲			0	3
4902	1			40		10人挑战仙侣庭园！五甲			0	3
4903	1			40		英雄花月别院莫雨！五甲			0	3
4904	1			40		英雄花月别院李白！五甲			0	3
4905	1			40		英雄花月别院韩非池！五甲			0	3
4906	1			40		英雄仙侣庭园李璘！五甲			0	3
4907	1			40		英雄仙侣庭园仲虚念！五甲			0	3
4908	1			40		英雄仙侣庭园森九岚！五甲			0	3
4909	1			40		英雄仙侣庭园李玚！五甲			0	3
4910	1			40		25人挑战莫雨！五甲			0	3
4911	1			40		25人挑战李白！五甲			0	3
4912	1			40		25人挑战韩非池！五甲			0	3
4913	1			40		25人挑战李璘！五甲			0	3
4914	1			40		25人挑战仲虚念！五甲			0	3
4915	1			40		25人挑战森九岚！五甲			0	3
4916	1			40		25人挑战李玚！五甲			0	3
4917	1	4758	2			李璘			0	0
4918	1	4763	2			李璘（英雄）			0	0
4919	1	4768	2			李璘（10人挑战）			0	0
4920	1	4773	2			李璘（25人挑战）			0	0
4921	1	7310	2	25		无伤屈焰阳！仙侣庭园			0	0
4922	1	7311	2	30		无伤屈焰阳！英雄仙侣庭园			0	0
4923	1	7312	2	25		无伤屈焰阳！10人挑战			0	0
4924	1	7313	2	30		无伤屈焰阳！25人挑战			0	0
4925	1			40		英雄仙侣庭园屈焰阳！五甲			0	3
4926	1			40		25人挑战屈焰阳！五甲			0	3
4927	1			35		秀步生莲			0	0
4928	1					少林九十五级			0	0
4929	1					万花九十五级			0	0
4930	1					天策九十五级			0	0
4931	1					纯阳九十五级			0	0
4932	1					七秀九十五级			0	0
4933	1					五毒九十五级			0	0
4934	1					唐门九十五级			0	0
4935	1					藏剑九十五级			0	0
4936	1					丐帮九十五级			0	0
4937	1					明教九十五级			0	0
4938	1					苍云九十五级			0	0
4939	1					长歌九十五级			0	0
4940	1			40		秀步生莲！少林五甲			0	3
4941	1			40		秀步生莲！万花五甲			0	3
4942	1			40		秀步生莲！天策五甲			0	3
4943	1			40		秀步生莲！纯阳五甲			0	3
4944	1			40		秀步生莲！七秀五甲			0	3
4945	1			40		秀步生莲！五毒五甲			0	3
4946	1			40		秀步生莲！唐门五甲			0	3
4947	1			40		秀步生莲！藏剑五甲			0	3
4948	1			40		秀步生莲！丐帮五甲			0	3
4949	1			40		秀步生莲！明教五甲			0	3
4950	1			40		秀步生莲！苍云五甲			0	3
4951	1			40		秀步生莲！长歌五甲			0	3
4952	1	4956	2			长歌琢诗画像			0	0
4953	1	4956	2			长歌挽琴画像			0	0
4954	1	4956	2			长歌儒风画像			0	0
4955	1	4956	2			长歌雅袂画像			0	0
4956	4			20		长歌儒风挽七弦			0	0
4957	1			15		游历！长歌门			0	0
4958	1			20		游历！五台山			0	0
4959	1			20		游历！阴山大草原			0	0
4960	1			20		游历！黑戈壁			0	0
4961	1			20		游历！千岛湖			0	0
4962	1			20		万书楼顶的烟波			0	0
4963	1			20		菩萨顶的佛光			0	0
4964	1			20		集市船头的辽阔			0	0
4965	1			20		两界山的苍茫			0	0
4966	1			20		冲霄楼的湖天一色			0	0
4967	1			40		紫袍金带			0	0
4968	1			40		锦缎生辉			0	0
4969	1			40		九霄华绫			0	0
4970	1			40		星月在身			0	0
4971	1			40		龙鳞金胄			0	0
4972	1					默认			0	0
4973	1					默认			0	0
4974	1					默认			0	0
4975	1	2335	2			顾阳			0	0
4976	1			20		常胜擂主			0	0
4977	1			20		煌煌大论			0	0
4978	1			20		清茶一杯			0	0
4979	1			20		童心不泯			0	0
4980	1			20		胜而不骄			0	0
4981	1			20		负而不馁			0	0
4982	1			20		呼呼大睡			0	0
4983	1			15		云间！长歌			0	0
4984	10000	5073	1	50		武林宝典			0	3
4985	100			25		鸿鹄之志！长歌			0	0
4986	1			15	500	知遇！长歌			0	0
4987	1			20		鱼跃龙门（绝版）			0	0
4988	1			20		人不可貌相			0	0
4989	1			20		皇家暗涌			0	0
4990	1			20		琴棋书画诗酒茶			0	0
4991	100			30		鸿鹄之志！五台山			0	0
4992	1			20		一刀流的秘密			0	0
4993	1			20		立地成佛			0	0
4994	1			20		追忆似水了无痕			0	0
4995	1			20		狼首必诛			0	0
4996	1			20		窥天			0	0
4997	100			30		鸿鹄之志！千岛湖			0	0
4998	1			20		大幕将启			0	0
4999	1			20		宴无好宴			0	0
5000	1			20		义留心间			0	0
5001	1			20		龙行虎步			0	0
5002	1			20		历久弥新			0	0
5003	100			30		鸿鹄之志！黑戈壁			0	0
5004	1			20		天下三智			0	0
5005	1			20		善恶难分			0	0
5006	1			20		诡道知兵			0	0
5007	1			20		千年追逐			0	0
5008	1			20		情死情生			0	0
5009	100			30		鸿鹄之志！阴山大草原			0	0
5010	1			20		甘小四的报复			0	0
5011	1			20		作恶狼牙			0	0
5012	1			20		扑灭邪火			0	0
5013	1			20		情为何物			0	0
5014	1			20		叛徒伊丹			0	0
5015	1			20		侠义！长歌			0	0
5016	2			25		侠义！五台山			0	0
5017	1			25		侠义！千岛湖			0	0
5018	1			25		侠义！黑戈壁			0	0
5019	1			25		侠义！阴山大草原			0	0
5020	-1			15		拜见长歌门主			0	0
5021	5			15		相如再世			0	0
5022	1	5021	2			李白			0	0
5023	1	5021	2			张九龄			0	0
5024	1	5021	2			杨青月			0	0
5025	1	5021	2			韩非池			0	0
5026	1	5021	2			赵宫商			0	0
5027	3			15		文君安在			0	0
5028	1	5027	2			张婉玉			0	0
5029	1	5027	2			凤息颜			0	0
5030	1	5027	2			康念			0	0
5031	-1	5027	2			崖牙			0	0
5032	1			15		拜见长歌门主			0	0
5033	1			30		长歌挚友		231	0	0
5034	1			30		回纥商队贵客		227	0	0
5035	1			30		跋汗族·黑水城贵客	311		0	0
5036	1			30		淮南商行贵客	312		0	0
5037	1			30		无遮会贵客		228	0	0
5038	1			30		阴山集市贵客	313		0	0
5039	1			30		觅宝会漠西部贵客	314		0	0
5040	1			15		恶人谷细柳堂贵客	315		0	0
5041	1			15		浩气盟新雨阁贵客		229	0	0
5042	1			30		长歌门·隐贤居贵客	316		0	0
5043	1			30		白云会贵客	317		0	0
5044	1			30		名僧会贵客		230	0	0
5045	1			20	3000	长歌！天子峰			0	0
5046	1			15		相知莫问			0	0
5047	1			20		雪融心海			0	0
5048	1			30		暗涌澄光			0	0
5049	1			30		阴山草原			0	0
5050	1			30		千载戈壁			0	0
5051	1			30		烛沉千岛			0	0
5052	1			40		长歌挚友！五甲			0	3
5053	9			25		全家福			0	0
5054	9			30		全家福！英雄			0	0
5055	1	5053	2			薛山石			0	0
5056	1	5053	2			张冬恩			0	0
5057	1	5053	2			王澤渝			0	0
5058	1	5053	2			陈镜儒			0	0
5059	1	5053	2			郑羽焯			0	0
5060	1	5053	2			古定音			0	0
5061	1	5053	2			张关毅			0	0
5062	1	5053	2			阎纹陲			0	0
5063	1	5053	2			游荡的咸鱼			0	0
5064	1	5054	2			薛山石（英雄）			0	0
5065	1	5054	2			张冬恩（英雄）			0	0
5066	1	5054	2			王澤渝（英雄）			0	0
5067	1	5054	2			陈镜儒（英雄）			0	0
5068	1	5054	2			郑羽焯（英雄）			0	0
5069	1	5054	2			古定音（英雄）			0	0
5070	1	5054	2			张关毅（英雄）			0	0
5071	1	5054	2			阎纹陲（英雄）			0	0
5072	1	5054	2			游荡的咸鱼（英雄）			0	0
5073	250000					任务计数			0	0
5074	250000					徒弟数量计数			0	0
5075	250000					个人击败数计数			0	0
5076	1	5077	1	40		素月分辉			0	3
5077	99			200		银河共影			0	3
5078	1	5079	1	40		海上生明月			0	3
5079	99			200		天涯共此时			0	3
5080	1			30		素月当空			0	0
5081	1			30		人月共圆			0	0
5082	1	2661	2			五毒玉郎画像			0	0
5083	250000					BOSS击败计数			0	0
5084	250000					外观计数成就			0	0
5085	12	5092	2	20		安史之乱！侠者无惧！战			0	0
5086	28	5092	2	30		安史之乱！侠者无惧！豪			0	0
5087	3	5092	2	20		安史之乱！侠者无惧！杰			0	0
5088	36	5092	2	20		安史之乱！侠者无惧！英			0	0
