RoleType	Type	ID	Price	Coin	StartTime	EndTime	Discount	DisStartTime	DisEndTime	CanFreeTryOn	CustomType	CanDressToNpc
5	1	455	0	20000								1
5	1	456	0	10000								1
5	1	457	0	10000								1
5	1	458	0	10000								1
5	1	459	0	10000								1
5	1	460	0	10000								1
5	1	461	0	10000								1
5	1	462	0	20000								1
5	1	463	0	10000								1
5	1	464	0	10000								1
5	1	465	0	10000								1
5	1	466	0	10000								1
5	1	467	0	10000								1
5	1	468	0	10000								1
5	1	469	0	20000								1
5	1	470	0	10000								1
5	1	471	0	10000								1
5	1	472	0	10000								1
5	1	473	0	10000								1
5	1	474	0	10000								1
5	1	475	0	10000								1
5	1	476	0	20000								1
5	1	477	0	10000								1
5	1	478	0	10000								1
5	1	479	0	10000								1
5	1	480	0	10000								1
5	1	481	0	10000								1
5	1	482	0	10000								1
5	1	483	0	20000								1
5	1	484	0	10000								1
5	1	485	0	10000								1
5	1	486	0	10000								1
5	1	487	0	10000								1
5	1	488	0	10000								1
5	1	489	0	10000								1
5	1	490	0	20000								1
5	1	491	0	10000								1
5	1	492	0	10000								1
5	1	493	0	10000								1
5	1	494	0	10000								1
5	1	495	0	10000								1
5	1	496	0	10000								1
5	1	497	0	20000								1
5	1	498	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	499	0	10000								1
5	1	500	0	10000								1
5	1	501	0	10000								1
5	1	502	0	10000								1
5	1	503	0	10000								1
5	1	504	0	10000								1
5	1	505	0	20000								1
5	1	506	0	10000								1
5	1	507	0	10000								1
5	1	508	0	10000								1
5	1	509	0	10000								1
5	1	510	0	10000								1
5	1	511	0	10000								1
5	1	512	0	20000								1
5	1	513	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	514	0	10000								1
5	1	515	0	10000								1
5	1	516	0	10000								1
5	1	517	0	10000								1
5	1	518	0	10000								1
5	1	519	0	10000								1
5	1	520	0	20000								1
5	1	521	0	10000								1
5	1	522	0	10000								1
5	1	523	0	10000								1
5	1	524	0	10000								1
5	1	525	0	10000								1
5	1	526	0	10000								1
5	1	527	0	20000								1
5	1	528	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	529	0	10000								1
5	1	530	0	10000								1
5	1	531	0	10000								1
5	1	532	0	10000								1
5	1	533	0	10000								1
5	1	534	0	10000								1
5	1	535	0	20000								1
5	1	536	0	10000								1
5	1	537	0	10000								1
5	1	538	0	10000								1
5	1	539	0	10000								1
5	1	540	0	10000								1
5	1	541	0	10000								1
5	1	542	0	20000								1
5	1	543	0	10000								1
5	1	544	0	10000								1
5	1	545	0	10000								1
5	1	546	0	10000								1
5	1	547	0	10000								1
5	1	548	0	10000								1
5	1	549	0	20000								1
5	1	550	0	10000								1
5	1	551	0	10000								1
5	1	552	0	10000								1
5	1	553	0	10000								1
5	1	554	0	10000								1
5	1	555	0	10000								1
5	1	556	0	20000								1
5	1	557	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	558	0	10000								1
5	1	559	0	10000								1
5	1	560	0	10000								1
5	1	561	0	10000								1
5	1	562	0	10000								1
5	1	563	0	10000								1
5	1	564	0	20000								1
5	1	565	0	10000								1
5	1	566	0	10000								1
5	1	567	0	10000								1
5	1	568	0	10000								1
5	1	569	0	10000								1
5	1	570	0	10000								1
5	1	571	0	20000								1
5	1	572	0	10000								1
5	1	573	0	10000								1
5	1	574	0	10000								1
5	1	575	0	10000								1
5	1	576	0	10000								1
5	1	577	0	10000								1
5	1	578	0	20000								1
5	1	579	0	10000								1
5	1	580	0	10000								1
5	1	581	0	10000								1
5	1	582	0	10000								1
5	1	583	0	10000								1
5	1	584	0	10000								1
5	1	585	0	20000								1
5	1	586	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	587	0	12000								1
5	1	588	0	12000								1
5	1	589	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	590	0	10000								1
5	1	591	0	10000								1
5	1	592	0	10000								1
5	1	593	0	10000								1
5	1	594	0	10000								1
5	1	595	0	10000								1
5	1	596	0	20000								1
5	1	597	0	10000								1
5	1	598	0	10000								1
5	1	599	0	10000								1
5	1	600	0	10000								1
5	1	601	0	10000								1
5	1	602	0	10000								1
5	1	603	0	20000								1
5	1	604	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	605	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	606	0	12000								1
5	1	607	0	12000								1
5	1	608	0	12000								1
5	1	609	0	12000								1
5	1	610	0	12000								1
5	1	611	0	12000								1
5	1	612	0	20000								1
5	1	613	0	10000								1
5	1	614	0	10000								1
5	1	615	0	10000								1
5	1	616	0	10000								1
5	1	617	0	10000								1
5	1	618	0	10000								1
5	1	619	0	20000								1
5	1	620	0	10000								1
5	1	621	0	10000								1
5	1	622	0	10000								1
5	1	623	0	10000								1
5	1	624	0	10000								1
5	1	625	0	10000								1
5	1	626	0	20000								1
5	1	627	0	10000								1
5	1	628	0	10000								1
5	1	629	0	10000								1
5	1	630	0	10000								1
5	1	631	0	10000								1
5	1	632	0	10000								1
5	1	633	0	20000								1
5	1	634	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	635	0	10000								1
5	1	636	0	10000								1
5	1	637	0	10000								1
5	1	638	0	10000								1
5	1	639	0	10000								1
5	1	640	0	10000								1
5	1	641	0	20000								1
5	1	642	0	10000								1
5	1	643	0	10000								1
5	1	644	0	10000								1
5	1	645	0	10000								1
5	1	646	0	10000								1
5	1	647	0	10000								1
5	1	648	0	20000								1
5	1	649	0	10000								1
5	1	650	0	10000								1
5	1	651	0	10000								1
5	1	652	0	10000								1
5	1	653	0	10000								1
5	1	654	0	10000								1
5	1	655	0	20000								1
5	1	656	0	10000								1
5	1	657	0	10000								1
5	1	658	0	10000								1
5	1	659	0	10000								1
5	1	660	0	10000								1
5	1	661	0	10000								1
5	1	662	0	20000								1
5	1	663	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	664	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	665	0	10000								1
5	1	666	0	10000								1
5	1	667	0	10000								1
5	1	668	0	10000								1
5	1	669	0	10000								1
5	1	670	0	10000								1
5	1	671	0	20000								1
5	1	672	0	10000								1
5	1	673	0	10000								1
5	1	674	0	10000								1
5	1	675	0	10000								1
5	1	676	0	10000								1
5	1	677	0	10000								1
5	1	678	0	20000								1
5	1	679	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	680	0	10000								1
5	1	681	0	10000								1
5	1	682	0	10000								1
5	1	683	0	10000								1
5	1	684	0	10000								1
5	1	685	0	10000								1
5	1	686	0	20000								1
5	1	687	0	10000								1
5	1	688	0	10000								1
5	1	689	0	10000								1
5	1	690	0	10000								1
5	1	691	0	10000								1
5	1	692	0	10000								1
5	1	693	0	20000								1
5	1	694	0	10000								1
5	1	695	0	10000								1
5	1	696	0	10000								1
5	1	697	0	10000								1
5	1	698	0	10000								1
5	1	699	0	10000								1
5	1	700	0	20000								1
5	1	701	0	10000								1
5	1	702	0	10000								1
5	1	703	0	10000								1
5	1	704	0	10000								1
5	1	705	0	10000								1
5	1	706	0	10000								1
5	1	707	0	20000								1
5	1	708	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	709	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	710	0	12000								1
5	1	711	0	12000								1
5	1	712	0	12000								1
5	1	713	0	12000								1
5	1	714	0	12000								1
5	1	715	0	12000								1
5	1	716	0	20000								1
5	1	717	0	10000								1
5	1	718	0	10000								1
5	1	719	0	10000								1
5	1	720	0	10000								1
5	1	721	0	10000								1
5	1	722	0	10000								1
5	1	723	0	20000								1
5	1	724	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	725	0	10000								1
5	1	726	0	10000								1
5	1	727	0	10000								1
5	1	728	0	10000								1
5	1	729	0	10000								1
5	1	730	0	10000								1
5	1	731	0	20000								1
5	1	732	0	10000								1
5	1	733	0	10000								1
5	1	734	0	10000								1
5	1	735	0	10000								1
5	1	736	0	10000								1
5	1	737	0	10000								1
5	1	738	0	20000								1
5	1	739	0	10000								1
5	1	740	0	10000								1
5	1	741	0	10000								1
5	1	742	0	10000								1
5	1	743	0	10000								1
5	1	744	0	10000								1
5	1	745	0	20000								1
5	1	746	0	10000								1
5	1	747	0	10000								1
5	1	748	0	10000								1
5	1	749	0	10000								1
5	1	750	0	10000								1
5	1	751	0	10000								1
5	1	752	0	20000								1
5	1	753	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	754	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	755	0	10000								1
5	1	756	0	10000								1
5	1	757	0	10000								1
5	1	758	0	10000								1
5	1	759	0	10000								1
5	1	760	0	10000								1
5	1	761	0	20000								1
5	1	762	0	10000								1
5	1	763	0	10000								1
5	1	764	0	10000								1
5	1	765	0	10000								1
5	1	766	0	10000								1
5	1	767	0	10000								1
5	1	768	0	20000								1
5	1	769	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	770	0	10000								1
5	1	771	0	10000								1
5	1	772	0	10000								1
5	1	773	0	10000								1
5	1	774	0	10000								1
5	1	775	0	10000								1
5	1	776	0	20000								1
5	1	777	0	10000								1
5	1	778	0	10000								1
5	1	779	0	10000								1
5	1	780	0	10000								1
5	1	781	0	10000								1
5	1	782	0	10000								1
5	1	783	0	20000								1
5	1	784	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	785	0	10000								1
5	1	786	0	10000								1
5	1	787	0	10000								1
5	1	788	0	10000								1
5	1	789	0	10000								1
5	1	790	0	10000								1
5	1	791	0	20000								1
5	1	792	0	10000								1
5	1	793	0	10000								1
5	1	794	0	10000								1
5	1	795	0	10000								1
5	1	796	0	10000								1
5	1	797	0	10000								1
5	1	798	0	20000								1
5	1	799	0	10000								1
5	1	800	0	10000								1
5	1	801	0	10000								1
5	1	802	0	10000								1
5	1	803	0	10000								1
5	1	804	0	10000								1
5	1	805	0	20000								1
5	1	806	0	10000								1
5	1	807	0	10000								1
5	1	808	0	10000								1
5	1	809	0	10000								1
5	1	810	0	10000								1
5	1	811	0	10000								1
5	1	812	0	20000								1
5	1	813	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	814	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	815	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	816	0	10000								1
5	1	817	0	10000								1
5	1	818	0	10000								1
5	1	819	0	10000								1
5	1	820	0	10000								1
5	1	821	0	10000								1
5	1	822	0	20000								1
5	1	823	0	10000								1
5	1	824	0	10000								1
5	1	825	0	10000								1
5	1	826	0	10000								1
5	1	827	0	10000								1
5	1	828	0	10000								1
5	1	829	0	20000								1
5	1	830	0	10000								1
5	1	831	0	10000								1
5	1	832	0	10000								1
5	1	833	0	10000								1
5	1	834	0	10000								1
5	1	835	0	10000								1
5	1	836	0	20000								1
5	1	837	0	10000								1
5	1	838	0	10000								1
5	1	839	0	10000								1
5	1	840	0	10000								1
5	1	841	0	10000								1
5	1	842	0	10000								1
5	1	843	0	20000								1
5	1	844	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	846	0	10000								1
5	1	847	0	10000								1
5	1	848	0	10000								1
5	1	849	0	10000								1
5	1	850	0	10000								1
5	1	851	0	10000								1
5	1	852	0	20000								1
5	1	853	0	10000								1
5	1	854	0	10000								1
5	1	855	0	10000								1
5	1	856	0	10000								1
5	1	857	0	10000								1
5	1	858	0	10000								1
5	1	859	0	20000								1
5	1	860	0	10000								1
5	1	861	0	10000								1
5	1	862	0	10000								1
5	1	863	0	10000								1
5	1	864	0	10000								1
5	1	865	0	10000								1
5	1	866	0	20000								1
5	1	867	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	868	0	10000								1
5	1	869	0	10000								1
5	1	870	0	10000								1
5	1	871	0	10000								1
5	1	872	0	10000								1
5	1	873	0	10000								1
5	1	874	0	20000								1
5	1	875	0	10000								1
5	1	876	0	10000								1
5	1	877	0	10000								1
5	1	878	0	10000								1
5	1	879	0	20000								1
5	1	880	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	881	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	882	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	883	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	884	0	10000								1
5	1	885	0	10000								1
5	1	886	0	10000								1
5	1	887	0	10000								1
5	1	888	0	10000								1
5	1	889	0	10000								1
5	1	890	0	20000								1
5	1	891	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	892	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	893	0	10000								1
5	1	894	0	10000								1
5	1	895	0	10000								1
5	1	896	0	10000								1
5	1	897	0	10000								1
5	1	898	0	10000								1
5	1	899	0	20000								1
5	1	900	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	901	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	902	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	903	0	10000								1
5	1	904	0	10000								1
5	1	905	0	10000								1
5	1	906	0	10000								1
5	1	907	0	10000								1
5	1	908	0	10000								1
5	1	909	0	20000								1
5	1	910	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	911	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	912	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	913	0	20000								1
5	1	914	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	915	0	10000								1
5	1	916	0	10000								1
5	1	917	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	918	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	919	0	10000								1
5	1	920	0	10000								1
5	1	921	0	10000								1
5	1	922	0	10000								1
5	1	923	0	10000								1
5	1	924	0	10000								1
5	1	925	0	20000								1
5	1	926	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	927	0	10000								1
5	1	928	0	20000								1
5	1	929	0	10000								1
5	1	930	0	10000								1
5	1	931	0	10000								1
5	1	932	0	10000								1
5	1	933	0	10000								1
5	1	934	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	935	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	936	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	937	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	938	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	939	0	10000								1
5	1	940	0	10000								1
5	1	941	0	10000								1
5	1	942	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	943	0	12000								1
5	1	944	0	20000								1
5	1	945	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	946	0	10000								1
5	1	947	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	948	0	10000								1
5	1	949	0	10000								1
5	1	950	0	10000								1
5	1	951	0	10000								1
5	1	952	0	10000								1
5	1	953	0	10000								1
5	1	954	0	20000								1
5	1	955	0	10000								1
5	1	956	0	20000								1
5	1	957	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	958	0	10000								1
5	1	959	0	10000								1
5	1	960	0	10000								1
5	1	961	0	10000								1
5	1	962	0	20000								1
5	1	963	0	10000								1
5	1	964	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	965	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	966	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	967	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	968	0	10000								1
5	1	969	0	10000								1
5	1	970	0	10000								1
5	1	971	0	10000								1
5	1	972	0	10000								1
5	1	973	0	10000								1
5	1	974	0	20000								1
5	1	975	0	10000								1
5	1	976	0	10000								1
5	1	977	0	10000								1
5	1	978	0	10000								1
5	1	979	0	20000								1
5	1	980	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	981	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	982	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	983	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	984	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	985	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	986	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	987	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	988	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	989	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	990	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	991	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	992	0	12000								1
5	1	993	0	20000								1
5	1	994	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	995	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	996	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	997	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	998	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	999	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1000	0	10000								1
5	1	1001	0	10000								1
5	1	1002	0	10000								1
5	1	1003	0	10000								1
5	1	1004	0	10000								1
5	1	1005	0	10000								1
5	1	1006	0	20000								1
5	1	1007	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1008	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1009	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1010	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1011	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1012	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1013	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1014	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1015	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1016	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1017	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1018	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1019	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1020	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1021	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1022	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1023	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1024	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1025	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1026	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1027	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1028	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1029	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1030	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1031	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1032	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1033	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1034	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1035	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1036	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1037	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1038	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1039	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1040	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1041	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1042	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1043	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1044	0	12000								1
5	1	1045	0	20000								1
5	1	1046	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1047	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1048	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1049	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1050	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1051	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1052	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1053	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1054	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1055	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1056	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1057	0	12000								1
5	1	1058	0	20000								1
5	1	1059	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1060	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1061	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1062	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1063	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1064	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1065	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1066	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1067	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1068	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1069	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1070	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1075	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1076	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1077	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1078	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1079	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1080	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1081	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1082	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1083	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1084	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1085	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1086	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1087	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1088	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1089	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1090	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1091	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1092	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1093	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1094	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1095	0	12000								1
5	1	1096	0	20000								1
5	1	1097	0	28000								1
5	1	1098	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1099	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1100	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1101	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1102	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1103	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1104	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1105	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1106	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1107	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1108	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1109	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1110	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1111	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1112	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1113	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1114	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1115	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1116	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1117	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1118	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1119	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1120	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1121	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1122	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1123	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1124	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1125	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1126	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1127	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1128	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1129	0	38000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1130	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1131	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1132	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1133	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1134	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1135	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1136	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1137	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1138	0	28000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1139	0	12000								1
5	1	1140	0	20000								1
5	1	1141	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1142	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1143	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1144	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1145	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1146	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1147	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1148	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1149	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1150	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1151	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1152	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1153	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1154	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1155	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1156	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1157	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1158	0	10000	1377673200	1381388400	100	1377673200	1381388400			1
5	1	1159	0	20000	1377673200	1381388400	100	1377673200	1381388400			1
