ClassID	SubClassID	ID	ClassName	SubClassName	Title	Content	Link
15	36	2			蹑云逐月学习	<text>text="　　1-3重蹑云逐月可在技能面板通过修为提升，第四重蹑云逐月需要完成少林副本任务：【探查灵霄峡】获得。\\\n\\\n任务具体位置如下：\\\n" font=162</text><image>path="ui\Image\Helper\少林蹑云.tga" frame=0 w=600 h=460</image>	
15	37	0		头顶增减益效果		<text>text="　　战斗状态精简显示模式中，侠士可更加直观的在战斗画面中观察到目标与自身的重要战斗增益减益状态，以便更好的识别重要战斗信息做出判断。\\\n　　侠士可通过界面右侧的扳手小工具界面开启或者关闭战斗状态精简显示功能。" font=162</text>	
15	37	1			增益状态	<text>text="　　主要的增益状态如下：\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\爆发.tga" frame=0</image><text>text="：爆发状态，例如紫气东来，繁音急节，疾如风，擒龙诀等招式效果。\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\免控.tga" frame=0</image><text>text="：免控状态，例如生太极，星楼月影，啸日等招式效果。\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\免伤.tga" frame=0</image><text>text="：减伤\闪避状态（减伤20%以上），例如春泥护花，天地低昂，守如山等招式效果。" font=162</text>	
15	37	2			减益状态	<text>text="　　减益被控制效果中，如同时存在晕眩、定身或锁足效果，则显示时按照晕眩>定身>锁足的排序优先级进行覆盖显示。\\\n\\\n　　具体的减益效果如下：\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\击倒.tga" frame=0</image><text>text="：倒地状态，包含破坚阵，踏宴扬旗，摩诃无量等等招式效果。\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\沉默.tga" frame=0</image><text>text="：封招状态，包含八卦洞玄，怖畏暗刑，剑破虚空等招式效果。\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\眩晕.tga" frame=0</image><text>text="：晕眩状态，包含大狮子吼，雷霆震怒，鹤归孤山等招式效果。\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\定身.tga" frame=0</image><text>text="：定身状态，包含大道无术，七星拱瑞，芙蓉并蒂等招式效果。\\\n\\\n" font=162</text><image>path="ui\Image\JX3Library\定足.tga" frame=0</image><text>text="：锁足状态，包含五方行尽，玉泉鱼跃等招式效果。" font=162</text>	
17	0	0	交通地图			<text>text="　　不同的地方对应有各自的地图，通过地图您可以方便地查看所处的位置和具体想去地方的所在。\\\n　　地图分为右上角的小地图和中地图。\\\n　　通过小地图，可以方便的知道自身周围的地理位置和自身朝向。\\\n　　中地图可显示您所在地方的整个地理样貌和道路交通，还可方便的查询所在地图的车夫、信使、仓库管理员、各种技艺训练的所在位置。\\\n" font=162</text><text>text="　　按M键可以打开中地图。" font=100</text><text>text="\\\n" font=162</text>	
17	1	0		小地图帮助		<text>text="　　在游戏界面的右上角，可以看到一圆形的小地图，在其周围还散落着各种有用的指引按钮，您可方便的通过点击这些按钮来打开相关的界面从而获得各方面的信息。" font=162</text>	
17	1	2			幻境云图	<text>text="　　小地图右上角的幻境云图，点击可以打开拟摄影系统，给自己的角色和身边的风景截个图吧。" font=162</text>	
17	1	3			江湖指南	<text>text="　　点击小地图上方“江湖指南”图标，可打开江湖指南界面，您可从中获得许多游戏相关的基本信息，例如成长指南、剑三知道、FAQ等，能够让您更加了解剑三这个世界。" font=162</text>	
17	1	4			客服中心	<text>text="　　点击小地图右方盾牌样图标，可以打开客服中心。这里为你提供游戏安全相关服务，还可以通过这个联系我们的服务人员、反馈BUG、举报不良信息等。" font=162</text>	
17	1	5			打开地图	<text>text="　　点击小地图右侧卷轴样图标，或按M键，可以打开中地图。" font=162</text>	
17	1	6			战争沙盘	<text>text="　　点击小地图右下角的“剑指地图”图样可打开战争沙盘，查看世界地图中阵营势力的分布。\\\n　　侠士加入阵营后，才可查看战争沙盘。" font=162</text>	
17	1	7			搜索矿石草药	<text>text="　　点击小地图右下角锄头样图标，可以追踪显示附近的矿石或者草药。\\\n　　或者点击" font=162</text><text>text="技艺（I）中的“神农”或“采金”" font=100</text><text>text="图标，开启小地图雷达，也可以搜索到附近的矿石草药。\\\n　　一次只能追踪一种，右键点击可以取消追踪。" font=162</text>	
17	1	8			进入商城	<text>text="　　点击小地图左上角的服装样图标，可以进入商城，为自己选购外装和物品。" font=162</text>	
17	1	9			信件提示	<text>text="　　如果侠士你有未读取的信件，在小地图圆框的左边会出现信封图标，提示你去信使处查收信件。" font=162</text>	
17	1	10			活动大全	<text>text="　　点击小地图左方的纸鸢形状的“活动大全”图标，可直观地看到您每天能参与的活动及相关奖励，例如休闲日常茶馆，秘境日常，阵营对抗日常等。\\\n　　“活动大全”是目前玩家们最常用的活动导航。\\\n" font=10</text>	
17	1	11			小地图相关提示	<text>text="　　当您收到新书信时，小地图左上角会显示“新书信提示”。\\\n　　当您进入战场时，小地图左边边框上会显示“战场”相关按钮。点开可查看相关情况。" font=162</text>	
17	1	12			小地图相关操作	<text>text="　　点击画面右上角的箭头可以选择打开、关闭小地图。\\\n　　小地图顶端显示当前所在场景区域名称，例如：洛阳城。\\\n　　组队后，左键点击小地图某处会有“黄色动态波纹”显示，方便您召集附近的队友。" font=162</text>	
17	2	0		中地图帮助		<text>text="　　按M键或通过小地图按键可打开中地图进行查看。\\\n　　通过中地图您可方便的查看所在场景的地理样貌和交通道路，还可方便的查询部分NPC所在位置和各区域的方位。" font=162</text>	
17	2	1			中地图相关操作	<text>text="　　按M键或点击小地图左下角的地图图标都会打开角色当前所在中地图。\\\n　　鼠标左键点住中地图中右边的不透明度滚动条进行滑动，可改变中地图的透明度，调整到自己喜欢的程度。\\\n　　您还可以点击“进入世界地图”按钮查看世界地图中其他所到过的地图和秘境。" font=162</text>	
17	2	2			中地图搜索功能	<text>text="　　中地图右面列表列出了当前场景的所有功能NPC名称，您可以点击选择追踪该场景某NPC位置，NPC会以绿色圆点的方式显示。\\\n　　还可以通过在列表上方的搜索框来查找，支持关键字模糊查询。" font=162</text>	
17	2	3			中地图标记功能	<text>text="　　右键点击地图某处来建立标记点，这样可以很方便地记录下特殊NPC位置或矿点草药点等。\\\n　　当您选择将这个标记点共享给队友时，队友也能在大地图上看到这个标记点。" font=162</text>	
17	2	4			中地图任务指引	<text>text="　　打开中地图，您可以在地图下方找到" font=162</text><text>text="“显示任务标记”的勾选" font=227</text><text>text="项，勾选后可在小地图及中地图中显示任务NPC的位置，默认为勾选状态。" font=162</text>	
17	3	0		交通驿站		<text>text="　　每张地图中都有车夫，到达一个新的地方时，与驿站的车夫对话可前往地图中其他驿站或其他地图。" font=162</text>	
17	3	2			开启新的驿站	<text>text="　　每到一处新的地图时会自动开启对应的驿站；每张地图都有多个地图内交通点，方便在地图内快速移动。" font=162</text>	
17	3	3			乘车或乘船	<text>text="　　找到车夫或船夫并对话，选择‘我想去本地的其他区域’或‘我想去其他地区’后再选择目的地便可前往当前地图内的其他区域或前往其他地图。\\\n　　选择所去的地方需开启过驿站点，才可被成功选择前往。" font=162</text>	
17	3	4			交通小窍门	<text>text="　　1.如果您已加入门派，可寻找自身门派的接引人回到门派，其他门派的接引人不会将您传送到其他的门派。\\\n　　2.如果您有拜师或收徒，也可借助师父或是徒弟之手传送（召请）到师父或是徒弟的身边。\\\n　　3.经脉系统之中暗藏乾坤，打通特殊穴位后甚至可能习得瞬行千里之功。施展招式“神行千里”可方便地将您传送至其他地方。\\\n　　4.可以在" font=162</text><text>text="帮会领地宝物商人" font=186 link="NPCGuide/1049"</text><text>text="处购买传送道具，例如：除滞散、聚义令、义金兰等。\\\n　　\\\n" font=162</text>	
17	4	0		地图小窍门		<text>text="　　小地图及大地图中的黄色小箭头表示您自己的朝向。\\\n　　组队后，所有队员都会以蓝色圆点显示。\\\n　　向守卫问路或按M键打开大地图后追踪的NPC位置会以绿色圆点显示。\\\n　　接任务NPC位置会以“黄色卷轴”表示，而交任务NPC位置会以“黄色打开状卷轴”表示。" font=162</text>	
18	0	0	帮会系统			<text>text="　　江湖之中，若能寻得一个帮会庇身，不仅可以认识更多志同道合之士，与帮会同僚一起策马江湖，还可以享受各种帮会福利，使成长之路顺风顺水。\\\n" font=162</text><text>text="　　按K键可以打开帮会界面。" font=100</text>	
18	1	0		加入与创建帮会		<text>text="　　10级可以加入帮会，按快捷键K可以打开帮会界面，查看并加入帮会。\\\n　　30级可以在各大主城帮会接引人处花费30金创建帮会。\\\n" font=162</text>	
18	2	0		帮会功能		<text>text="　　积极参与日常任务和帮会任务可以获得帮会资金。\\\n　　帮会资金可以用来点天工树，为帮内成员带来各种福利。\\\n　　帮会内还可开启各种帮会活动，在寻找乐趣的同时获得大量奖励。" font=162</text>	
18	2	1			天工树	<text>text="　　通过消耗帮会资金（通过任务或捐赠等方式获取）升级天工树可以为帮会开通各种特殊功能。\\\n　　天工树分为主干和涅槃两系，随帮会等级的提高，可开通的功能相应增多。\\\n" font=162</text><text>text="　　主干功能" font=157</text><text>text="为常驻功能，如额外的帮会仓库（初始有一页帮会仓库，96格/页）、帮会商人、武林秘境掉落预测等。\\\n" font=162</text><text>text="　　涅槃功能" font=157</text><text>text="每周一七点重置，周一到周三可进行配置，如减少成员神行CD、降低装备修理消耗、提高帮会活动收益等。\\\n　　帮主和帮内有管理权限的人员可以" font=162</text><text>text="在帮会领地中找到" font=227</text><text>text="高九问" font=186 link="NPCGuide/1076"</text><text>text="，配置天工树。" font=162</text>	
18	2	2			帮会活动	<text>text="　　加入帮会后可以参加帮会独有的帮会活动，打开‘帮会（K键）--活动’界面查看更多详细信息。" font=162</text>	
19	0	0	武林秘境			<text>text="　　武林秘境是获取PVE装备的重要途径。\\\n　　秘境中有丰富的奖励，相应的，探索秘境也将处处存在凶险，侠士请组队前往挑战。\\\n" font=162</text><text>text="　　按Shift+B可以查看秘境大全。" font=100</text>	
19	1	0		秘境种类		<text>text="　　秘境分为小队秘境和团队秘境两种。\\\n　　小队秘境分为普通、英雄和挑战三种难度。\\\n　　团队秘籍分为10人普通、25人普通、试炼秘境、10人英雄、25人英雄、10人挑战、25人挑战七种难度。\\\n　　秘境难度越高获得的装备越好。\\\n\\\n　　世外蓬莱版本起，所有不满100级的5人英雄本、10人普通本难度提升到100级难度。\\\n　　其中掉落的装备品质也相应提升至100级，另外还可以获得额外的侠行点等数值奖励。" font=162</text>	
19	2	0		秘境限制		<text>text="　　通过游戏右下角的宝塔样图标中的秘境大全或按Shift+B可查看各个秘境的详细信息。\\\n　　不同的秘境有不同的等级限制、次数限制和人数限制。\\\n　　打过一次秘境后，秘境中的怪物和头领会死亡，若再次进入，并不能重新挑战并获得奖励。\\\n　　可以在秘境界面中通过消耗精力重置秘境，重置后可以重新挑战并获得奖励。\\\n　　部分秘境无法重置，每周五系统自动重置。" font=162</text>	
19	3	0		秘境奖励		<text>text="奖励类型：" font=157</text><text>text="\\\n　　击败武林秘境中的BOSS，可以获得武器装备、稀有材料、秘籍、各种声望、挂件等等物品。\\\n　　未满级玩家在秘境中通过打怪还能获得阅历和金钱。\\\n　　以某些姿势通关秘境还可以完成隐元秘鉴中的成就。\\\n\\\n" font=162</text><text>text="秘境装备掉落规则：" font=157</text><text>text="\\\n　　1、狼牙堡·辉天堑及其之后的10人、25人秘境掉落规则：\\\n　　（1）当前赛季满级团本中装备掉落规则如下：\\\n　　  ·团员个人进度数量：≥24；25人本：装备数量6件。\\\n　　  ·团员个人进度数量：21-23；25人本：装备数量5-6件。\\\n　　  ·团员个人进度数量：16-20；25人本：装备数量4-5件。\\\n　　  ·团员个人进度数量：11-15；25人本：装备数量3-4件；\\\n　　  ·团员个人进度数量：9-10；25人本：装备数量2-3件；10人本：装备数量2件。\\\n　　  ·团员个人进度数量：6-8；25人本：装备数量2-3件；10人本：装备数量1-2件。\\\n　　  ·团员个人进度数量：1-5；25人本：装备数量1-2件；10人本：装备数量0-1件。\\\n　　（2）当前赛季满级团本中特殊掉落规则如下：\\\n　　  ·西津渡及其之后：所有情况都有特殊掉落，特殊掉落概率与团员个人进度数量有关。\\\n　　  ·狼牙堡·辉天堑及其之后，西津渡之前：\\\n　　  　　  ①团员个人进度数量：9-10；10人本：有概率特殊掉落。\\\n　　  　　  ②团员个人进度数量：6-8；10人本：有概率特殊掉落。\\\n　　  　　  ③团员个人进度数量：1-5；10人本：无特殊掉落。\\\n　　（3）过期团本中规则为：人数与掉落无关系，单刷也可掉落所有物品。（幻境首领掉落除外）\\\n　　2、其他秘境：掉落与团队人数无关。\\\n" font=162</text>	
20	0	0	两大阵营			<text>text="　　通过加入阵营参加丰富的PVP玩法。" font=162</text>	
20	1	0		加入阵营		<text>text="　　等级达到67级，通过与浩气盟的" font=162</text><text>text="谢渊" font=186 link="NPCGuide/1042"</text><text>text="对话或与恶人谷的" font=162</text><text>text="王遗风" font=186 link="NPCGuide/1043"</text><text>text="对话加入浩气盟或恶人谷。（PVP战斗激烈凶险，建议满级后再加入阵营）" font=162</text>	
20	2	0		关闭/开启阵营		<text>text="　　如果侠士开启了阵营模式，可以和对立阵营的侠士互相攻击。\\\n　　点击左上角人物头像下方小三角，在出现的列表中可以选择开启或关闭阵营。\\\n　　战争地图会自动开启阵营模式。\\\n　　在非战争地图，脱离战斗五分钟后可以关闭阵营模式。" font=162</text>	
20	3	0		转换阵营		<text>text="　　目前江湖中只能从强势阵营转到弱势阵营。如果侠士身处强势阵营且想要转换自己的阵营，有以下几种方法可以改变自己的阵营：\\\n　　1.每周一扬州帮会区的" font=162</text><text>text="玄字陆捌（阵营大使）" font=186 link="NPCGuide/101"</text><text>text="会为弱势阵营发布招募令，符合要求的对立阵营侠士可以响应招募，转换阵营。成功转换阵营的侠士将获得为期一个月的威名加成，同时个人完成阵营活动时，还将额外为所在的帮会带来帮会资金的加成。\\\n　　2.每周一开服后，帮会帮主可以找扬州帮会区的" font=162</text><text>text="玄字伍叁（帮会阵营主管）" font=186 link="NPCGuide/102"</text><text>text="申请帮会转阵营。每周对弱势阵营最多开放3个帮会转阵营窗口，最多可以提交8个转阵营帮会申请。系统会择优选择战阶高的帮会进行转阵营操作，侠士可跟随帮会一同转换阵营。" font=162</text>	
20	4	0		阵营活动		<text>text="　　通过游戏右上角的‘活动日历-活动列表-PVP活动’可以查看当日阵营活动的详细信息。\\\n　　打开人物角色信息（C），在下方切换阵营页面，再在上方选择阵营战，可以查看一周每天的阵营活动详细信息。\\\n　　阵营活动主要有以下几种：\\\n" font=162</text><text>text="　　阵营战场：" font=157</text><text>text="每日12:00-次日1:00可以参加。\\\n" font=162</text><text>text="　　据点贸易：" font=157</text><text>text="每日10:00-次日1:59可以参加。\\\n" font=162</text><text>text="　　据点争夺活动：" font=157</text><text>text="每周二至周四晚上20:00-22:00可以参加。\\\n" font=162</text><text>text="　　攻防大战：" font=157</text><text>text="每周六周日可以参加，分13:00-15:00和19:00-21:00两场，周六在浩气盟，周日在恶人谷。\\\n" font=162</text><text>text="　　前置任务：" font=157</text><text>text="每周六周日12:00-次日7:00可以参加，周六在南屏山，周日在昆仑。\\\n" font=162</text><text>text="阵营出征仪式：" font=157</text><text>text="每周一19:00-22:00可以参加，分别在浩气盟和恶人谷同时进行出征仪式。\\\n" font=162</text>	
20	5	0		威名战阶		<text>text="　　威名是购买PVP装备的主要货币；战阶则是购买高级PVP装备的必要条件。\\\n　　通过参加阵营活动或击伤敌对阵营玩家可以获得威名和战阶积分。\\\n　　战阶积分用于提升战阶，每周一7:00系统会根据玩家上周所获得的战阶积分的多少根据各阵营内的排名决定战阶升级的程度。\\\n　　打开人物角色信息（C），在下方切换阵营界面，可以查看个人的威名和战阶，并领取上周战阶奖励。\\\n" font=162</text>	
21	0	0	货币相关			<text>text="　　介绍目前除了金币外的其他货币类型的相关来源和消耗途径。" font=162</text>	
21	2	0		侠行点		<text>text="侠行点消耗的主要途径：" font=157</text><text>text="\\\n　　侠士可以在各门派中找到“套装物资商”，用侠行点购买门派套装商店中的装备和物品。\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/1059"</text><text>text="、" font=162</text><text>text="洛阳" font=186 link="NPCGuide/1060"</text><text>text="、" font=162</text><text>text="扬州" font=186 link="NPCGuide/1050"</text><text>text="、" font=162</text><text>text="成都" font=186 link="NPCGuide/1061"</text><text>text="四大主城的帮会区找到侠行点商人“玄字叁玖”，用侠行点购买门派套装和高级装备。\\\n\\\n" font=162</text><text>text="获取侠行点的主要途径：\\\n" font=157</text><text>text="　　武林通鉴·团队秘境\\\n　　武林通鉴·秘境\\\n　　武林通鉴·公共任务\\\n　　秘境日常\\\n　　行侠任务\\\n　　江湖茶馆\\\n　　世界首领\\\n" font=227</text><text>text="查看今日可做活动（按侠行点排序）" font=31 link="ActivityListAward/justice"</text><text>text="\\\n" font=100</text><text>text="\\\n　　1.通过各途径获得侠行点的周上限为：9000点。\\\n　　2.侠士可储存的侠行点总上限为70000\\\n\\\n\\\n\\\n" font=162</text>	
21	3	0		威名点		<text>text="威名点消耗的主要途径：" font=157</text><text>text="\\\n　　侠士可以各自在" font=162</text><text>text="浩气盟落雁城" font=186 link="NPCGuide/1051"</text><text>text="和" font=162</text><text>text="恶人谷烈风集" font=186 link="NPCGuide/1052"</text><text>text="找到“阵营物资商”，用威名点购买阵营商店中的装备和物品。\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/1062"</text><text>text="、" font=162</text><text>text="洛阳" font=186 link="NPCGuide/1063"</text><text>text="、" font=162</text><text>text="扬州" font=186 link="NPCGuide/1053"</text><text>text="、" font=162</text><text>text="成都" font=186 link="NPCGuide/1064"</text><text>text="四大主城的战场区找到“浩气盟/恶人谷威名物资商”，用威名点购买阵营商店中的装备和物品。\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/1056"</text><text>text="、" font=162</text><text>text="洛阳" font=186 link="NPCGuide/1057"</text><text>text="、" font=162</text><text>text="扬州" font=186 link="NPCGuide/119"</text><text>text="、" font=162</text><text>text="成都" font=186 link="NPCGuide/1058"</text><text>text="四大主城中找到“五行石商人”，用威名点购买五行石。\\\n\\\n" font=162</text><text>text="威名点的主要获取途径：" font=157</text><text>text="\\\n　　据点贸易\\\n　　战！烂柯山\\\n　　阵营攻防战\\\n　　击杀阵营首领\\\n　　每天的阵营战场活动\\\n　　野外场景击杀对立阵营玩家\\\n　　周二、周四的逐鹿中原活动\\\n　　周一、周三的阴山商路活动\\\n　　周一的阵营出征仪式\\\n　　名剑大会\\\n" font=162</text><text>text="查看今日可做活动（按威名点排序）" font=31 link="ActivityListAward/prestige"</text><text>text="\\\n\\\n　　1.通过各途径获得威名点的周上限为：90000点。\\\n　　2.通过各途径可提升威名点周上限，每周最多提升：90000点。\\\n　　3.侠士可存储的威名点总上限为500000点。\\\n　　4.新赛季威名点会被重置。\\\n\\\n\\\n" font=162</text>	
21	4	0		威名点周上限		<text>text="威名点周上限的消耗途径：" font=157</text><text>text="\\\n　　侠士可以通过使用增加威名点的道具、参与获取威名点的玩法，将威名点周上限转化为威名点。\\\n\\\n" font=162</text><text>text="威名点周上限的主要获取途径：" font=157</text><text>text="\\\n　　每周战阶排名奖励\\\n　　名剑大会\\\n　　每天的阵营战场活动\\\n　　周二、周四的逐鹿中原活动\\\n　　阴山商路\\\n　　亲传师父奖励\\\n\\\n　　1.通过各途径可提升威名点周上限，每周最多提升：90000点。\\\n　　2.每周一会重置威名点周上限。\\\n\\\n\\\n" font=162</text>	
21	5	0		战阶积分		<text>text="战阶积分的主要用途：\\\n" font=157</text><text>text="　　侠士可以在" font=162</text><text>text="恶人谷" font=186 link="NPCGuide/1054"</text><text>text="和" font=162</text><text>text="浩气盟" font=186 link="NPCGuide/1055"</text><text>text="找到“战阶商”，根据当前所获得的战阶等级购买相应的装备。\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/1065"</text><text>text="、" font=162</text><text>text="洛阳" font=186 link="NPCGuide/1066"</text><text>text="、" font=162</text><text>text="扬州" font=186 link="NPCGuide/1067"</text><text>text="、" font=162</text><text>text="成都" font=186 link="NPCGuide/1068"</text><text>text="四大主城中的战场区找到“浩气盟/恶人谷战阶商”，根据当前所获得的战阶等级用威名点购买相应的装备。\\\n\\\n" font=162</text><text>text="战阶积分获取主要途径：" font=157</text><text>text="\\\n　　据点贸易\\\n　　观澜泽畔危机潜\\\n　　阵营攻防战\\\n　　击杀阵营首领\\\n　　每天的阵营战场活动\\\n　　野外场景击杀对立阵营玩家\\\n　　周二、周四的逐鹿中原活动\\\n　　周三、周五的狼牙首领活动\\\n　　周一的阵营出征仪式\\\n　　名剑大会\\\n" font=162</text><text>text="查看今日可做活动（按战阶积分排序）" font=31 link="ActivityListAward/titlepoint"</text><text>text="\\\n\\\n　　1.战阶积分可提升战阶等级，战阶等级在阵营战阶商店中作为购买战阶装备的前提条件。\\\n　　2.每周根据战阶积分排名决定当周在上周战阶基础上提升的幅度，每周一根据此排名更新战阶后清空上周战阶积分。\\\n\\\n\\\n" font=162</text>	
21	7	0		修为（九花玉露散）		<text>text="修为（九花玉露散）消耗的主要途径：" font=157</text><text>text="\\\n　　侠士可到帮会领地中的" font=162</text><text>text="帮会书童" font=186 link="NPCGuide/2374"</text><text>text="购买指定江湖书籍。\\\n　　侠士可打开武学界面（P）中的秘笈界面，直接用修为购买领悟需要的武功秘笈。\\\n\\\n" font=162</text><text>text="修为（九花玉露散）获取的主要途径：" font=157</text><text>text="\\\n" font=162</text><text>text="　　科举考试（包括省试和会试）\\\n　　江湖茶馆\\\n　　勤修不辍\\\n　　门派活动\\\n　　击伤帮会BOSS猪九戒\\\n　　套书兑换\\\n　　试炼之地\\\n　　传功\\\n	
21	8	0		飞沙令碎片		<text>text="飞沙令碎片的消耗途径：" font=157</text><text>text="\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/1040"</text><text>text="、" font=227</text><text>text="扬州" font=186 link="NPCGuide/1039"</text><text>text="、" font=227</text><text>text="成都" font=186 link="NPCGuide/1038"</text><text>text="、" font=162</text><text>text="侠客岛" font=186 link="NPCGuide/2058"</text><text>text="主城区找到孔媛<龙门绝境接引人>，用飞沙令碎片及金币购买装备及其他物资。\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/1085"</text><text>text="、" font=162</text><text>text="扬州" font=186 link="NPCGuide/1084"</text><text>text="、" font=162</text><text>text="成都" font=186 link="NPCGuide/1083"</text><text>text="、" font=162</text><text>text="侠客岛" font=186 link="NPCGuide/2088"</text><text>text="主城区找到曲小宝<李渡鬼域接引人>，用飞沙令碎片及金币购买装备及其他物资。\\\n　　侠士可以在" font=162</text><text>text="长安" font=186 link="NPCGuide/2051"</text><text>text="、" font=162</text><text>text="扬州" font=186 link="NPCGuide/2050"</text><text>text="、" font=162</text><text>text="成都" font=186 link="NPCGuide/2052"</text><text>text="、" font=162</text><text>text="侠客岛" font=186 link="NPCGuide/2059"</text><text>text="主城区找到尹修褉<列星虚境接引人>，用飞沙令碎片及金币购买装备及其他物资。" font=162</text><text>text="\\\n" font=227</text><text>text="\\\n" font=162</text><text>text="获取飞沙令碎片的途径：" font=157</text><text>text="\\\n　　个人匹配绝境战场\\\n　　组队（5人）匹配绝境战场\\\n　　个人匹配李渡鬼域\\\n　　组队（5人）匹配李渡鬼域\\\n　　个人匹配列星虚境\\\n　　组队（5人）匹配列星虚境\\\n\\\n　　1.仅输出内功可以进入绝境战场、列星虚境。\\\n　　2.飞沙令碎片获得有周上限，随个人评分等级变化。\\\n　　3.拥有飞沙令碎片的上限为10000。\\\n" font=162</text><text>text="查看个人绝境战场信息" font=31 link="DesertStormInfoPanel"</text><text>text="\\\n" font=162</text>	
21	9	0		本赛季师徒值		<text>text="本赛季师徒值的消耗途径：" font=157</text><text>text="\\\n　　侠士可以在扬州敬师堂前找到" font=162</text><text>text="纪天下" font=186 link="NPCGuide/2044"</text><text>text="，用本赛季师徒值及金币购买跟宠、挂件等物资。\\\n\\\n" font=162</text><text>text="获取本赛季师徒值的途径：" font=157</text><text>text="\\\n　　给徒弟传功\\\n　　协助徒弟完成可协助任务\\\n　　协助徒弟完成日常任务\\\n　　和徒弟共同击杀秘境首领或完成武林通鉴、大战秘境任务\\\n　　和徒弟共同参与逐鹿中原（分流地图不计）、阵营攻防战、阴山商路\\\n　　和徒弟一起获得战场、名剑大会的胜利，或绝境战场进入前十名\\\n　　和徒弟休闲活动时，徒弟触发生活技能、挖宝、野外钓鱼特殊事件\\\n\\\n　　1.仅师父可以获得师徒值。\\\n　　2.本赛季师徒值的每周获得上限为900（薪火互助活动期间翻倍为1800），拥有上限为7500。\\\n　　3.赛季末本赛季师徒值会被重置。\\\n　　4.与共战徒弟一起活动时获得双倍师徒值。\\\n" font=162</text>	
22	0	0	满级指引			<text>text="　　介绍目前满级后的一些追求途径及玩法。" font=162</text>	
22	1	0		PVP追求		<text>text="　　PVP玩法主要有" font=162</text><text>text="战场、名剑大会、攻防、据点争夺、龙门绝境、李渡鬼域" font=163</text><text>text="等。这些玩法都可让玩家获得PVP装备：\\\n\\\n" font=162</text><text>text="威名点装备：" font=157</text><text>text="参与名剑大会、阵营活动及阵营任务，可获得" font=162</text><text>text="威名点" font=157 link="Library/21/3/0"</text><text>text="和" font=162</text><text>text="战阶积分" font=157 link="Library/21/4/0"</text><text>text="。在阵营商人处使用威名可直接购买阵营装。玩家具备战阶时，可使用威名购买相应战阶的威名装。\\\n" font=162</text><text>text="龙门绝境/李渡鬼域装备：" font=157</text><text>text="参与龙门绝境/李渡鬼域可获得" font=162</text><text>text="飞沙令碎片" font=157 link="Library/21/7/0"</text><text>text="。在龙门绝境/李渡鬼域接引人处使用飞沙令碎片可购买龙门绝境装备。\\\n\\\n" font=162</text>	
22	2	0		PVE追求		<text>text="　　PVE玩法主要有" font=162</text><text>text="五人副本、10人副本、25人副本、试练之地" font=157</text><text>text="等，这些玩法都可让玩家获得PVE装备：\\\n\\\n" font=162</text><text>text="副本装备：" font=157</text><text>text="可通过击伤秘境boss，获得" font=162</text><text>text="装备或者装备牌子" font=163</text><text>text="。团队秘境中首领掉落的装备牌子可以到" font=162</text><text>text="各个门派NPC" font=163</text><text>text="处兑换对应的装备。当前适合秘境可点开小地图上方“江湖指南”，　在成长指南-武林秘境的界面查看。\\\n" font=162</text><text>text="声望装备：" font=157</text><text>text="完成当前版本新增地图（例如战乱·枫华谷、战乱·长安、战乱·洛阳、战乱·天策等）的声望任务，击伤相应声望的副本boss，均可获得对应" font=162</text><text>text="声望" font=163</text><text>text="。声望达到" font=162</text><text>text="亲密" font=163</text><text>text="以上就可以在" font=162</text><text>text="声望商" font=163</text><text>text="处购买声望装备。\\\n" font=162</text><text>text="侠行点装备：" font=157</text><text>text="完成每天大战日常，击伤各副本BOSS及一些休闲玩法，均可获得" font=162</text><text>text="侠行点" font=157 link="Library/21/2/0"</text><text>text="。在侠行点商人处使用侠行点可购买侠行点装备。\\\n" font=162</text><text>text="龙门绝境/李渡鬼域装备：" font=157</text><text>text="参与龙门绝境/李渡鬼域可获得" font=162</text><text>text="飞沙令碎片" font=157 link="Library/21/7/0"</text><text>text="。在龙门绝境/李渡鬼域接引人处使用飞沙令碎片可购买龙门绝境装备。\\\n\\\n" font=162</text>	
