TrackID	X	Y	Z
921	44779	24104	1065079
921	44673	24038	1065275
921	44579	23955	1065482
921	44506	23854	1065697
921	44469	23735	1065907
921	44468	23609	1066094
921	44489	23485	1066254
921	44523	23363	1066392
921	44562	23242	1066509
921	44617	23127	1066597
921	44683	23017	1066659
921	44755	22911	1066702
921	44828	22807	1066733
921	44899	22700	1066756
921	44967	22592	1066762
921	45036	22484	1066754
921	45108	22378	1066737
921	45185	22276	1066717
921	45270	22180	1066700
921	45363	22093	1066691
921	45464	22014	1066684
921	45571	21943	1066678
921	45681	21879	1066672
921	45794	21819	1066666
921	45910	21763	1066660
921	46029	21716	1066653
921	46151	21679	1066645
921	46274	21643	1066638
922	47176	37575	1063403
922	47324	37528	1063403
922	47434	37467	1063415
923	86165	52645	1092935
923	85851	53050	1092293
924	21993	55160	1050487
924	22876	54787	1051063
924	23595	54420	1052041
924	24337	53928	1053096
924	25140	53495	1054165
924	26126	52869	1054168
924	26804	51963	1054083
924	27314	51180	1054462
924	28000	50460	1054596
925	68930	30877	1075872
925	68860	31005	1075897
925	68791	31132	1075923
925	68721	31260	1075949
925	68651	31388	1075974
925	68581	31515	1076000
925	68512	31643	1076194
925	68442	31770	1076051
925	68372	31898	1076077
926	21074	55951	1050266
926	20985	55848	1050232
926	20748	55567	1050162
926	20596	55392	1050118
926	20475	55260	1050085
926	20374	55158	1050061
926	20177	54977	1050013
926	19784	54648	1049850
926	19285	54266	1049940
926	18696	53843	1050129
926	18288	53552	1049915
926	18032	53355	1049778
926	17719	53089	1050167
926	17299	52733	1051039
926	17053	52549	1050971
926	16853	52420	1051142
926	16676	52324	1051198
926	16510	52253	1051430
926	16348	52201	1051715
926	16105	52144	1051639
926	15782	52034	1051033
926	15492	51892	1050478
926	15223	51715	1049860
926	14967	51499	1049882
926	14721	51240	1050253
926	14488	50937	1050737
926	14290	50628	1050825
926	14146	50374	1050715
926	14046	50181	1050824
926	13944	49960	1050896
926	13851	49692	1050813
926	13780	49391	1050716
926	13735	49057	1050640
926	13721	48693	1050558
926	13743	48304	1050439
926	13806	47898	1050237
926	13911	47485	1050352
926	14012	47195	1050418
926	14367	46175	1050594
926	14557	45451	1051145
926	14663	44814	1052089
926	14698	44251	1052723
926	14672	43744	1052730
926	14599	43316	1052687
926	14525	43074	1052643
926	14412	42825	1052580
926	14245	42542	1052493
926	14003	42206	1052375
926	13609	41738	1052340
926	13300	41492	1052907
927	47701	51765	1085516
927	45506	56415	1115991
927	42779	61013	1144055
927	39236	65061	1164484
927	36667	67048	1171363
927	33285	69066	1175458
927	29182	70993	1176282
927	27210	71944	1175348
927	25663	72618	1173670
927	24656	72893	1171953
927	23913	72947	1170236
927	23313	72846	1168460
927	22784	72595	1166482
927	22580	72422	1165513
927	22428	72206	1164536
927	22314	71922	1163442
927	22242	71532	1162134
927	22232	70969	1160460
927	22339	69996	1157840
927	22461	69019	1155244
928	68302	31948	1076183
928	67615	32074	1076123
928	66843	32838	1075977
928	65783	34480	1075303
928	65131	34979	1074917
928	64330	35577	1074153
928	63787	36102	1073712
928	63581	36572	1073053
928	63753	37427	1070642
928	64395	38023	1067696
928	65333	39104	1062605
928	65369	39470	1061949
928	64185	40237	1061747
928	62464	40705	1061264
928	60748	40839	1061350
928	60116	41014	1061329
928	59639	41862	1061545
928	59540	42625	1061311
929	78900	49404	1076799
929	78873	49360	1076980
929	78840	49316	1077242
929	78808	49273	1077686
929	78775	49229	1078129
929	78743	49186	1078573
929	78710	49143	1079017
929	78678	49099	1079460
929	78613	49013	1080348
929	78548	48926	1081235
929	78483	48839	1082122
929	78418	48752	1083009
929	78353	48666	1083897
929	78228	48496	1084688
929	78103	48327	1085479
929	77853	47989	1087061
929	77603	47650	1088643
929	77353	47312	1090225
929	76853	46635	1093389
929	76354	45958	1096554
929	75684	45153	1100436
929	75014	44349	1104318
929	73675	42740	1112082
929	73220	41862	1115552
929	72766	40985	1119022
929	71793	40009	1121292
929	70821	39033	1123562
929	69904	38139	1126467
929	68988	37246	1129373
929	68431	36413	1130092
929	67874	35580	1130811
929	67233	34539	1130770
929	66592	33498	1130729
929	65823	32558	1128562
929	65055	31618	1126395
929	64286	30678	1124228
929	63518	29739	1122062
929	62827	28322	1106569
929	62769	27419	1099805
929	62711	26517	1093042
929	62683	25861	1087799
929	62655	25205	1082556
929	62262	24532	1078815
929	61870	23860	1075074
929	61434	23736	1073151
929	60999	23612	1071228
929	60563	23488	1069305
929	60128	23365	1067383
929	59676	23384	1065343
929	59450	23393	1064323
929	59224	23403	1063303
929	58644	23522	1060121
930	80697	33188	1061483
930	81099	33137	1065125
930	81597	32448	1069167
930	81320	31475	1070829
930	80171	30426	1072189
930	79001	29916	1073076
930	77909	29413	1074300
930	77012	29036	1076704
930	75182	28477	1080756
930	72167	27628	1086278
930	69032	26707	1087639
930	67460	26208	1089114
930	65417	25318	1090794
930	64181	24802	1090541
930	63395	24456	1091685
930	61923	23833	1086741
930	60199	23446	1075997
930	59574	23182	1068239
930	58952	23262	1063641
930	58669	23570	1060121
931	19552	27167	1086514
931	19582	26296	1088265
931	19581	25856	1089012
931	19068	24635	1090981
931	18892	23560	1092102
931	18476	22411	1092984
931	16584	20016	1093751
931	16181	18830	1094287
931	16057	17430	1094950
931	16276	16520	1095359
931	17101	15242	1096839
931	19871	14377	1099987
931	20083	12651	1101301
931	20766	12657	1101488
932	79049	76162	1111667
932	80424	77408	1111292
932	82272	78856	1110868
932	82984	79339	1109528
932	83781	79899	1107963
932	84568	80781	1104926
932	85313	81610	1102073
932	85824	83728	1095058
932	85648	85482	1089535
932	84673	86657	1082972
932	83760	87702	1081587
932	83003	88656	1081725
932	81531	90045	1082681
932	80841	90729	1083253
932	80097	91264	1084687
932	79486	91529	1086031
932	78686	91688	1088499
932	77761	91693	1092850
932	76892	91568	1097041
932	76348	91474	1099547
932	75547	91319	1102249
932	74730	91191	1103987
932	73427	91084	1106171
932	72510	91290	1107202
932	71908	91595	1107731
932	71457	91861	1107870
932	71125	92622	1107429
932	71345	93585	1106336
932	71910	94300	1105245
932	73060	94469	1101697
932	74017	94297	1097839
932	74774	93726	1093562
932	75387	92674	1089317
932	76250	91276	1083891
932	76838	90199	1080601
932	77269	89633	1079723
932	77701	89068	1078845
932	78703	88106	1078774
932	79273	87524	1079115
932	80575	86118	1081299
932	81287	85212	1083338
932	81697	84475	1085732
932	81907	83825	1088041
932	81865	82743	1092329
932	81523	81535	1097445
932	81352	80931	1100003
932	80908	79661	1104623
932	80695	79149	1106024
932	80269	78126	1108826
932	80016	77578	1109760
932	79763	77031	1110695
932	79510	76484	1111629
932	79257	75937	1112564
933	29246	49397	1055809
933	29476	48479	1056638
933	29551	47716	1056223
933	29894	46948	1055652
933	30628	46264	1055242
933	31230	45840	1055165
933	31772	45348	1055068
933	32174	44514	1054841
933	32743	43371	1054646
933	32941	42329	1054404
933	33397	41783	1053945
933	33784	41580	1053897
933	34296	41578	1054399
933	34953	41684	1054547
933	35270	41614	1054527
933	35508	41511	1054522
933	35774	41301	1053162
933	36193	40797	1050930
933	36552	40503	1050461
933	37566	40451	1049692
933	38049	40392	1049642
933	38662	40368	1049646
935	15929	9630	1085977
935	16244	9683	1085977
935	16528	9826	1085977
935	16565	10128	1086213
935	16564	10448	1086593
935	16562	10768	1086593
935	16561	11088	1086594
935	16559	11408	1086594
935	16558	11728	1086664
935	16556	12048	1086827
935	16555	12368	1086827
935	16553	12688	1086994
935	16552	13008	1086827
935	16550	13328	1086827
935	16549	13648	1086827
935	16548	13968	1086827
935	16546	14288	1086827
935	16545	14608	1086827
935	16543	14928	1086827
935	16542	15248	1086965
935	16540	15568	1086766
936	26267	20959	1086679
936	26249	21277	1086679
936	26130	21572	1086679
936	25902	21753	1086679
936	25583	21770	1086679
936	25264	21792	1086679
936	24945	21816	1086679
936	24625	21840	1086851
936	24306	21861	1086771
936	23987	21879	1086771
936	23667	21890	1086935
936	23347	21894	1086766
936	23027	21888	1086766
936	22707	21869	1086766
936	22389	21836	1086766
936	22074	21779	1086766
936	21766	21695	1086766
936	21464	21588	1086766
936	21171	21461	1086889
936	20902	21287	1086766
936	20634	21112	1086766
936	20366	20937	1086766
936	20099	20762	1086771
936	19831	20587	1086771
936	19563	20412	1086771
936	19295	20236	1086715
937	7540	22486	1086540
937	7525	22168	1086540
937	7610	21861	1086540
937	7764	21581	1086540
937	8080	21583	1086540
937	8400	21602	1086750
937	8719	21625	1086612
937	9038	21647	1086612
937	9358	21667	1086746
937	9677	21681	1086613
937	9997	21688	1086613
937	10317	21686	1086613
937	10637	21671	1086613
937	10955	21641	1086613
937	11271	21589	1086613
937	11575	21489	1086613
937	11864	21353	1086613
937	12146	21202	1086613
937	12424	21043	1086613
937	12702	20884	1086613
937	12980	20726	1086614
937	13257	20567	1086614
937	13535	20408	1086614
937	13813	20249	1086664
938	16638	16177	1086929
938	16862	16392	1087498
938	17123	16557	1088169
938	17396	16704	1088820
938	17667	16859	1089358
938	17919	17052	1089659
938	18115	17303	1089565
938	18272	17576	1089151
938	18399	17859	1088509
938	18489	18147	1087669
938	18532	18437	1086655
938	18514	18721	1085496
938	18433	18988	1084245
938	18312	19235	1082949
938	18158	19463	1081632
938	17978	19669	1080307
938	17774	19851	1078545
938	17547	20007	1077052
938	17297	20128	1075520
938	17025	20205	1073939
939	18745	19930	1086802
939	18437	19982	1087067
939	18153	20106	1087461
939	17881	20256	1087911
939	17603	20398	1088222
939	17301	20496	1088342
939	16982	20509	1087992
939	16667	20479	1087625
939	16362	20416	1087053
939	16075	20315	1086280
939	15818	20170	1085303
939	15609	19977	1084133
939	15441	19761	1082817
939	15306	19531	1081408
939	15205	19288	1079946
939	15143	19034	1078475
939	15124	18770	1077080
939	15150	18499	1075551
939	15224	18227	1074296
940	56103	37523	1038336
940	56093	37650	1038336
940	56166	37777	1038336
940	56265	37880	1038336
940	56365	37905	1038336
940	56601	37906	1038336
940	56836	37908	1038336
940	57072	37909	1038336
940	57307	37911	1038336
940	57543	37912	1038336
940	57778	37914	1038336
940	58014	37916	1038336
940	58249	37917	1038336
940	58485	37919	1038336
940	58720	37920	1038336
940	58956	37922	1038336
940	59191	37923	1038336
940	59427	37925	1038336
941	59898	37928	1038336
941	60183	37953	1038336
941	60554	37976	1038336
941	60740	37988	1038336
942	61096	38006	1038336
942	61267	38012	1038336
942	61438	38018	1038336
942	61609	38024	1038336
942	61947	38035	1038336
942	62369	38037	1038336
942	62747	38045	1038336
942	62955	38055	1038336
942	63163	38065	1038336
942	63380	38056	1038336
942	63596	38047	1038336
942	63736	38049	1038336
942	63875	38052	1038336
942	64131	38027	1038336
942	64396	38045	1038336
943	14309	19879	1086897
943	14350	19576	1087606
943	14322	19274	1088403
943	14292	18966	1089070
943	14325	18652	1089347
943	14445	18358	1089058
943	14584	18080	1088464
943	14742	17821	1087646
943	14923	17589	1086659
943	15132	17390	1085552
943	15372	17238	1084383
943	15642	17146	1083224
943	15920	17098	1081854
943	16200	17094	1080587
943	16478	17135	1079351
943	16753	17218	1078089
943	17021	17336	1076772
943	17283	17481	1075633
943	17538	17646	1074552
943	17789	17826	1073607
944	64254	38232	1038336
944	64059	38341	1038336
944	63905	38443	1038336
944	63731	38530	1038336
944	63562	38641	1038336
944	63299	38756	1038336
944	63041	38898	1038336
944	62808	38999	1038336
944	62619	39078	1038336
945	62126	39297	1038336
945	61804	39504	1038336
945	61592	39641	1038336
945	61378	39772	1038336
945	61163	39871	1038336
945	60965	40021	1038336
945	60698	40198	1038336
945	60460	40407	1038336
945	60176	40567	1038336
945	59905	40731	1038338
945	59612	40904	1038370
946	1029	898	1049123
946	1503	875	1049150
946	1802	860	1049355
946	2010	843	1049376
946	2428	821	1049340
946	2637	810	1049258
946	2845	799	1049148
946	3263	778	1048969
946	3472	767	1048959
946	3576	761	1048968
946	3681	756	1048996
946	4098	734	1049241
946	4307	724	1049393
946	4411	718	1049461
946	4516	713	1049530
946	4724	667	1049679
946	4933	621	1049829
946	5142	576	1049978
946	5351	530	1050127
946	5559	519	1050276
946	5891	494	1050057
946	6224	470	1049838
947	6488	497	1049716
947	6577	510	1049703
947	6666	522	1049689
947	6845	547	1049662
947	7024	572	1049635
947	7382	621	1049581
947	7561	646	1049554
947	7650	658	1049540
947	7739	671	1049527
947	8455	770	1049419
947	8812	819	1049365
947	8991	844	1049338
947	9170	869	1049311
947	9885	968	1049203
947	10601	1067	1049095
947	11316	1166	1048987
947	11674	1215	1048933
947	12032	1265	1048879
947	12278	1311	1048836
947	12478	1335	1048790
947	12643	1375	1048745
947	12793	1395	1048766
947	12912	1444	1048787
947	13035	1479	1048799
947	13160	1506	1048806
947	13286	1525	1048810
947	13414	1535	1048811
947	13542	1533	1048808
947	13668	1513	1048797
947	13791	1479	1048780
947	13912	1437	1048761
947	14034	1396	1048744
948	14332	1317	1048721
948	14456	1287	1048715
948	14582	1260	1048713
948	14707	1237	1048716
948	14855	1214	1048723
948	14985	1196	1048733
948	15112	1180	1048745
948	15239	1168	1048760
948	15367	1160	1048777
948	15495	1156	1048796
948	15664	1117	1048824
948	15791	1085	1048847
948	15919	1034	1048874
948	16046	962	1048907
948	16171	868	1048778
948	16292	825	1048785
948	16409	860	1048805
948	16523	874	1048826
948	16693	942	1048848
948	16860	1002	1048879
948	17006	1068	1048892
948	17247	1185	1048912
948	17447	1278	1048946
948	17537	1427	1049010
948	17527	1583	1049135
949	20227	944	1048737
949	20104	975	1048744
949	19981	1006	1048751
949	19858	1037	1048758
949	19735	1068	1048764
949	19612	1099	1048771
949	19489	1130	1048778
949	19367	1161	1048785
949	19234	1225	1048838
949	19101	1289	1048891
949	18968	1353	1048944
949	18835	1416	1048997
949	18702	1480	1049050
949	18569	1544	1049103
949	18436	1648	1049156
949	18339	1742	1049236
949	18147	1903	1049315
949	17945	1961	1049394
949	17708	1900	1049404
950	20484	939	1048679
950	20558	943	1048684
950	20688	943	1048684
950	20818	943	1048685
950	20948	943	1048685
950	21078	944	1048685
950	21208	944	1048686
950	21338	944	1048686
950	21467	944	1048686
950	21597	945	1048687
950	21727	945	1048687
950	21857	945	1048687
950	21987	945	1048688
950	22117	946	1048688
950	22247	946	1048689
950	22377	946	1048689
950	22506	946	1048689
950	22636	947	1048690
951	87868	8676	1055484
951	87018	9502	1057050
951	85836	10261	1058355
951	84791	10756	1058964
951	83817	11086	1059107
951	83095	11265	1058937
951	82158	11438	1058795
951	81727	11481	1058763
951	80565	11607	1058612
951	79483	11708	1058489
951	76582	11925	1058206
951	74921	12014	1058216
951	73262	12044	1058076
951	72053	12390	1057496
951	71213	12531	1056867
951	70367	12389	1056062
951	69290	12372	1055325
951	68612	12500	1055197
951	67771	12706	1055401
951	66672	13214	1055947
951	65697	13572	1056150
951	64865	13917	1056172
951	64115	14212	1056122
951	63035	15283	1056234
951	62684	15948	1056546
951	62270	17093	1057310
951	62093	17475	1057672
951	61763	18875	1059245
951	61686	19840	1060729
951	61759	20294	1061503
951	61955	20839	1062475
951	62156	21169	1063086
951	62387	21495	1063676
951	62679	21870	1064351
951	62923	22145	1064864
951	63225	22471	1065484
951	63468	22738	1065993
951	63781	23145	1066809
951	63924	23454	1067155
951	64058	23821	1067225
952	68315	32114	1076181
952	68565	32386	1076197
952	68811	32669	1076194
952	69087	32983	1076064
952	69300	33235	1075940
952	69471	33448	1075784
952	69584	33598	1075641
952	69692	33751	1075537
952	69833	33961	1075350
952	70060	34310	1075010
952	70196	34507	1074808
952	70356	34735	1074629
952	70473	34899	1074515
952	70562	35020	1074417
952	70641	35122	1074344
952	70722	35221	1074268
952	70980	35516	1074032
952	71270	35828	1073872
952	71596	36160	1073756
952	71991	36543	1073637
952	72190	36728	1073609
952	72402	36919	1073572
952	72609	37097	1073587
952	72812	37265	1073624
952	73000	37414	1073716
952	73170	37538	1073818
952	73406	37694	1073978
952	73753	37916	1074200
952	73958	38056	1074326
952	74115	38175	1074460
952	74280	38316	1074633
952	74412	38442	1074800
952	74594	38631	1075036
952	74775	38836	1075270
952	74956	39058	1075544
952	75136	39297	1075840
952	75312	39552	1076171
952	75417	39716	1076329
952	75488	39842	1076441
952	75564	39994	1076566
952	75669	40226	1076719
952	75808	40539	1077009
952	75887	40701	1077191
952	75959	40832	1077337
952	76025	40940	1077464
952	76094	41047	1077590
952	76168	41155	1077707
952	76249	41267	1077811
952	76335	41381	1077900
952	76424	41494	1077993
952	76513	41603	1078083
952	76600	41702	1078132
952	76709	41814	1078223
952	76878	41975	1078350
952	77084	42169	1078467
952	77200	42287	1078502
952	77290	42388	1078501
952	77370	42488	1078502
952	77442	42593	1078501
952	77504	42705	1078501
952	77556	42822	1078501
952	77602	42942	1078501
952	77660	43112	1078629
952	77703	43233	1078563
952	77751	43351	1078603
952	77803	43468	1078547
952	77893	43664	1078542
952	77946	43781	1078559
952	77996	43899	1078570
952	78041	44018	1078528
952	78084	44139	1078543
952	78202	44269	1078495
952	78330	44446	1078552
952	78377	44607	1078500
952	78415	44738	1078466
952	78476	44850	1078675
952	78531	44987	1078877
952	78580	45106	1079121
952	78621	45253	1079379
952	78657	45375	1079566
952	78696	45496	1079684
952	78735	45735	1079759
952	78768	45880	1079739
952	78767	45999	1079720
952	78793	46202	1079650
952	78819	46280	1079601
952	78829	46363	1079581
952	78835	46450	1079584
953	59993	25485	1078055
953	60120	25482	1077957
953	60247	25486	1077840
953	60373	25498	1077710
953	60499	25516	1077563
953	60624	25541	1077389
953	60747	25571	1077203
953	60869	25606	1077046
953	60990	25647	1076935
953	61109	25692	1076849
953	61226	25744	1076753
953	61339	25802	1076668
953	61449	25866	1076582
953	61554	25939	1076527
953	61649	26024	1076446
953	61738	26116	1076392
953	61842	26232	1076270
953	61929	26326	1076222
953	62020	26415	1076191
953	62118	26498	1076158
953	62218	26577	1076139
953	62334	26664	1076120
953	62513	26794	1076026
953	62660	26902	1075940
953	62770	26985	1075841
953	62912	27089	1075676
953	63148	27259	1075393
953	63312	27381	1075254
953	63431	27474	1075172
953	63530	27557	1075090
953	63625	27642	1075035
953	63715	27733	1075035
953	63801	27827	1075036
953	63891	27935	1075040
953	64038	28120	1075024
953	64173	28290	1075045
953	64263	28395	1075104
953	64350	28489	1075172
953	64441	28579	1075281
953	64534	28667	1075310
953	64630	28752	1075252
953	64727	28835	1075199
953	64826	28916	1075178
953	64927	28995	1075171
953	65029	29072	1075171
953	65134	29145	1075166
953	65242	29215	1075137
953	65391	29311	1075147
953	65498	29380	1075168
953	65614	29455	1075173
953	65821	29582	1075173
953	65964	29672	1075173
953	66071	29742	1075173
953	66176	29816	1075173
953	66277	29895	1075185
953	66408	30004	1075271
953	66547	30128	1075312
953	66699	30272	1075415
953	66876	30448	1075523
953	67095	30676	1075645
953	67209	30797	1075686
953	67310	30911	1075720
953	67437	31060	1075781
953	67744	31425	1075885
953	67830	31526	1075917
953	67974	31713	1075991
954	62894	24334	1080535
954	61072	24107	1079916
954	60597	24351	1079586
954	60282	24495	1078774
954	59992	24917	1078112
956	13961	34905	1085431
956	14294	34905	1084731
956	14708	34922	1084638
956	15293	34959	1085448
956	16250	34994	1087958
956	17219	34928	1090748
956	17948	34769	1092326
956	18563	34531	1092918
956	18975	34305	1092759
956	19076	34221	1092615
956	19156	34118	1092433
956	19242	33957	1092150
956	19336	33694	1091695
956	19447	33209	1090899
956	19588	32439	1089824
956	19684	32052	1089447
956	19768	31826	1089335
956	19846	31681	1089348
956	19924	31581	1089436
956	20020	31500	1089615
956	20137	31399	1089750
956	20279	31227	1089666
956	20472	30915	1089127
956	20768	30292	1087468
956	21305	29012	1083197
956	21639	28367	1080893
956	21856	28068	1079854
956	22018	27916	1079364
956	22149	27835	1079147
956	22505	27741	1078637
956	22900	27786	1077776
956	23438	28048	1076223
956	24372	28876	1072902
956	26105	30787	1066739
956	26879	31415	1064923
956	27357	31625	1064364
956	27726	31658	1064317
956	28055	31570	1064614
956	28154	31493	1064784
956	28249	31363	1064998
956	28410	31043	1065456
956	28746	30107	1066739
956	29132	28946	1068613
956	29288	28581	1069451
956	29373	28439	1069920
956	29455	28359	1070370
956	29556	28358	1070928
956	29647	28438	1071229
956	29736	28528	1071113
956	29821	28622	1070721
956	29945	28771	1069777
956	30140	29027	1067648
956	30463	29511	1062969
956	30732	29996	1058395
956	30836	30230	1056597
956	30882	30359	1055865
956	30913	30474	1055491
957	13961	34905	1085431
957	14294	34905	1084731
957	14708	34922	1084638
957	15293	34959	1085448
957	16250	34994	1087958
957	17219	34928	1090748
957	17948	34769	1092326
957	18563	34531	1092918
957	18975	34305	1092759
957	19076	34221	1092615
957	19156	34118	1092433
957	19242	33957	1092150
957	19336	33694	1091695
957	19447	33209	1090899
957	19588	32439	1089824
957	19684	32052	1089447
957	19768	31826	1089335
957	19846	31681	1089348
957	19924	31581	1089436
957	20020	31500	1089615
957	20137	31399	1089750
957	20279	31227	1089666
957	20472	30915	1089127
957	20768	30292	1087468
957	21305	29012	1083197
957	21639	28367	1080893
957	21856	28068	1079854
957	22018	27916	1079364
957	22149	27835	1079147
957	22505	27741	1078637
957	22900	27786	1077776
957	23438	28048	1076223
957	24372	28876	1072902
957	26105	30787	1066739
957	26879	31415	1064923
957	27357	31625	1064364
957	27726	31658	1064317
957	28055	31570	1064614
957	28154	31493	1064784
957	28249	31363	1064998
957	28410	31043	1065456
957	28746	30107	1066739
957	29132	28946	1068613
957	29288	28581	1069451
957	29373	28439	1069920
957	29455	28359	1070370
957	29556	28358	1070928
957	29647	28438	1071229
957	29736	28528	1071113
957	29821	28622	1070721
957	29945	28771	1069777
957	30140	29027	1067648
957	30463	29511	1062969
957	30732	29996	1058395
957	30836	30230	1056597
957	30882	30359	1055865
957	30913	30474	1055491
958	49379	64649	1063060
958	49344	64648	1063060
958	49126	64685	1063060
958	48908	64722	1063060
958	48690	64758	1063060
958	48472	64824	1063060
958	48337	64885	1063060
958	48220	64932	1063060
958	48075	65016	1063060
958	47949	65111	1063062
958	47797	65237	1063060
958	47597	65379	1063060
958	47378	65534	1063065
958	47180	65653	1063065
958	46960	65767	1063070
958	46833	65825	1063070
958	46632	65925	1063070
958	46522	65987	1063070
958	46381	66060	1063070
958	45640	66198	1063177
959	46211	61107	1063089
959	46211	60936	1063066
959	46216	60616	1063061
959	46216	60443	1063060
959	46212	60308	1063060
959	46203	60180	1063060
959	46190	60045	1063060
959	46169	59882	1063065
959	46124	59574	1063071
959	46093	59354	1063137
959	46074	59192	1063131
959	46036	58902	1063113
959	46002	58639	1063106
959	45986	58473	1063106
959	45976	58335	1063106
959	45973	58207	1063106
959	45975	58079	1063106
959	45985	57951	1063106
959	46001	57824	1063106
959	46022	57698	1063106
959	46061	57493	1063103
959	46089	57340	1063101
959	46108	57214	1063078
959	46125	57087	1063037
959	46143	56960	1062983
959	46159	56833	1062920
959	46172	56706	1062847
959	46178	56579	1062787
959	46175	56451	1062727
959	46164	56324	1062657
959	46148	56197	1062595
959	46115	55968	1062463
959	46099	55841	1062385
959	46088	55714	1062299
959	46085	55587	1062206
959	46090	55459	1062097
959	46100	55332	1061989
959	46119	55176	1061884
959	46142	55007	1061816
959	46159	54880	1061789
959	46175	54753	1061755
959	46187	54625	1061728
959	46193	54498	1061678
959	46245	53561	1061503
959	46338	52443	1061491
959	46421	51746	1061496
959	46476	51414	1061484
959	46511	51260	1061474
959	46551	51146	1061473
959	46607	51049	1061473
959	46658	50938	1061470
959	46703	50819	1061437
959	46742	50697	1061439
959	46777	50575	1061465
959	46831	50371	1061473
959	46876	50198	1061473
959	46911	50076	1061473
959	46949	49954	1061473
959	47081	49564	1061473
959	47166	49306	1061473
959	47222	49122	1061473
959	47266	48963	1061473
959	47300	48840	1061473
959	47343	48719	1061473
959	47385	48598	1061473
959	47414	48474	1061473
959	47413	48346	1061473
959	47364	48229	1061473
959	47268	48146	1061473
959	47153	48091	1061473
959	47032	48048	1061473
959	46910	48013	1061473
959	46784	47996	1061474
959	46658	47988	1061476
959	46533	47983	1061752
959	46408	47976	1062311
959	46285	47984	1062723
959	46162	47996	1063262
959	46039	47995	1063501
959	45919	47963	1063398
959	45820	47885	1063403
959	45750	47778	1063403
959	45704	47659	1063403
959	45673	47535	1063403
959	45654	47409	1063403
959	45675	47283	1063403
959	45653	47158	1063403
959	45609	47038	1063403
959	45551	46924	1063403
959	45481	46816	1063403
959	45401	46717	1063403
959	45310	46626	1063403
959	45209	46548	1063403
959	45100	46482	1063403
959	44983	46429	1063403
959	44861	46390	1063403
959	44735	46367	1063403
959	44608	46355	1063403
959	44480	46351	1063403
959	44288	46350	1063403
959	44160	46348	1063403
959	44032	46341	1063403
959	43517	46312	1063403
959	42716	46274	1063403
959	41439	46208	1063403
959	41311	46210	1063403
959	41184	46221	1063403
959	40993	46244	1063403
959	40866	46254	1063408
959	40738	46253	1063408
959	40612	46232	1063408
959	40494	46183	1063408
959	40399	46099	1063408
959	40340	45986	1063408
959	40305	45863	1063408
959	40280	45738	1063408
959	40266	45610	1063408
959	40267	45482	1063408
959	40276	45355	1063408
959	40290	45202	1063408
959	40299	45074	1063408
959	40301	44911	1063405
959	40303	44559	1063383
959	40301	44280	1063393
959	40298	44112	1063406
959	40294	43984	1063408
959	40285	43812	1063408
959	40278	43674	1063408
959	40273	43546	1063408
959	40273	43418	1063408
959	40277	43202	1063408
959	40294	42800	1063408
959	40307	42479	1063408
959	40310	42347	1063408
959	40310	41847	1063408
959	40305	41271	1063408
959	40306	41132	1063408
959	40316	40771	1063414
959	40329	40437	1063419
959	40331	40259	1063419
959	40329	40112	1063419
959	40316	39886	1063419
959	40282	39530	1063419
959	40192	38853	1063419
959	40127	38347	1063419
959	40105	38105	1063419
959	40088	37819	1063419
959	40073	37390	1063419
959	40062	37070	1063419
959	40051	36892	1063419
959	39973	35957	1063419
959	39880	35062	1063419
959	39846	34749	1063419
959	39809	34353	1063419
959	39803	34225	1063419
959	39803	34097	1063419
959	39812	33970	1063419
959	39831	33843	1063419
959	39864	33720	1063419
959	39914	33602	1063424
959	39994	33503	1063422
959	40095	33425	1063420
959	40208	33364	1063376
959	40327	33317	1063352
959	40449	33279	1063352
959	40573	33249	1063352
959	40700	33233	1063352
959	40828	33242	1063355
959	40953	33265	1063352
959	41080	33295	1063352
959	41206	33321	1063355
959	41333	33335	1063398
959	41461	33339	1063413
959	41593	33340	1063419
959	41768	33337	1063418
959	42069	33328	1063419
959	42227	33326	1063419
959	42559	33326	1063419
959	42762	33328	1063419
959	42922	33331	1063419
959	43068	33337	1063419
959	43239	33347	1063419
959	43464	33363	1063419
959	43860	33394	1063419
959	44079	33411	1063419
959	44384	33436	1063419
959	44543	33447	1063419
959	44769	33462	1063419
959	44938	33471	1063413
959	45081	33477	1063407
959	45241	33482	1063404
959	45455	33488	1063398
959	45641	33490	1063400
959	45804	33490	1063403
959	45941	33488	1063403
959	46069	33493	1063352
959	46197	33500	1063339
959	46323	33485	1063332
959	46438	33428	1063346
959	46539	33350	1063352
959	46627	33258	1063322
959	46703	33155	1063330
959	46765	33043	1063299
959	46811	32924	1063293
959	46824	32797	1063343
959	46814	32669	1063357
959	46803	32542	1063357
959	46804	32414	1063357
959	46806	32222	1063357
959	46808	32094	1063357
959	46809	31966	1063357
959	46811	31839	1063357
959	46810	31711	1063354
959	46810	31583	1063312
959	46813	31456	1063363
959	46820	31329	1062835
959	46829	31203	1062286
959	46839	31070	1061747
959	46853	30926	1061667
959	46868	30802	1061667
959	46887	30677	1061667
959	46911	30553	1061667
959	46941	30430	1061667
959	46983	30309	1061667
959	47035	30192	1061667
959	47090	30076	1061667
959	47144	29961	1061667
959	47191	29842	1061667
959	47229	29719	1061667
959	47260	29595	1061667
959	47288	29470	1061667
959	47328	29286	1061667
959	47357	29161	1061656
959	47389	29037	1061633
