ID	SubID	Name	CostThew	ProfessionID	RequirePlayerLevel	RequireLevel	ProfessionIDExt	RequireLevelExt	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	EquipmentType	Exp	PrepareFrame	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	CreateItemType	CreateItemIndex	CreateItemStackNum	CoolDownID	CostVigor
172	3	负心人		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
172	4	当时的心情		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
173	1	曾记得		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
173	2	贤妻的规条		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
173	3	爱子的下落		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
173	4	醒来之日		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
174	1	乌蒙贵的作品		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
174	2	蟒熊猿狼		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
174	3	标本之蛇与猿		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
174	4	标本之熊与狼		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
175	1	北霸枪		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
175	2	辽东火凤		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
175	3	琼楼玉宇		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
175	4	金风玉露		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
176	1	杂贺火忍·雾隐寅藏		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
176	2	杂贺冰忍·杂贺源五郎		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
176	3	杂贺阴忍·仓凛柿子		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
176	4	杂贺忍者		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
177	1	风魔家大公子·风魔空		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
177	2	风魔家总师范·风魔钢		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
177	3	风魔世家		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
177	4	雪麒剑		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
178	1	蛮将·苏贝德哈		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
178	2	蛮帅·里赤梅		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
178	3	虎族		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
178	4	藤蓝甲		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
179	1	骨面天君		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
179	2	鹰眼客		8	40	80	11	43	0		0	0		165	80	5	9772	4	5	9773	2	5	2872	2				5	8025	1		19
179	3	树敌万千		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
179	4	醉蝶林之战		8	40	80	11	43	0		0	0		165	80	5	9772	2	5	9773	4	5	2872	2				5	8025	1		19
180	1	把酒问月		8	20	20	11	20	0		0	0		30	80	5	2200	1	5	3842	1							5	8027	1		9
180	2	饮中八仙歌		8	20	20	11	20	0		0	0		30	80	5	2200	1	5	3842	1							5	8027	1		9
180	3	貂蝉拜月		8	20	20	11	20	0		0	0		30	80	5	2200	2	5	2872	1							5	7939	1		11
180	4	中秋燃灯		8	20	20	11	20	0		0	0		30	80	5	3574	1	5	2872	1							5	8025	1		13
181	1	唐门姐妹		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	2	庙会初遇		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	3	芳心暗许		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	4	任务遇险		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	5	难解心魔		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	6	求师学艺		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	7	你救了我		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
181	8	宽恕		8	20	20	11	20	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
182	1	纯阳玉颜画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	2	纯阳风骨画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	3	万花佳人画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	4	万花名士画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	5	天策英少画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	6	天策巾帼画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	7	藏剑公子画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
182	8	藏剑闺秀画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	1	五毒天姿画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	2	五毒朗俊画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	3	少林大师画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	4	七秀国色画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	5	纯阳含香画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	6	万花娇娘画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	7	天策女杰画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
183	8	藏剑千金画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	1	五毒幽兰画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	2	七秀娉婷画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	3	唐门影翳画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	4	唐门羽蓝画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	5	唐门宸光画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	6	明教刀客画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	7	明教魅影画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
184	8	明教红袖画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
185	1	创立明教		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	2	弘扬教义		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	3	中原立威		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	4	枫华谷之战		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	5	山河社稷图		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	6	光明寺之变		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	7	大举西迁		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
185	8	光与暗		8	15	15	11	15	0		0	0		25	80	5	3574	1	5	2872	1							5	8025	1		13
186	1	三生树		8	80	80	11	80	0		0	0		25	80	5	9772	4	5	9773	2							5	8025	1		13
186	2	葬沙		8	80	80	11	80	0		0	0		25	80	5	9772	4	5	9773	2							5	8025	1		13
186	3	不归之海		8	80	80	11	80	0		0	0		25	80	5	9772	2	5	9773	4							5	8025	1		13
186	4	神的馈赠		8	80	80	11	80	0		0	0		25	80	5	9772	2	5	9773	4							5	8025	1		13
187	1	论语一则·上篇		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		19
187	2	论语一则·下篇		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		19
187	3	孝经一则		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		19
187	4	老子三则		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		19
187	5	礼记一则·上篇		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		19
187	6	礼记一则·下篇		8	85	85	11	85	0		0	0		338	80	5	3574	2	5	2872	4							5	8025	1		19
187	7	诗经一则		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		19
187	8	尚书一则		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		19
188	1	周易一则·上篇		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		19
188	2	周易一则·中篇		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		19
188	3	周易一则·下篇		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		19
188	4	孙子兵法一则·上篇		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		19
188	5	孙子兵法一则·下篇		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		19
188	6	周髀一则·上篇		8	85	85	11	85	0		0	0		338	80	5	3574	2	5	2872	4							5	8025	1		19
188	7	周髀一则·下篇		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		19
189	1	潼关吏		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
189	2	新安吏		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
189	3	石壕吏		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
189	4	新婚别		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
189	5	垂老别		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
189	6	无家别		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
190	1	北上行		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
190	2	哥舒翰传		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
190	3	高适传·上篇		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
190	4	高适传·中篇		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
190	5	高适传·下篇		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
190	6	兵败遗表·上篇		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
190	7	兵败遗表·中篇		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
190	8	兵败遗表·下篇		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
191	1	忆旧书怀·上篇		8	85	85	11	85	0		0	0		338	80	5	3574	2	5	2872	4							5	8025	1		19
191	2	忆旧书怀·中篇		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		19
191	3	忆旧书怀·下篇		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		19
191	4	忆旧书怀·末篇		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		19
192	1	离经叛道		8	20	20	10	20	0		0	0		25	80	5	9772	2	5	9773	4							5	8025	1		13
192	2	只食半碗		8	20	20	10	20	0		0	0		25	80	5	2870	4	5	3843	2							5	8025	1		13
192	3	风火神龙		8	20	20	10	20	0		0	0		25	80	5	2870	2	5	3843	4							5	8025	1		13
192	4	金银魔手		8	20	20	10	20	0		0	0		25	80	5	3574	4	5	2872	2							5	8025	1		13
192	5	戏中酒仙		8	20	20	10	20	0		0	0		34	80	5	3574	2	5	2872	4							5	8025	1		13
192	6	吞云吐雾		8	20	20	10	20	0		0	0		25	80	5	1827	4	5	2871	2							5	8025	1		13
192	7	冷面无情		8	20	20	10	20	0		0	0		25	80	5	1827	2	5	2871	4							5	8025	1		13
192	8	青霜杨帆		8	20	20	10	20	0		0	0		25	80	5	9772	4	5	9773	2							5	8025	1		13
193	1	酒之礼法		8	20	20	10	20	0		0	0		25	80	5	9772	2	5	9773	4							5	8025	1		13
193	2	仪狄作酒		8	20	20	10	20	0		0	0		25	80	5	2870	4	5	3843	2							5	8025	1		13
193	3	酒圣杜康		8	20	20	10	20	0		0	0		25	80	5	2870	2	5	3843	4							5	8025	1		13
193	4	酒池肉林		8	20	20	10	20	0		0	0		25	80	5	3574	4	5	2872	2							5	8025	1		13
193	5	青梅煮酒		8	20	20	10	20	0		0	0		34	80	5	3574	2	5	2872	4							5	8025	1		13
193	6	饮酒成诗		8	20	20	10	20	0		0	0		25	80	5	1827	4	5	2871	2							5	8025	1		13
194	1	杨家有女初长成		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
194	2	一朝选在君王侧		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
194	3	三千宠爱在一身		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
194	4	姊妹兄弟皆列土		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
194	5	渔阳鼙鼓动地来		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
194	6	七月七日长生殿		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
194	7	婉转娥眉马前死		8	85	85	11	85	0		0	0		338	80	5	3574	2	5	2872	4							5	8025	1		20
194	8	此恨绵绵无绝期		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
195	1	禄山发迹		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
195	2	李杨误国		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
195	3	潼关失陷		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
195	4	明皇西逃		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
195	5	长安沦陷		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
196	1	纯阳紫虚子		8	85	85	11	85	0		0	0		338	80	5	3574	4	5	2872	2							5	8025	1		20
196	2	幽谷遗世花		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
196	3	白发今如此		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
197	1	丐帮逍遥画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
197	2	丐帮秋意画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
197	3	丐帮天香画像 		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
197	4	少林豆佛画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
197	5	丐帮酒童画像		8	80	80	11	80	0		0	0		25	80	5	11510	1										5	8025	1		13
197	6	七秀冠玉画像		8	80	80	11	80	0	0	0	0	-1	25	80	5	11510	1	0	0	0	0	0	0	0	0	0	5	8025	1	0	13
197	7	万花才子画像		8	80	80	11	80	0	0	0	0	-1	25	80	5	11510	1	0	0	0	0	0	0	0	0	0	5	8025	1	0	13
197	8	纯阳绝尘画像		8	80	80	11	80	0	0	0	0	-1	25	80	5	11510	1	0	0	0	0	0	0	0	0	0	5	8025	1	0	13
198	1	赵公长孙无忌		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
198	2	赵郡王李孝恭		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
198	3	莱公杜如晦		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
198	4	郑公魏征		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
198	5	梁公房玄龄		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
198	6	申公高士廉		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
198	7	鄂公尉迟敬德		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
198	8	卫公李靖		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
199	1	宋公萧瑀		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
199	2	褒公段志玄		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
199	3	夔公刘弘基		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
199	4	蒋公屈突通		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
199	5	郧公殷开山		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
199	6	谯公柴绍		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
199	7	邳公长孙顺德		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
199	8	郧公张亮		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
200	1	陈公侯君集		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
200	2	郯公张公谨		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
200	3	卢公程知节		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
200	4	永兴公虞世南		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
200	5	渝公刘政会		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
200	6	莒公唐俭		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
200	7	英公李世绩		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
200	8	胡公秦叔宝		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
201	1	饮马长城窟行		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
202	1	元日		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
202	2	执契静三边		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
202	3	重幸武功		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
202	4	赋秋日悬清光赐房玄龄		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
203	1	代悲白头翁		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
204	1	春秋繁露		8	85	85	11	85	0		0	0		250	80	5	3574	2	5	2872	4							5	8025	1		20
204	2	文心雕龙		8	85	85	11	85	0		0	0		250	80	5	3574	4	5	2872	2							5	8025	1		20
204	3	世说新语		8	85	85	11	85	0		0	0		250	80	5	1827	2	5	2871	4							5	8025	1		20
204	4	李卫公兵法		8	85	85	11	85	0		0	0		250	80	5	1827	4	5	2871	2							5	8025	1		20
204	5	论衡		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
204	6	博物志		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
205	1	大唐西域记上		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
205	2	大唐西域记下		8	85	85	11	85	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
205	3	长安古意		8	85	85	11	85	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
205	4	阳春歌		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
206	1	穆玄英武器篇		8	80	80	11	80	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
206	2	穆玄英剑谱篇·上部		8	80	80	11	80	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
206	3	穆玄英剑谱篇·下部		8	80	80	11	80	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
206	4	穆玄英坐骑篇		8	80	80	11	80	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
207	1	张桎辕武功篇		8	80	80	11	80	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
207	2	张桎辕兵法篇·一		8	80	80	11	80	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
207	3	张桎辕兵法篇·二		8	80	80	11	80	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
207	4	张桎辕武器篇		8	80	80	11	80	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
208	1	可人武功篇·一		8	80	80	11	80	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
208	2	可人武功篇·二		8	80	80	11	80	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
208	3	可人武器篇		8	80	80	11	80	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
208	4	可人菜谱篇		8	80	80	11	80	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
209	1	陶寒亭秘闻·一		8	80	80	11	80	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
209	2	陶寒亭秘闻·二		8	80	80	11	80	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
209	3	陶寒亭秘闻·三		8	80	80	11	80	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
209	4	陶寒亭武器篇		8	80	80	11	80	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
210	1	肖药儿秘闻篇		8	80	80	11	80	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
210	2	肖药儿武器篇·上		8	80	80	11	80	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
210	3	肖药儿武器篇·下		8	80	80	11	80	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
210	4	肖药儿坐骑篇		8	80	80	11	80	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
211	1	莫雨稻香村往事篇		8	80	80	11	80	0		0	0		250	80	5	9772	4	5	9773	2							5	8025	1		20
211	2	莫雨宝甲篇		8	80	80	11	80	0		0	0		250	80	5	9772	2	5	9773	4							5	8025	1		20
211	3	莫雨武器篇		8	80	80	11	80	0		0	0		250	80	5	2870	2	5	3843	4							5	8025	1		20
211	4	莫雨宠物篇		8	80	80	11	80	0		0	0		250	80	5	2870	4	5	3843	2							5	8025	1		20
212	1	有情世界		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	4	5	3574	5				5	8022	1		20
212	2	剑的心		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	4	5	3574	5				5	8022	1		20
212	3	阳宝哥小传		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4	5	3574	5				5	8022	1		20
212	4	鸦碎碎念		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4	5	3574	5				5	8022	1		20
212	5	珞山传		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	4	5	3574	5				5	8022	1		20
212	6	乐冬传		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4	5	3574	5				5	8022	1		20
212	7	香菜菜传		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4	5	3574	5				5	8022	1		20
212	8	星空随笔		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4	5	3574	5				5	8022	1		20
213	1	李家征天下		8	20	20	11	20	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
213	2	秦王破虎牢		8	20	20	11	20	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
213	3	百年洗礼		8	20	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
213	4	雁门雄关		8	20	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8025	1		20
213	5	雁门关之变		8	20	20	11	20	0		0	0		250	80	5	9772	4	5	9773	4							5	8025	1		20
213	6	血手凤凰燕忘情		8	20	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8025	1		20
213	7	九霄孤狼风夜北		8	20	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8025	1		20
213	8	笑面阎王宋森雪		8	20	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8025	1		20
214	1	烈马银枪薛直·上		8	25	20	11	20	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
214	2	烈马银枪薛直·下		8	25	20	11	20	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
214	3	红衣佛爷王不空·上		8	25	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
214	4	红衣佛爷王不空·下		8	25	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
214	5	百步流星申屠远·上		8	25	20	11	20	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
214	6	百步流星申屠远·下		8	25	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
214	7	潋艳刀燕忆眉·上		8	25	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
214	8	潋艳刀燕忆眉·下		8	25	20	11	20	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
215	1	龙城飞蛾		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
215	2	杏花酒韵·壹		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
215	3	杏花酒韵·贰		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
215	4	晋王祠·壹		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
215	5	大乱局		8	85	85	11	85	0		0	0		250	80	5	9772	4	5	9773	4							5	8028	1		20
215	6	武周遗祸		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
215	7	庙堂远江湖·壹		8	85	85	11	85	0		0	0		250	80	5	2870	4	5	3843	4							5	8028	1		20
