ID	SubID	Name	DoodadTemplateID	CostStamina	ProfessionID	RequireLevel	ToolItemType	ToolItemIndex	EquipmentType	PrepareFrame	PlayerExp	Exp	ExtendProfessionID1	ExtendExp1	ExtendProfessionID2	ExtendExp2	CreateItemTab	CreateItemIndex	CreateItemStackNum	BuffID	BuffLevel	Train	ScriptName	CostVigor
145	3	玉兔捣药			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
145	4	玉兔入月宫			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
145	5	月下独酌			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
145	6	秋宵月下有怀			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
145	7	望月怀远			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
145	8	八月十五夜月			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
146	1	拂林风情录			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
146	2	元旦春始记			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
146	3	团团的画像			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
146	4	隐元食鉴·盘龙饺			8	10							11										scripts/achievement/NewAchievementForClient.lua	
146	5	隐元食鉴·戏凤饺			8	10							11										scripts/achievement/NewAchievementForClient.lua	
146	6	冬至书·溯源			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
146	7	冬至书·民俗			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
146	8	冬至书·诗词			8	10							11						0				scripts/achievement/NewAchievementForClient.lua	
147	1	剪纸：龙腾			8	10							11						0					
147	2	剪纸：虎跃			8	10							11						0					
147	3	剪纸：凤舞			8	10							11						0					
147	4	剪纸：鹤立			8	10							11						0					
147	5	剪纸：鱼游			8	10							11						0					
147	6	剪纸：福			8	10							11						0					
147	7	剪纸：吉			8	10							11						0					
147	8	剪纸：囍			8	10							11						0					
148	1	节分端午自谁言·屈原			8	10							11						0					
148	2	节分端午自谁言·曹娥			8	10							11						0					
148	3	节分端午自谁言·伍子胥			8	10							11						0					
148	4	节分端午自谁言·恶日			8	10							11						0					
149	1	虎言乱语			8	10							11						0					
149	2	兔言乱语			8	10							11						0					
149	3	龙言乱语			8	10							11						0					
150	1	红尘学艺			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	2	废而后立			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	3	血眼情殇			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	4	复仇大计			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	5	屠城血魔			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	6	物极必反			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	7	血龙出渊			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
150	8	深仇难报			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	1	南屏山事件第一章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	2	南屏山事件第二章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	3	南屏山事件第三章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	4	南屏山事件第四章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	5	山河社稷图第一章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	6	山河社稷图第二章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	7	山河社稷图第三章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
151	8	山河社稷图第四章			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	1	潜龙勿用			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	2	囚龙之地			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	3	血龙旧部			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	4	兄妹情深			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	5	奸计得逞			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	6	冷血刺客			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	7	解龙之锁			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
152	8	飞龙在天			8	50							11						0				scripts/achievement/NewAchievementForClient.lua	
153	1	自题	2727		8	70					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
153	2	倒句	2728		8	70						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
153	3	醉题	2729		8	70						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
153	4	荷	2853		8	70						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
153	5	春	2730		8	70						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
153	6	秋	2731		8	70						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
153	7	夜	2732		8	70					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
153	8	念	2733		8	70						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
154	1	苗岭异事其一			8	15						20	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
154	2	苗岭异事其二			8	15						20	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
154	3	苗岭异事其三			8	15						20	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
154	4	苗岭异事其四			8	15						20	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
154	5	苗岭异事其五			8	15						20	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
154	6	苗岭异事其六			8	15						20	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
154	7	苗岭异事其七			8	15						20	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
154	8	苗岭异事其八			8	15						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
155	1	天策新星	2742		8	72						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
155	2	一战成名	2743		8	72						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
155	3	白身入天策	2744		8	72						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
155	4	力夺金牌	2745		8	72					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
155	5	浩气主人	2746		8	72						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
155	6	名满江湖	2747		8	72						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
155	7	武林盟主	2748		8	72						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
155	8	故人遗孤	2749		8	72						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
156	1	九天初鸣	2750		8	73					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
156	2	平天下	2751		8	73						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
156	3	帝王野望	2752		8	73						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
156	4	内乱新规	2753		8	73						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
156	5	信念	2754		8	73						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
156	6	剑之圣者	2755		8	73						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
156	7	鬼谋	2756		8	73						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
157	1	无机子创派	2757		8	74						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
157	2	大饥荒之年	2758		8	74						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
157	3	伪善本源	2759		8	74					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
157	4	刺龙子与星见术	2760		8	74						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
157	5	残酷门规	2761		8	74						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
157	6	千秋法师	2762		8	74						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
157	7	上代角木	2763		8	74						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
158	1	金蚕蛊	2764		8	75						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
158	2	泥鳅蛊	2765		8	75						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
158	3	云南金沙蛊	2766		8	75						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
158	4	四川彝蛊	2767		8	75						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
158	5	植物蛊	2768		8	75						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
158	6	针蛊	2769		8	75					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
159	1	太上五蛊丸	2770		8	75						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
159	2	太一追命丸	2771		8	75						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
159	3	治人得药杂蛊方	2772		8	75						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
159	4	犀角丸	2773		8	75						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
159	5	制蛊毒方	2774		8	75						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
160	1	龙女拜观音	2775		8	76						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
160	2	泸沽湖的传说	2776		8	76						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
160	3	洱海鱼鹰	2777		8	76						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
160	4	女神的故事	2778		8	76						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
160	5	火把节的传说	2779		8	76						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
160	6	泼水节	2780		8	76						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
161	1	四凶—饕餮	2781		8	76					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
161	2	四凶—梼杌	2782		8	76						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
161	3	四凶—穷奇	2783		8	76						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
161	4	四凶—混沌	2784		8	76						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
162	1	军队体制编制	2785		8	77					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
162	2	禁军	2786		8	77						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
162	3	团结兵	2787		8	77						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
162	4	唐后期的军队	2788		8	77						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
162	5	藩镇军	2789		8	77						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
163	1	共叔段起兵	2790		8	78						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
163	2	北地都督	2791		8	78						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
163	3	大理宫与天龙寺	2792		8	78						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
163	4	六脉神剑	2793		8	78						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
163	5	第一家	2794		8	78						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
163	6	家族的威胁	2795		8	78						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
163	7	两宫之争	2796		8	78						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
163	8	不牢固的战车	2797		8	78						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
164	1	红尘	2798		8	79						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
164	2	圆睿	2799		8	79					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
164	3	心结	2800		8	79						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
164	4	文小月·一	2801		8	79						650	11	10	8	500			0				scripts/achievement/NewAchievementForClient.lua	
164	5	文小月·二	2802		8	79						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
164	6	遗风公子	2803		8	79						650	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
164	7	月圆之变	2804		8	79						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
164	8	一怒倾城	2805		8	79					13800	650	11	10					0				scripts/achievement/NewAchievementForClient.lua	
165	1	英雄的族	2806		8	80						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
165	2	王与四勇士	2807		8	80						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
165	3	天上神	2808		8	80						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
165	4	神木	2809		8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
165	5	舞与猎	2810		8	80						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
165	6	花山节	2811		8	80						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
165	7	羊与鹿	2812		8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
165	8	虎与狼	2813		8	80						650	11	10					0			75	scripts/achievement/NewAchievementForClient.lua	
166	1	无心岭	2814		8	74						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
166	2	五圣教村落	2815		8	74						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
166	3	圣兽潭	2816		8	74						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
166	4	锭山瀑布	2817		8	74						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
166	5	大祭坛	2818		8	74						650	11	10	8	500							scripts/achievement/NewAchievementForClient.lua	
166	6	祝融神殿	2819		8	74						650	11	10					0			75	scripts/achievement/NewAchievementForClient.lua	
167	1	花俏书生			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
167	2	洱海王子			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
167	3	六诏之乱			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
167	4	牡丹与阿萨辛			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
168	1	六大恶魔			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
168	2	塔洛马蒂之鼻			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
168	3	蛇厨子			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
168	4	背叛的后果			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
169	1	背棺者			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
169	2	爱与责任			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
169	3	红尘相守			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
169	4	永远的伴			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
170	1	卫七少			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
170	2	千里相送			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
170	3	黄山盗书			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
170	4	神偷侠盗			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
171	1	绝代双骄			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
171	2	中土之行			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
171	3	阴阳论			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
171	4	多歧路			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
171	5	二元阿萨辛			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
172	1	少女旧事			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
172	2	两心知			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
172	3	负心人			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
172	4	当时的心情			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
173	1	曾记得			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
173	2	贤妻的规条			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
173	3	爱子的下落			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
173	4	醒来之日			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
174	1	乌蒙贵的作品			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
174	2	蟒熊猿狼			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
174	3	标本之蛇与猿			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
174	4	标本之熊与狼			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
175	1	北霸枪			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
175	2	辽东火凤			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
175	3	琼楼玉宇			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
175	4	金风玉露			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
176	1	杂贺火忍·雾隐寅藏			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
176	2	杂贺冰忍·杂贺源五郎			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
176	3	杂贺阴忍·仓凛柿子			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
176	4	杂贺忍者			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
177	1	风魔家大公子·风魔空			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
177	2	风魔家总师范·风魔钢			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
177	3	风魔世家			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
177	4	雪麒剑			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
178	1	蛮将·苏贝德哈			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
178	2	蛮帅·里赤梅			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
178	3	虎族			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
178	4	藤蓝甲			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
179	1	骨面天君			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
179	2	鹰眼客			8	80						650	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
179	3	树敌万千			8	80						650	11	10					0				scripts\skill\生活技能\书籍\体力回复6.lua	
179	4	醉蝶林之战			8	80						650	11	10					0			150	scripts/achievement/NewAchievementForClient.lua	
180	1	把酒问月			8	20						20	11	10					0				scripts/achievement/NewAchievementForClient.lua	
180	2	饮中八仙歌			8	20						20	11	10					0				scripts/achievement/NewAchievementForClient.lua	
180	3	貂蝉拜月			8	20						20	11	10					0				scripts/achievement/NewAchievementForClient.lua	
180	4	中秋燃灯			8	20						20	11	10					0				scripts/achievement/NewAchievementForClient.lua	
181	1	唐门姐妹			8	15						15	11	10					0					
181	2	庙会初遇			8	15						15	11	10					0					
181	3	芳心暗许			8	15						15	11	10					0					
181	4	任务遇险			8	15						15	11	10					0					
181	5	难解心魔			8	15						15	11	10					0					
181	6	求师学艺			8	15						15	11	10					0					
181	7	你救了我			8	15						15	11	10					0					
181	8	宽恕			8	15						15	11	10					0					
182	1	纯阳玉颜画像			8	15						15	11	10					0					
182	2	纯阳风骨画像			8	15						15	11	10					0					
182	3	万花佳人画像			8	15						15	11	10					0					
182	4	万花名士画像			8	15						15	11	10					0					
182	5	天策英少画像			8	15						15	11	10					0					
182	6	天策巾帼画像			8	15						15	11	10					0					
182	7	藏剑公子画像			8	15						15	11	10					0					
182	8	藏剑闺秀画像			8	15						15	11	10					0					
183	1	五毒天姿画像			8	15						15	11	10					0					
183	2	五毒朗俊画像			8	15						15	11	10					0					
183	3	少林大师画像			8	15						15	11	10					0					
183	4	七秀国色画像			8	15						15	11	10					0					
183	5	纯阳含香画像			8	15						15	11	10					0					
183	6	万花娇娘画像			8	15						15	11	10					0					
183	7	天策女杰画像			8	15						15	11	10					0					
183	8	藏剑千金画像			8	15						15	11	10					0					
184	1	五毒幽兰画像			8	15						15	11	10					0					
184	2	七秀娉婷画像			8	15						15	11	10					0					
184	3	唐门影翳画像			8	15						15	11	10					0					
184	4	唐门羽蓝画像			8	15						15	11	10					0					
184	5	唐门宸光画像			8	15						15	11	10					0					
184	6	明教刀客画像			8	15						15	11	10					0					
184	7	明教魅影画像			8	15						15	11	10					0					
184	8	明教红袖画像			8	15						15	11	10					0					
185	1	创立明教			8	15						15	11	10					0					
185	2	弘扬教义			8	15						15	11	10					0					
185	3	中原立威			8	15						15	11	10					0				scripts\skill\生活技能\书籍\阅读教学.lua	
185	4	枫华谷之战			8	15						15	11	10					0					
185	5	山河社稷图			8	15						15	11	10					0					
185	6	光明寺之变			8	15						15	11	10					0					
185	7	大举西迁			8	15						15	11	10					0					
185	8	光与暗			8	15						15	11	10					0					
186	1	三生树			8	15						15	11	10					0					
186	2	葬沙			8	15						15	11	10					0					
186	3	不归之海			8	15						15	11	10					0					
186	4	神的馈赠			8	15						15	11	10					0					
187	1	论语一则·上篇			8	82						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
187	2	论语一则·下篇			8	82						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
187	3	孝经一则			8	82					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
187	4	老子三则			8	82						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
187	5	礼记一则·上篇			8	82						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
187	6	礼记一则·下篇			8	82						1000	11	10									scripts/achievement/NewAchievementForClient.lua	
187	7	诗经一则			8	82						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
187	8	尚书一则			8	82						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
188	1	周易一则·上篇			8	84						1000	11	10					0	355	1		scripts\skill\生活技能\书籍\阅读教学.lua	
188	2	周易一则·中篇			8	84						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
188	3	周易一则·下篇			8	84					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
188	4	孙子兵法一则·上篇			8	84						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
188	5	孙子兵法一则·下篇			8	84						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
188	6	周髀一则·上篇			8	84						1000	11	10									scripts/achievement/NewAchievementForClient.lua	
188	7	周髀一则·下篇			8	84						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
189	1	潼关吏	4180		8	86						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
189	2	新安吏	4181		8	86						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
189	3	石壕吏	4182		8	86						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
189	4	新婚别	4183		8	86					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
189	5	垂老别	4184		8	86						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
189	6	无家别	4185		8	86						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
190	1	北上行			8	88						1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
190	2	哥舒翰传			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
190	3	高适传·上篇			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
190	4	高适传·中篇			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
190	5	高适传·下篇			8	88						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
190	6	兵败遗表·上篇			8	88					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
190	7	兵败遗表·中篇			8	88						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
190	8	兵败遗表·下篇			8	88						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
191	1	忆旧书怀·上篇			8	84						1000	11	10									scripts/achievement/NewAchievementForClient.lua	
191	2	忆旧书怀·中篇			8	84						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
191	3	忆旧书怀·下篇			8	84						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
191	4	忆旧书怀·末篇			8	84						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
192	1	离经叛道			8	15						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
192	2	只食半碗			8	15					10000	15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
192	3	风火神龙			8	15						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
192	4	金银魔手			8	15						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
192	5	戏中酒仙			8	15						15	11	10									scripts/achievement/NewAchievementForClient.lua	
192	6	吞云吐雾	4186		8	15						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
192	7	冷面无情			8	15						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
192	8	青霜杨帆	4187		8	15						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
193	1	酒之礼法			8	15						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
193	2	仪狄作酒			8	15					10000	15	11	10					0				scripts/achievement/NewAchievementForClient.lua	
193	3	酒圣杜康	4188		8	15						15	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
193	4	酒池肉林			8	15						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
193	5	青梅煮酒			8	15						15	11	10									scripts/achievement/NewAchievementForClient.lua	
193	6	饮酒成诗			8	15						15	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
194	1	杨家有女初长成			8	86						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
194	2	一朝选在君王侧			8	86						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
194	3	三千宠爱在一身			8	86						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
194	4	姊妹兄弟皆列土			8	86					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
194	5	渔阳鼙鼓动地来			8	86						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
194	6	七月七日长生殿			8	86						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
194	7	婉转娥眉马前死			8	86						1000	11	10									scripts/achievement/NewAchievementForClient.lua	
194	8	此恨绵绵无绝期			8	86						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
195	1	禄山发迹			8	90						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
195	2	李杨误国			8	90						1000	11	10					0			2000	scripts/achievement/NewAchievementForClient.lua	
195	3	潼关失陷			8	90					15000	1000	11	10					0				scripts/achievement/NewAchievementForClient.lua	
195	4	明皇西逃			8	90						1000	11	10					0	355	1		scripts/achievement/NewAchievementForClient.lua	
195	5	长安沦陷			8	90						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua	
196	1	纯阳紫虚子			8	90						1000	11	10										
196	2	幽谷遗世花			8	90						1000	11	10					0			2000		
196	3	白发今如此			8	90						1000	11	10					0			2000		
197	1	丐帮逍遥画像			8	15						15	11	10					0					
197	2	丐帮秋意画像			8	15						15	11	10					0					
197	3	丐帮天香画像 			8	15						15	11	10					0					
197	4	少林豆佛画像			8	15						15	11	10					0					
197	5	丐帮酒童画像			8	15						15	11	10					0					
197	6	七秀冠玉画像			8	15						15	11	10					0					
197	7	万花才子画像			8	15						15	11	10					0					
