ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID	CostVigor	ExpertiseRate
214	∞◊‹∆‘ˆπ«Ã¿	0	4	255	255			183	0	0	0	0	-1	90	80	20		5	19902	4	5	2209	5	5	3163	1																5	19419	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
215	∞≤»Ÿ¡¶æ¢Ã¿	0	4	255	255			183	0	0	0	0	-1	90	80	20		5	19901	4	5	3157	5	5	3163	1																5	19420	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
216	Â–“£πÃ‘™Ã¿	0	4	255	255			183	0	0	0	0	-1	90	80	20		5	19902	4	5	2207	5	5	3163	1																5	19421	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
217	æ˝◊”÷™…ÌÃ¿	0	4	255	255			183	0	0	0	0	-1	90	80	20		5	19900	4	5	2203	5	5	3163	1																5	19422	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
218	∫⁄…Ω∂Á	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19901	4	5	3156	5	5	3165	1																5	19423	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
219	∫Ï…Ω∂Á	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19901	4	5	3174	5	5	3165	1																5	19424	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
220	¬Èœ„»Ìπ«¥‡	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19900	4	5	2205	5	5	3165	1																5	19425	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
221	◊ﬂ”ÕÃ„Ûo	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19901	4	5	3173	5	5	3165	1																5	19426	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
222	¥–±¨»‚∂°	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19900	4	5	3158	5	5	3165	1																5	19427	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
223	±°∫…’Ù≈≈π«	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19902	4	5	3172	5	5	3165	1																5	19428	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
224	π¯∞¸»‚	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19900	4	5	3155	5	5	3165	1																5	19429	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
225	Ã≤À√€»‚	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19902	4	5	3164	5	5	3165	1																5	19430	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
226	”ÛÀø’Ù»‚∏‚	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19902	4	5	3166	5	5	3165	1																5	19431	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
227	ª¢∆§∑Ô◊¶	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19901	4	5	5009	1	5	3165	1																5	19432	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
228	∫œ±˝æÌ≤À	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19900	4	5	3162	5	5	3165	1																5	19433	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
229	∑ ÷≈≈π«	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19902	4	5	3163	5	5	3165	1																5	19434	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
230	»‚π«≤Ë	0	4	255	255			183	0	0	0	0	-1	90	80	30		5	19900	4	5	5010	1	5	3165	1																5	19435	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
231	±Ã¡˝”Ø’Ù»‚	0	4	255	255	1		183	0	0	0	0	-1	130	80	50		5	19900	20	5	19901	20	5	19902	20	5	19903	1													5	19461	5	5	1048576																																					scripts/Craft/Include/Event.lua		61	0
232	º—°§∞À’‰«øÃÂÃ¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	20		5	19461	1	5	975	1	5	5009	5	5	3163	1													5	19440	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
233	º—°§∞◊‹∆‘ˆπ«Ã¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	20		5	19461	1	5	976	1	5	5010	5	5	3163	1													5	19441	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
234	º—°§∞≤»Ÿ¡¶æ¢Ã¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	20		5	19461	1	5	968	1	5	5009	5	5	3163	1													5	19442	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
235	º—°§Â–“£πÃ‘™Ã¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	20		5	19461	1	5	3302	1	5	5010	5	5	3163	1													5	19443	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
236	º—°§æ˝◊”÷™…ÌÃ¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	20		5	19461	1	5	975	1	5	5009	5	5	3163	1													5	19444	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
237	º—°§∫⁄…Ω∂Á	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	976	1	5	9536	1	5	3165	1													5	19445	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
238	º—°§∫Ï…Ω∂Á	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	968	1	5	9536	1	5	3165	1													5	19446	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
239	º—°§¬Èœ„»Ìπ«¥‡	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	3302	1	5	5010	5	5	3165	1													5	19447	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
240	º—°§◊ﬂ”ÕÃ„Ûo	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	975	1	5	5010	5	5	3165	1													5	19448	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
241	º—°§¥–±¨»‚∂°	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	976	1	5	5009	5	5	3165	1													5	19449	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
242	º—°§±°∫…’Ù≈≈π«	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	968	1	5	9536	1	5	3165	1													5	19450	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
243	º—°§π¯∞¸»‚	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	3302	1	5	5010	5	5	3165	1													5	19451	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
244	º—°§Ã≤À√€»‚	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	975	1	5	5009	5	5	3165	1													5	19452	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
245	º—°§”ÛÀø’Ù»‚∏‚	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	976	1	5	9536	1	5	3165	1													5	19453	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
246	º—°§ª¢∆§∑Ô◊¶	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	968	1	5	5010	5	5	3165	1													5	19454	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
247	º—°§∫œ±˝æÌ≤À	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	3302	1	5	5009	5	5	3165	1													5	19455	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
248	º—°§∑ ÷≈≈π«	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	975	1	5	9536	1	5	3165	1													5	19456	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
249	º—°§»‚π«≤Ë	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	976	1	5	5010	1	5	3165	1													5	19457	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
250	º—°§ªÿ‘™≤Õ	0	4	255	255	1		183	0	0	0	0	-1	374	80	10		5	19461	1	5	968	1	5	975	1	5	3165	1													5	19458	2	4	1048576																																					scripts/Craft/Include/Event.lua		183	0
251	º—°§◊™…Ò≤Õ	0	4	255	255	1		183	0	0	0	0	-1	374	80	10		5	19461	1	5	3302	1	5	976	1	5	3165	1													5	19459	2	4	1048576																																					scripts/Craft/Include/Event.lua		183	0
252	‹Ω»ÿ≥ˆÀÆ—Á	0	4	255	255	1		183	0	0	0	0	-1	130	80	60		5	19461	2	5	1829	5	5	3159	5	5	3160	5	5	3165	5										5	19460	1	1	1048576																																					scripts/Craft/Include/Event.lua		61	0
253	º—°§∑ÔªÀ∞¸	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	3302	1	5	3164	5	5	3163	1													5	20938	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
254	º—°§»˝œ ∞¸	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	975	1	5	5009	5	5	3163	1													5	20939	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
255	œÃ”„	0	4	255	255	1		183	0	0	0	0	-1	130	80	40		5	20384	10	5	10173	1																			5	20971	1	1	1048576																																					scripts/Craft/Include/Event.lua		61	0
256	≤‘°§¬Èœ„»Ìπ«¥‡	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	3302	1	5	9536	5	5	3165	1													5	22418	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
257	≤‘°§◊ﬂ”ÕÃ„Ûo	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	975	1	5	9536	5	5	3165	1													5	22419	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
258	≤‘°§¥–±¨»‚∂°	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	976	1	5	9536	5	5	3165	1													5	22420	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
259	≤‘°§»‚π«≤Ë	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	968	1	5	5009	5	5	3163	1													5	22421	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
260	≤‘°§Ω°ÃÂÃ¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	976	1	5	5009	5	5	3163	1													5	22422	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
261	≤‘°§Ã·…ÒÃ¿	0	4	255	255	1		183	0	0	0	0	-1	130	80	30		5	19461	1	5	3302	1	5	5009	5	5	3163	1													5	22423	2	4	1048576																																					scripts/Craft/Include/Event.lua		61	0
262	”Ò¬∂Õ≈	0	4	255	255			183	0	0	0	0	-1	50	80	20		5	24518	1	5	24516	15	5	3158	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24191	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
263	∫∫π¨∆Â	0	4	255	255			183	0	0	0	0	-1	50	80	20		5	24518	1	5	24517	15	5	3155	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24192	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
264	∑ÔªÀÃ•	0	4	255	255			183	0	0	0	0	-1	50	80	20		5	24518	1	5	24516	15	5	3172	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24193	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
265	≥§…˙÷‡	0	4	255	255			183	0	0	0	0	-1	50	80	20		5	24518	1	5	24517	15	5	3157	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24194	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
266	–°ÃÏÀ÷	0	4	255	255			183	0	0	0	0	-1	50	80	20		5	24518	1	5	24516	15	5	3156	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24195	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
267	Œ˜Ω≠¡œ	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3158	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24196	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
268	∫Ï¬ﬁ∂°	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24516	15	5	3155	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24197	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
269	Õ¨–ƒ…˙Ω·∏¨	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3156	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24200	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
270	π˝√≈œ„	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24516	15	5	3158	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24201	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
271	Ω¡Â÷À	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3155	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24202	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
272	ª—Ê’µø⁄∂—	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24516	15	5	3172	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24203	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
273	æﬁ §≈´	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3158	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24778	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
274	πÛÂ˙∫Ï	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24516	15	5	3155	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24779	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
275	ÀÆ¡∂∂ø	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3172	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24780	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
276	ŒÂ…˙≈Ã	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24516	15	5	3157	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24781	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
277	Õ®ª®»Ì≈£≥¶	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3156	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24206	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
278	«Â¡π‘¬ªÙÀÈ	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24516	15	5	3158	5	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24207	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
279	ÃÏª®±œ¬ﬁ	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	24518	1	5	24517	15	5	3155	5	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	24208	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
280	…’Œ≤—Á	0	4	255	255			183	0	0	0	0	-1	50	80	60		5	24766	2	5	24518	10	5	24516	15	5	24517	15	0	0	0	0	0	0	0	0	0	0	0	0	5	24249	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
281	º—°§”Ò¬∂Õ≈	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24191	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24223	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
282	º—°§∫∫π¨∆Â	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24192	3	5	24769	1	5	24767	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24224	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
283	º—°§∑ÔªÀÃ•	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24193	3	5	24770	1	5	24768	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24225	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
284	º—°§≥§…˙÷‡	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24194	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24226	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
285	º—°§–°ÃÏÀ÷	0	4	255	255	1		183	0	0	0	0	-1	66	80	20		5	24195	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24227	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
286	º—°§Œ˜Ω≠¡œ	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24196	3	5	24769	1	5	24767	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24228	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
287	º—°§∫Ï¬ﬁ∂°	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24197	3	5	24770	1	5	24768	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24229	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
288	º—°§Õ¨–ƒ…˙Ω·∏¨	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24200	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24232	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
289	º—°§π˝√≈œ„	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24201	3	5	24772	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24233	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
290	º—°§Ω¡Â÷À	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24202	3	5	24771	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24234	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
291	º—°§ª—Ê’µø⁄∂—	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24203	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24235	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
292	º—°§æﬁ §≈´	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24778	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24774	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
293	º—°§πÛÂ˙∫Ï	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24779	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24775	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
294	º—°§ÀÆ¡∂∂ø	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24780	3	5	24769	1	5	24767	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24776	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
295	º—°§ŒÂ…˙≈Ã	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24781	3	5	24770	1	5	24768	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24777	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
296	º—°§Õ®ª®»Ì≈£≥¶	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24206	3	5	24771	1	5	24765	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24238	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
297	º—°§«Â¡π‘¬ªÙÀÈ	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24207	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24239	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
298	º—°§ÃÏª®±œ¬ﬁ	0	4	255	255	1		183	0	0	0	0	-1	66	80	30		5	24208	3	5	24772	1	5	24766	3	5	3165	5	0	0	0	0	0	0	0	0	0	0	0	0	5	24240	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
299	º—°§…’Œ≤—Á	0	4	255	255	1		183	0	0	0	0	-1	100	80	60		5	24249	3	5	24769	1	5	24771	1	5	24772	1	5	1830	3	0	0	0	0	0	0	0	0	0	5	24782	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		30	0
300	º—°§Ã∆∞≤‡¢	0	4	255	255	1		183	0	0	0	0	-1	130	80	10		5	24766	1	5	24771	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25993	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		83	0
