ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID	CostVigor	ExpertiseRate
267	苍·上品破秽丹	0	7	255	255	1	0	344	0	0	0	0	-1	162	80	30	0	5	19513	1	5	3552	1	5	6648	4	5	3007	1													5	22415	2	4	1048576																																					scripts/Craft/Include/Event.lua		81	0
268	苍·健体香囊	0	7	255	255	1	0	344	0	0	0	0	-1	162	80	30	0	5	19513	1	5	3283	1	5	6648	4	5	3007	1													5	22416	2	4	1048576																																					scripts/Craft/Include/Event.lua		81	0
269	苍·提神香囊	0	7	255	255	1	0	344	0	0	0	0	-1	162	80	30	0	5	19513	1	5	3549	1	5	6648	4	5	3007	1													5	22417	2	4	1048576																																					scripts/Craft/Include/Event.lua		81	0
270	护命丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	20	0	5	24521	1	5	24519	15	5	6646	1																5	24250	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
271	补心丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	20	0	5	24521	1	5	24520	15	5	6646	1																5	24253	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
272	点骨丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	20	0	5	24521	1	5	24519	15	5	6646	1																5	24251	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
273	养神丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	20	0	5	24521	1	5	24520	15	5	6646	1																5	24252	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
274	轻身丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	20	0	5	24521	1	5	24519	15	5	6646	1																5	24254	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
275	玄元丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24255	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
276	枕中丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24256	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
277	清灵丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24259	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
278	玉蟾丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	10	0	5	24521	1	5	24519	15	5	6646	1																5	24260	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
279	玉华丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	10	0	5	24521	1	5	24520	15	5	6646	1																5	24261	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
280	震灵丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24262	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
281	妙香丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24263	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
282	玉枢丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24264	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
283	灵寿丹	0	7	255	255	0	0	344	0	0	0	0	-1	30	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24265	1	1	1048576																																					scripts/Craft/Include/Event.lua		15	0
284	佳·护命丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24250	3	5	24769	1	5	24767	3	5	6646	1													5	24268	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
285	佳·补心丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24253	3	5	24769	1	5	24767	3	5	6646	1													5	24271	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
286	佳·点骨丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24251	3	5	24770	1	5	24768	3	5	6646	1													5	24269	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
287	佳·养神丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24252	3	5	24771	1	5	24765	3	5	6646	1													5	24270	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
288	佳·轻身丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24254	3	5	24772	1	5	24766	3	5	6646	1													5	24272	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
289	佳·玄元丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24255	3	5	24769	1	5	24767	3	5	6646	1													5	24273	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
290	佳·枕中丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24256	3	5	24770	1	5	24768	3	5	6646	1													5	24274	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
291	佳·清灵丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24259	3	5	24772	1	5	24766	3	5	6646	1													5	24277	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
292	佳·玉蟾丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	10	0	5	24260	3	5	24771	1	5	24765	3	5	6646	1													5	24278	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
293	佳·玉华丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	10	0	5	24261	3	5	24772	1	5	24766	3	5	6646	1													5	24279	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
294	佳·震灵丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24262	3	5	24771	1	5	24765	3	5	6646	1													5	24280	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
295	佳·妙香丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24263	3	5	24769	1	5	24767	3	5	6646	1													5	24281	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
296	佳·玉枢丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24264	3	5	24770	1	5	24768	3	5	6646	1													5	24282	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
297	佳·灵寿丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24265	3	5	24772	1	5	24766	3	5	6646	1													5	24283	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
298	玉璃丹	0	7	255	255	0	0	344	0	0	0	0	-1	40	80	30	0	5	24521	1	5	24519	15	5	6646	1																5	24873	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
299	白信丹	0	7	255	255	0	0	344	0	0	0	0	-1	40	80	30	0	5	24521	1	5	24520	15	5	6646	1																5	24874	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
300	佳·玉璃丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24873	3	5	24770	1	5	24768	3	5	6646	1													5	24875	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
301	佳·白信丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24874	3	5	24772	1	5	24766	3	5	6646	1													5	24876	1	1	1048576																																					scripts/Craft/Include/Event.lua		20	0
302	珍·行露丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5													5	27611	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
303	珍·九还丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5													5	27612	3	5	1048576																																					scripts/Craft/Include/Event.lua		20	0
304	珍·御风丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5													5	27613	3	5	1048576																																					scripts/Craft/Include/Event.lua		20	0
305	珍·益神丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24772	1	5	24767	2	5	27610	7	5	6648	5													5	27614	3	5	1048576																																					scripts/Craft/Include/Event.lua		20	0
306	珍·玉阳丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5													5	27615	3	5	1048576																																					scripts/Craft/Include/Event.lua		20	0
307	珍·碧凝丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5													5	27616	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
308	珍·养魂丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5													5	27617	3	5	1048576																																					scripts/Craft/Include/Event.lua		20	0
309	珍·金麟丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24772	1	5	24767	2	5	27610	7	5	6648	5													5	27618	3	5	1048576																																					scripts/Craft/Include/Event.lua		20	0
310	珍·涤魂丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5													5	27619	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
311	珍·升龙丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5													5	27620	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
312	玉凝药香草	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	50	0	5	24521	5	5	24520	20	5	24519	20	5	27605	10													5	27610	4	6	1048576																																					scripts/Craft/Include/Event.lua		20	0
313	重制·行露丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5	5	28846	5										5	28869	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
314	重制·九还丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5	5	28846	5										5	28870	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
315	重制·玉阳丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5	5	28846	5										5	28871	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
316	重制·益神丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24772	1	5	24767	2	5	27610	7	5	6648	5	5	28846	5										5	28872	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
317	重制·御风丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	20	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5	5	28846	5										5	28873	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
318	重制·涤魂丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24769	1	5	24766	2	5	27610	7	5	6648	5	5	28846	5										5	28874	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
319	重制·升龙丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5	5	28846	5										5	28875	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
320	重制·碧凝丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24770	1	5	24765	2	5	27610	7	5	6648	5	5	28846	5										5	28876	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
321	重制·养魂丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5	5	28846	5										5	28877	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
322	重制·金麟丹	0	7	255	255	1	0	344	0	0	0	0	-1	40	80	30	0	5	24771	1	5	24768	2	5	27610	7	5	6648	5	5	28846	5										5	28878	5	7	1048576																																					scripts/Craft/Include/Event.lua		20	0
323	奉天·上品万灵丹	0	7	0	0	1		344	0	0	0	0	-1	180	80	10		5	30854	1	5	30830	10	5	30831	10	5	47496	4	5	31995	20										5	36795	3	4	1048576																																					scripts/Craft/Include/Event.lua		90	97
324	奉天·中品万灵丹	0	7	0	0			344	0	0	0	0	-1	120	80	10		5	30830	5	5	30831	5	5	30832	10	5	47497	1	5	31996	10										5	36796	3	4	1048576																																					scripts/Craft/Include/Event.lua		60	215
325	奉天·上品玉璃散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30853	1	5	30834	10	5	30835	10	5	47498	4	5	31997	20										5	36797	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
326	奉天·上品破秽散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30854	1	5	30835	10	5	30836	10	5	47496	4	5	31998	20										5	36798	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
327	奉天·上品凝神散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30855	1	5	30836	10	5	30837	10	5	47497	4	5	31999	20										5	36799	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
328	奉天·上品活气散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30853	1	5	30837	10	5	30838	10	5	47498	4	5	6646	20										5	36800	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
329	奉天·上品亢龙散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30854	1	5	30838	10	5	30839	10	5	47496	4	5	6648	20										5	36801	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
330	奉天·上品展凤散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30855	1	5	30839	10	5	30830	10	5	47497	4	5	31995	20										5	36802	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
331	奉天·上品益气散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30853	1	5	30830	10	5	30831	10	5	47498	4	5	31996	20										5	36803	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
332	奉天·上品长恨散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30854	1	5	30831	10	5	30832	10	5	47496	4	5	31997	20										5	36804	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
333	奉天·中品玉璃散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30831	5	5	30832	5	5	30833	10	5	47497	1	5	31998	10										5	36805	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
334	奉天·中品破秽散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30832	5	5	30833	5	5	30834	10	5	47498	1	5	31999	10										5	36806	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
335	奉天·中品凝神散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30833	5	5	30834	5	5	30835	10	5	47496	1	5	6646	10										5	36807	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
336	奉天·中品活气散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30834	5	5	30835	5	5	30836	10	5	47497	1	5	6648	10										5	36808	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
337	奉天·中品亢龙散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30835	5	5	30836	5	5	30837	10	5	47498	1	5	31995	10										5	36809	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
338	奉天·中品展凤散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30836	5	5	30837	5	5	30838	10	5	47496	1	5	31996	10										5	36810	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
339	奉天·中品益气散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30837	5	5	30838	5	5	30839	10	5	47497	1	5	31997	10										5	36811	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
340	奉天·中品长恨散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30838	5	5	30839	5	5	30830	10	5	47498	1	5	31998	10										5	36812	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
341	奉天·上品健体丸	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30855	1	5	30830	10	5	30831	10	5	47496	4	5	31999	20										5	36813	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
342	奉天·上品轻身丹	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30853	1	5	30831	10	5	30832	10	5	47497	4	5	6646	20										5	36814	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
343	奉天·上品聚魂丹	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30854	1	5	30832	10	5	30833	10	5	47498	4	5	6648	20										5	36815	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
344	奉天·上品大力丸	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30855	1	5	30833	10	5	30834	10	5	47496	4	5	31995	20										5	36816	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
345	奉天·上品静心丸	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30853	1	5	30834	10	5	30835	10	5	47497	4	5	31996	20										5	36817	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
346	奉天·中品健体丸	0	7	0	0		0	344	0	0	0	0	-1	120	80	20	0	5	30839	5	5	30835	5	5	30836	10	5	47498	1	5	31997	10										5	36818	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
347	奉天·中品轻身丹	0	7	0	0		0	344	0	0	0	0	-1	120	80	20	0	5	30830	5	5	30836	5	5	30837	10	5	47496	1	5	31998	10										5	36819	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
348	奉天·中品聚魂丹	0	7	0	0		0	344	0	0	0	0	-1	120	80	20	0	5	30831	5	5	30837	5	5	30838	10	5	47497	1	5	31999	10										5	36820	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
349	奉天·中品大力丸	0	7	0	0		0	344	0	0	0	0	-1	120	80	20	0	5	30832	5	5	30838	5	5	30839	10	5	47498	1	5	6646	10										5	36821	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
350	奉天·中品静心丸	0	7	0	0		0	344	0	0	0	0	-1	120	80	20	0	5	30833	5	5	30839	5	5	30830	10	5	47496	1	5	6648	10										5	36822	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
351	金针·烟	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30834	5	5	30830	5	5	30831	10	5	30849	1	5	31995	10										5	31099	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
352	金针·影	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30835	5	5	30831	5	5	30832	10	5	30849	1	5	31996	10										5	31100	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
353	截元丹	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30836	5	5	30832	5	5	30833	10	5	30847	1	5	31997	10										5	31101	1	2	1048576																																					scripts/Craft/Include/Event.lua		60	215
354	飞鱼丸	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30837	5	5	30833	5	5	30834	10	5	30840	1	5	31998	10										5	31102	5	10	1048576																																					scripts/Craft/Include/Event.lua		60	215
355	佳·纳元丹	0	7	0	0			344	0	0	0	0	-1	40	80	40	0	5	30838	5	5	30834	5	5	30835	10	5	47498	1	5	31999	10										5	31103	6	8	1048576																																					scripts/Craft/Include/Event.lua		20	215
356	逍遥散	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30839	5	5	30835	5	5	30836	10	5	30849	1	5	6646	10										5	31104	1	2	1048576																																					scripts/Craft/Include/Event.lua		60	215
357	风身丸	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30830	5	5	30836	5	5	30837	10	5	47497	1	5	6648	10										5	31105	1	2	1048576																																					scripts/Craft/Include/Event.lua		60	215
358	忘情水	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30831	5	5	30837	5	5	30838	10	5	30849	1	5	31995	10										5	31106	1	2	1048576																																					scripts/Craft/Include/Event.lua		60	215
359	化功散	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30832	5	5	30838	5	5	30839	10	5	30847	1	5	31996	10										5	31107	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
360	健胃散	0	7	0	0			344	0	0	0	0	-1	120	80	40	0	5	30833	5	5	30839	5	5	30830	10	5	30848	1	5	31997	10										5	31108	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
361	药引	0	7	0	0		0	344	0	0	0	0	-1	40	80	50	0	5	30847	2	5	30840	1	5	31996	10	5	31995	10	5	47671 	5										5	47496 	2	3	1048576																																					scripts/Craft/Include/Event.lua		20	70
362	药丸	0	7	0	0		0	344	0	0	0	0	-1	40	80	50	0	5	30848	2	5	30840	1	5	31996	10	5	31995	10	5	47671 	5										5	47497 	2	3	1048576																																					scripts/Craft/Include/Event.lua		20	70
363	药膏	0	7	0	0		0	344	0	0	0	0	-1	40	80	50	0	5	30849	2	5	30840	1	5	31996	10	5	31995	10	5	47671 	5										5	47498 	2	3	1048576																																					scripts/Craft/Include/Event.lua		20	70
364	鉴影散	0	7	0	0	1		344	0	0	0	0	-1	80	80	40	0	5	40562	1	5	30835	10																			5	40538	1	1	1048576																																					scripts/Craft/Include/Event.lua		40	215
365	断浪·上品万灵丹	0	7	0	0	1		344	0	0	0	0	-1	180	80	10		5	30854	1	5	30830	10	5	30831	10	5	47496 	4	5	31995	20										5	47610 	3	4	1048576																																					scripts/Craft/Include/Event.lua		90	97
366	断浪·中品万灵丹	0	7	0	0			344	0	0	0	0	-1	120	80	10		5	30830	5	5	30831	5	5	30832	10	5	47497	1	5	31996	10										5	47611 	3	4	1048576																																					scripts/Craft/Include/Event.lua		60	215
367	断浪·上品玉璃散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30853	1	5	30834	10	5	30835	10	5	47498	4	5	31997	20										5	47612 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
368	断浪·上品破秽散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30854	1	5	30835	10	5	30836	10	5	47496	4	5	31998	20										5	47613 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
369	断浪·上品凝神散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30855	1	5	30836	10	5	30837	10	5	47497	4	5	31999	20										5	47614 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
370	断浪·上品活气散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30853	1	5	30837	10	5	30838	10	5	47498	4	5	6646	20										5	47615 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
371	断浪·上品亢龙散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30854	1	5	30838	10	5	30839	10	5	47496	4	5	6648	20										5	47616 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
372	断浪·上品展凤散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30855	1	5	30839	10	5	30830	10	5	47497	4	5	31995	20										5	47617 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
373	断浪·上品益气散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30853	1	5	30830	10	5	30831	10	5	47498	4	5	31996	20										5	47618 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
374	断浪·上品长恨散	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	30	0	5	30854	1	5	30831	10	5	30832	10	5	47496	4	5	31997	20										5	47619 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
375	断浪·中品玉璃散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30831	5	5	30832	5	5	30833	10	5	47497	1	5	31998	10										5	47620 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
376	断浪·中品破秽散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30832	5	5	30833	5	5	30834	10	5	47498	1	5	31999	10										5	47621 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
377	断浪·中品凝神散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30833	5	5	30834	5	5	30835	10	5	47496	1	5	6646	10										5	47622 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
378	断浪·中品活气散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30834	5	5	30835	5	5	30836	10	5	47497	1	5	6648	10										5	47623 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
379	断浪·中品亢龙散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30835	5	5	30836	5	5	30837	10	5	47498	1	5	31995	10										5	47624 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
380	断浪·中品展凤散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30836	5	5	30837	5	5	30838	10	5	47496	1	5	31996	10										5	47625 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
381	断浪·中品益气散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30837	5	5	30838	5	5	30839	10	5	47497	1	5	31997	10										5	47626 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
382	断浪·中品长恨散	0	7	0	0		0	344	0	0	0	0	-1	120	80	30	0	5	30838	5	5	30839	5	5	30830	10	5	47498	1	5	31998	10										5	47627 	2	3	1048576																																					scripts/Craft/Include/Event.lua		60	215
383	断浪·上品健体丸	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30855	1	5	30830	10	5	30831	10	5	47496	4	5	31999	20										5	47628 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
384	断浪·上品轻身丹	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30853	1	5	30831	10	5	30832	10	5	47497	4	5	6646	20										5	47629 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
385	断浪·上品聚魂丹	0	7	0	0	1	0	344	0	0	0	0	-1	180	80	20	0	5	30854	1	5	30832	10	5	30833	10	5	47498	4	5	6648	20										5	47630 	2	3	1048576																																					scripts/Craft/Include/Event.lua		90	97
