CraftID	Craft	RecipeID	Name	Belong	_Quality	ProfessionLevel	BranchID	ReputationID	nReputationLevel	nPrice
14	淬炼	154	唐门·乾坤断羽·钧天	40		90				936000
14	淬炼	155	唐门·乾坤断羽·变天	40		90				936000
14	淬炼	156	唐门·乾坤断羽·旻天	40		90				936000
14	淬炼	157	唐门·乾坤断羽·玄天	40		90				936000
14	淬炼	158	纯阳·寻剑玄境·钧天	40		90				936000
14	淬炼	159	纯阳·寻剑玄境·变天	40		90				936000
14	淬炼	160	纯阳·寻剑玄境·旻天	40		90				936000
14	淬炼	161	纯阳·寻剑玄境·玄天	40		90				936000
14	淬炼	162	七秀·剑舞霓裳·钧天	40		90				936000
14	淬炼	163	七秀·剑舞霓裳·变天	40		90				936000
14	淬炼	164	七秀·剑舞霓裳·旻天	40		90				936000
14	淬炼	165	七秀·剑舞霓裳·玄天	40		90				936000
14	淬炼	166	万花·青岩太玄·钧天	40		90				936000
14	淬炼	167	万花·青岩太玄·变天	40		90				936000
14	淬炼	168	万花·青岩太玄·旻天	40		90				936000
14	淬炼	169	万花·青岩太玄·玄天	40		90				936000
14	淬炼	170	五毒·五仙秘法·钧天	40		90				936000
14	淬炼	171	五毒·五仙秘法·变天	40		90				936000
14	淬炼	172	五毒·五仙秘法·旻天	40		90				936000
14	淬炼	173	五毒·五仙秘法·玄天	40		90				936000
14	淬炼	174	天策·百战心得·钧天	40		90				936000
14	淬炼	175	天策·百战心得·变天	40		90				936000
14	淬炼	176	天策·百战心得·旻天	40		90				936000
14	淬炼	177	天策·百战心得·玄天	40		90				936000
14	淬炼	178	少林·禅音伏魔·钧天	40		90				936000
14	淬炼	179	少林·禅音伏魔·变天	40		90				936000
14	淬炼	180	少林·禅音伏魔·旻天	40		90				936000
14	淬炼	181	少林·禅音伏魔·玄天	40		90				936000
14	淬炼	182	明教·妙火琉璃·钧天	40		90				936000
14	淬炼	183	明教·妙火琉璃·变天	40		90				936000
14	淬炼	184	明教·妙火琉璃·旻天	40		90				936000
14	淬炼	185	明教·妙火琉璃·玄天	40		90				936000
14	淬炼	186	丐帮·逍遥烟雨·钧天	40		90				936000
14	淬炼	187	丐帮·逍遥烟雨·变天	40		90				936000
14	淬炼	188	藏剑·剑意心诀·钧天	40		90				936000
14	淬炼	191	藏剑·剑意心诀·玄天	40		90				936000
14	淬炼	198	苍云·铁骨分山·旻天	40		90				936000
14	淬炼	199	苍云·铁骨分山·玄天	40		90				936000
14	淬炼	200	苍云·铁骨分山·变天	40		90				936000
14	淬炼	201	苍云·铁骨分山·钧天	40		90				936000
14	淬炼	202	炼·见切·内(贰)	30		90				936000
14	淬炼	203	炼·腐心·外(壹)	30		58				250000
14	淬炼	204	炼·腐心·外(贰)	30		84				859000
14	淬炼	205	炼·痛击·内(壹)	30		76				454000
14	淬炼	206	炼·痛击·内(贰)	30		70				588000
14	淬炼	207	炼·心眼·内(贰)	30		90				936000
14	淬炼	208	炼·鹤顶·外(壹)	30		32				75000
14	淬炼	209	炼·鹤顶·外(贰)	30		90				936000
15	梓匠	1	柳叶水甘草·花卉	100		0				10000
15	梓匠	2	紫色石竹花·花卉	100		0				10000
15	梓匠	3	六瓣葱莲·花卉	100		0				10000
15	梓匠	4	麦仙翁·花卉	100		0				10000
15	梓匠	5	橙色葵百合·花卉	100		0				10000
15	梓匠	6	无名芳蕨·花卉	100		0				10000
15	梓匠	7	蓝紫混色似秋英·花卉	100		0				10000
15	梓匠	8	射干·花卉	100		0				10000
15	梓匠	9	紫花地丁·花卉	100		0				10000
15	梓匠	10	粉色野花·花卉	100		0				10000
15	梓匠	16	铃兰·花卉	100		0				10000
15	梓匠	17	蓝瓣八仙花	100		0				10000
15	梓匠	18	绯色八仙花	100		0				10000
15	梓匠	19	红荣八仙花	100		0				10000
15	梓匠	20	紫瓣八仙花	100		0				10000
15	梓匠	21	纯白八仙花	100		0				10000
15	梓匠	22	黄蕊八仙花	100		0				10000
15	梓匠	23	碧华百合	100		0				10000
15	梓匠	24	灿晖百合	100		0				10000
15	梓匠	25	绯色百合	100		0				10000
15	梓匠	26	白花百合	100		0				10000
15	梓匠	27	黄蕊百合	100		0				10000
15	梓匠	28	蓝锦牵牛	100		0				10000
15	梓匠	29	绯锦牵牛	100		0				10000
15	梓匠	30	红锦牵牛	100		0				10000
15	梓匠	31	紫锦牵牛	100		0				10000
15	梓匠	32	黄锦牵牛	100		0				10000
15	梓匠	33	夜雨蔷薇	100		0				10000
15	梓匠	34	湖风蔷薇	100		0				10000
15	梓匠	35	涵春蔷薇	100		0				10000
15	梓匠	36	灿晖蔷薇	100		0				10000
15	梓匠	37	粉团蔷薇	100		0				10000
15	梓匠	38	朱楼蔷薇	100		0				10000
15	梓匠	39	禁彩蔷薇	100		0				10000
15	梓匠	40	素信蔷薇	100		0				10000
15	梓匠	41	虹霞蔷薇	100		0				10000
15	梓匠	42	曦晖蔷薇	100		0				10000
15	梓匠	43	彩金樽	100		0				10000
15	梓匠	44	绯金樽	100		0				10000
15	梓匠	45	红金樽	100		0				10000
15	梓匠	46	白金樽	100		0				10000
15	梓匠	47	黄金樽	100		0				10000
15	梓匠	48	荧蓝菌	100		0				10000
15	梓匠	49	荧红菌	100		0				10000
15	梓匠	50	荧紫菌	100		0				10000
15	梓匠	51	荧白菌	100		0				10000
15	梓匠	52	荧黄菌	100		0				10000
15	梓匠	53	绿竹墙·套件	10		0				10000
15	梓匠	54	兖石地墁·套件	10		0				10000
15	梓匠	55	翠泠竹篱·套件	10		0				10000
15	梓匠	56	杂色竹篱·套件	10		0				10000
15	梓匠	57	青竹篱·套件	10		0				10000
15	梓匠	58	木板	90		0				10000
15	梓匠	59	卯榫	90		0				10000
15	梓匠	60	雕花	90		0				10000
15	梓匠	61	篾条	90		0				10000
15	梓匠	62	鱼胶	90		0				10000
15	梓匠	63	葵草席	20		0				10000
15	梓匠	64	低矮木榻	20		0				10000
15	梓匠	65	桑木架	20		0				10000
15	梓匠	66	榧木架	20		0				10000
15	梓匠	67	花梨木矮柜	20		0				10000
15	梓匠	68	花梨木曲柜	20		0				10000
15	梓匠	69	赤漆铜平脱药柜	20		0				10000
15	梓匠	70	赤漆药柜	20		0				10000
15	梓匠	71	回字平脱案	20		0				10000
15	梓匠	72	赤漆案	20		0				10000
15	梓匠	73	桑木榻足几	20		0				10000
15	梓匠	74	赤漆台案	20		0				10000
15	梓匠	75	桐木凳	20		0				10000
15	梓匠	76	芦苇蒲团	20		0				10000
15	梓匠	77	火毛团花绣舞筵	20		0				10000
15	梓匠	78	旧时帘	20		0				10000
15	梓匠	79	故窗忆·一	20		0				10000
15	梓匠	80	故窗忆·二	20		0				10000
15	梓匠	81	桐木灯笼	20		0				10000
15	梓匠	82	木桶·一	20		0				10000
15	梓匠	83	蔑编竹篮·二	20		0				10000
15	梓匠	84	普通平盖木质首饰盒	20		0				10000
15	梓匠	85	古怪坐垫	20		0				10000
15	梓匠	86	蓝染布卷	20		0				10000
15	梓匠	87	织锦席	20		0				10000
15	梓匠	88	赤漆柜	20		0				10000
15	梓匠	89	赤漆木几	20		0				10000
15	梓匠	90	硝石/葵草台案（美术去调材质了）	20		0				10000
15	梓匠	91	葵草坐垫	20		0				10000
15	梓匠	92	桑木长凳	20		0				10000
15	梓匠	93	绮罗人物四牒屏	20		0				10000
15	梓匠	94	彩锦半拢·一	20		0				10000
15	梓匠	95	彩锦半拢·二	20		0				10000
15	梓匠	96	彩锦半拢·三	20		0				10000
15	梓匠	97	彩锦半拢·四	20		0				10000
15	梓匠	98	彩锦半拢·五	20		0				10000
15	梓匠	99	彩锦半拢·六	20		0				10000
15	梓匠	100	扁青涂花梨木书灯	20		0				10000
15	梓匠	101	桐木书灯	20		0				10000
15	梓匠	102	桑木灯檠	20		0				10000
15	梓匠	103	荼蘼灯笼	20		0				10000
15	梓匠	104	细布灯笼	20		0				10000
15	梓匠	105	悬铜铃灯笼	20		0				10000
15	梓匠	106	锡灯笼	20		0				10000
15	梓匠	107	长系锡灯笼	20		0				10000
15	梓匠	108	玳瑁嵌文杏妆奁	20		0				10000
15	梓匠	109	板车	20		0				10000
15	梓匠	110	明霞锦被褥	20		0				10000
15	梓匠	111	莞草茵席	20		0				10000
15	梓匠	112	桑木柜	20		0				10000
15	梓匠	113	云石台案	20		0				10000
15	梓匠	114	棋局几·展	20		0				10000
15	梓匠	115	雕枋桌	20		0				10000
15	梓匠	116	铜平脱扶手椅	20		0				10000
15	梓匠	117	榧木椅	20		0				10000
15	梓匠	118	蕉叶酒胡椅	20		0				10000
15	梓匠	119	溪山图立屏	20		0				10000
15	梓匠	120	三君子五牒屏	20		0				10000
15	梓匠	121	竹挂幔·四	20		0				10000
15	梓匠	122	潮思蔑编灯笼	20		0				10000
15	梓匠	123	三叠锡灯笼	20		0				10000
15	梓匠	124	榧木帨架	20		0				10000
15	梓匠	125	沉香木帨架	20		0				10000
15	梓匠	126	素髹桐木笔架	20		0				10000
15	梓匠	127	邢窑白瓷罗合	20		0				10000
15	梓匠	128	铸铁煎壶	20		0				10000
15	梓匠	129	木兰花妆奁	20		0				10000
15	梓匠	130	涂胡粉坐障	20		0				10000
15	梓匠	131	金线影枝毡	20		0				10000
15	梓匠	132	鱼牙映园	20		0				10000
15	梓匠	133	榧木灯檠	30		0				10000
15	梓匠	134	素髹桑木灯檠	30		0				10000
15	梓匠	135	天竺石仿仓楼灯	30		0				10000
15	梓匠	136	零陵石灯	30		0				10000
15	梓匠	137	赤漆灯檠	30		0				10000
15	梓匠	138	鎏金香浮屠	30		0				10000
15	梓匠	139	溶溶月	30		0				10000
15	梓匠	140	竹制风灯	30		0				10000
15	梓匠	141	溪山图经瓶·菡萏	30		0				10000
15	梓匠	142	跃龙兵器架	30		0				10000
15	梓匠	143	混栽八仙花·二	100		0				10000
15	梓匠	144	混栽八仙花·一	100		0				10000
15	梓匠	145	红荣素·浓	20		0				10000
15	梓匠	146	鸦青素·浓	20		0				10000
15	梓匠	147	曦晖素·浓	20		0				10000
15	梓匠	148	寒信素·浓	20		0				10000
15	梓匠	149	沉夜素·浓	20		0				10000
15	梓匠	150	积木·木质标准包	10		0				10000
15	梓匠	151	羽扇豆花·白	100		0				10000
15	梓匠	152	羽扇豆花·红	100		0				10000
15	梓匠	153	羽扇豆花·紫	100		0				10000
15	梓匠	154	羽扇豆花·黄	100		0				10000
15	梓匠	155	羽扇豆花·粉	100		0				10000
15	梓匠	156	羽扇豆花·蓝	100		0				10000
15	梓匠	157	羽扇豆花·蓝白	100		0				10000
15	梓匠	158	羽扇豆花·黄粉	100		0				10000
15	梓匠	159	积木·木质标准补充包	10		0				10000
